#{"t_start": 1689187999.1689634, "env_id": "None"}
r,l,t
-9.991888,3,6.685442
-9.979054,2,6.687441
-9.977765,3,6.689441
-14.979651,4,6.694267
-9.981828,4,6.698269
-9.986866,4,6.702472
-9.978866,4,6.705267
-19.92867,5,6.71027
-9.995652,5,6.715338
-14.980449,4,6.719338
-9.998897,4,6.723338
-14.973319,7,6.732481
-9.978738,3,6.736338
-9.977029,4,6.740339
-9.995055,4,6.7456
-9.984456,4,6.749599
-9.97852,6,6.754527
-9.994282,3,6.757527
-9.96572,4,6.763307
-9.978667,3,6.766307
-19.985547,6,6.771306
-14.985413,5,6.777308
-9.981668,4,6.780309
-9.963451,7,6.786559
-14.947388,4,6.790559
-9.986235,3,6.795089
-9.995683,6,6.803081
-9.977721,5,6.808095
-9.972877,4,6.812555
-9.974778,4,6.818581
-9.990162,4,6.824089
-14.980509,3,6.82709
-9.997614,4,6.831089
-14.98372,6,6.836089
-9.977027,3,6.839101
-14.970378,5,6.844499
-19.985912,5,6.848499
-14.994314,6,6.856497
-24.99501,7,6.863498
-14.996976,7,6.871495
-14.974771,6,6.878498
-9.996739,4,6.882497
-14.979535,5,6.886496
-9.977037,4,6.890496
-14.9597,3,6.89449
-9.985284,4,6.898509
-9.997363,4,6.902542
-14.992197,7,6.908492
-9.976393,8,6.916489
-9.9981,3,6.91949
-19.997328,5,6.923612
-9.978423,4,6.927493
-9.997783,3,6.932002
-14.994936,4,6.935007
-9.987426,6,6.939007
-14.976096,5,6.945925
-9.996335,6,6.95067
-14.982832,4,6.95361
-14.960852,5,6.958585
-19.928893,7,6.966215
-9.977721,5,6.970215
-14.99671,5,6.974519
-9.997583,4,6.979214
-9.995471,5,6.983656
-9.97856,5,6.987587
-14.997122,7,6.996149
-14.987002,6,7.000149
-9.992821,4,7.003487
-9.997194,5,7.008487
-14.980442,4,7.011608
-9.999133,3,7.015676
-9.98749,5,7.022648
-24.990457,7,7.030627
-19.995602,6,7.03828
-9.983321,3,7.041581
-9.97305,8,7.048527
-9.964691,6,7.054601
-9.978205,4,7.0606
-9.989441,7,7.071599
-9.996601,4,7.075974
-9.979054,2,7.079601
-9.998992,4,7.085679
-9.999138,5,7.092611
-19.994953,8,7.099739
-14.965276,6,7.104311
-14.985644,4,7.109281
-9.978294,4,7.112559
-9.978601,4,7.117312
-9.992532,5,7.121311
-9.978344,3,7.124276
-14.959447,5,7.131316
-9.998998,3,7.136276
-14.964987,7,7.142506
-9.983283,5,7.150544
-9.992195,3,7.15354
-2.620723,8,7.291058
-14.989111,7,7.297584
-14.977143,5,7.303548
-14.958851,6,7.307776
-19.987403,8,7.314586
-14.997675,5,7.319583
-9.998074,3,7.321585
-9.99498,3,7.324551
-14.959362,4,7.327547
-9.977383,6,7.333676
-9.978633,5,7.337672
-9.994705,5,7.342582
-9.977241,8,7.349571
-14.996595,6,7.353603
-9.992485,3,7.356604
-9.974535,4,7.360604
-9.987525,5,7.364572
-14.997407,4,7.368573
-9.973272,5,7.371573
-9.989234,4,7.375574
-9.99185,7,7.383035
-9.978757,3,7.385077
-14.980263,4,7.388077
-9.979054,2,7.390078
-9.99587,4,7.394374
-9.997336,3,7.398362
-9.990372,3,7.402363
-9.981601,3,7.407326
-14.9978,5,7.413944
-9.99626,4,7.416938
-9.996712,3,7.419943
-9.983246,4,7.423909
-9.995375,6,7.432576
-14.974607,4,7.435943
-9.997306,3,7.438942
-9.995607,5,7.445944
-9.988172,3,7.449945
-6.555836,8,7.602613
-9.986087,4,7.605616
-14.994614,8,7.613611
-14.992092,6,7.617614
-9.975894,3,7.620612
-9.977908,4,7.623909
-9.978536,4,7.628613
-9.992122,4,7.63256
-9.993788,5,7.635567
-9.974945,3,7.638566
-9.990057,4,7.642569
-14.959116,4,7.646572
-14.969568,6,7.651511
-9.98497,3,7.653466
-9.979054,2,7.655466
-9.976739,2,7.658485
-9.997056,3,7.663324
-14.959267,4,7.667329
-14.968885,6,7.674298
-9.996164,5,7.678294
-14.997015,8,7.684431
-19.996236,8,7.692955
-9.979054,2,7.695483
-9.989284,5,7.699482
-9.974921,3,7.701482
-9.995396,5,7.706481
-24.994606,8,7.713539
-19.926758,8,7.718573
-9.999007,3,7.724133
-9.99505,5,7.731129
-14.997209,6,7.738607
-9.975148,5,7.744729
-9.992069,3,7.746729
-9.978487,3,7.75073
-14.987402,7,7.756758
-14.996018,7,7.762771
-9.978267,4,7.767758
-14.972818,6,7.774927
-9.979054,2,7.777652
-9.980216,4,7.78377
-9.975147,3,7.786347
-9.97848,4,7.789347
-9.975529,3,7.793012
-14.959266,4,7.798781
-14.980418,4,7.803769
-9.99012,5,7.810766
-9.98675,3,7.814842
-14.97727,6,7.818841
-9.988635,4,7.82264
-9.997483,3,7.825648
-14.944485,7,7.833612
-9.984607,3,7.837612
-9.990376,4,7.843295
-9.978772,3,7.848325
-9.982545,4,7.853383
-9.975287,3,7.855325
-24.982691,8,7.864285
-9.986064,4,7.867295
-9.989145,5,7.871302
-9.952768,5,7.878263
-14.989808,6,7.882585
-14.997312,8,7.889828
-14.981029,6,7.895393
-9.970721,5,7.899413
-9.998191,3,7.901352
-14.961371,5,7.90759
-9.978762,3,7.91035
-9.990739,5,7.91435
-9.998242,3,7.91735
-9.995172,3,7.920352
-14.995584,7,7.927908
-9.996442,5,7.932602
-9.97859,4,7.93661
-9.997019,5,7.941736
-9.968441,5,7.949693
-14.979636,6,7.958304
-9.997875,7,7.968302
-9.972323,5,7.972302
-9.979054,2,7.974582
-9.999058,3,7.979337
-9.978997,3,7.982422
-24.99107,7,7.992569
-9.989561,5,7.996649
-9.985019,3,7.999578
-9.978322,3,8.002577
-9.974808,4,8.005613
-9.976677,4,8.009577
-9.984882,5,8.014748
-9.997179,4,8.017614
-19.997156,6,8.021613
-9.978333,3,8.025576
-9.979054,2,8.027611
-9.998585,5,8.033355
-9.995038,6,8.038388
-9.97841,3,8.041357
-9.977418,3,8.045358
-9.995742,5,8.050456
-9.97775,4,8.053395
-9.975139,3,8.056384
-14.962096,5,8.062573
-19.973877,6,8.066516
-9.989903,5,8.070381
-9.971309,5,8.075963
-9.977252,6,8.08254
-9.980594,5,8.086588
-9.952273,8,8.094651
-9.997267,5,8.099648
-9.996843,4,8.103658
-14.963924,6,8.109584
-9.99787,5,8.11463
-14.958442,5,8.121616
-14.997213,4,8.127584
-14.981899,6,8.132844
-19.971976,5,8.136585
-9.995427,5,8.143581
-9.991137,3,8.14659
-14.970795,8,8.152694
-9.997234,3,8.156582
-19.942015,4,8.163471
-9.984298,5,8.170466
-9.980674,5,8.176596
-9.977683,4,8.179595
-7.374485,8,8.30074
-9.951136,5,8.304588
-9.969124,4,8.308608
-9.997404,3,8.313591
-9.978369,3,8.31559
-9.997952,3,8.31859
-9.975083,6,8.323646
-9.996956,5,8.328598
-9.996764,4,8.332589
-24.985482,8,8.337593
-9.987767,3,8.340594
-9.998038,4,8.345277
-9.9975,4,8.348276
-9.978208,4,8.351313
-9.974092,3,8.354306
-9.978943,4,8.358272
-9.999807,3,8.361306
-9.99675,4,8.364308
-14.968303,5,8.368308
-9.979054,2,8.370307
-9.974653,3,8.373684
-14.980097,5,8.377307
-9.984459,4,8.380306
-9.988414,4,8.384306
-9.97313,4,8.387407
-9.993926,4,8.392272
-14.997917,6,8.397272
-9.978859,3,8.399272
-9.995427,8,8.407271
-9.99647,3,8.410271
-9.998414,4,8.413291
-14.960417,6,8.419272
-14.995746,6,8.424273
-9.995354,8,8.430306
-14.980509,3,8.434273
-14.997449,7,8.440274
-9.996197,3,8.442547
-9.998129,3,8.445276
-9.994679,3,8.447275
-9.977795,6,8.452305
-9.987727,5,8.456303
-9.996146,5,8.460319
-9.984461,3,8.463307
-9.989992,8,8.471307
-9.966502,4,8.475275
-14.9597,3,8.478276
-19.927349,5,8.483275
-14.996686,5,8.487274
-14.957639,6,8.492306
-9.997803,5,8.495274
-9.978799,4,8.500271
-9.997647,3,8.503271
-14.998185,4,8.506271
-9.991198,4,8.509271
-9.988715,4,8.514355
-9.969977,5,8.518354
-9.978332,3,8.521355
-9.979054,2,8.522355
-9.978546,3,8.525355
-9.974451,4,8.5304
-9.984556,5,8.53435
-9.99452,4,8.537351
-9.994113,4,8.540894
-9.992065,4,8.546413
-9.978965,3,8.548413
-9.986566,8,8.555413
-9.979054,2,8.557413
-9.993634,3,8.561446
-9.988904,5,8.567951
-14.979785,5,8.576012
-9.997941,3,8.580954
-9.978125,6,8.589055
-14.972122,6,8.595556
-9.997656,4,8.598546
-9.978506,3,8.600545
-9.981645,3,8.603546
-9.980193,3,8.607512
-9.997228,3,8.610509
-9.992922,3,8.613509
-9.996209,4,8.61654
-19.985688,8,8.623766
-9.973862,5,8.628548
-9.979054,2,8.629544
-9.999366,4,8.633511
-9.979054,2,8.634511
-14.99519,4,8.639546
-9.980835,5,8.643548
-14.963642,6,8.648545
-9.970239,4,8.651616
-9.98427,4,8.655658
-9.978656,3,8.658628
-9.97303,5,8.662644
-14.977487,5,8.666662
-9.981324,4,8.671624
-9.991912,4,8.675588
-9.997051,3,8.678587
-9.978578,4,8.681588
-14.972801,8,8.689102
-14.995334,4,8.693585
-9.956669,7,8.698585
-9.992748,4,8.703671
-9.996964,6,8.709673
-9.975287,3,8.713676
-14.9597,3,8.716676
-14.983292,6,8.724716
-9.96777,4,8.729708
-9.978279,5,8.735795
-9.977485,4,8.738794
-9.99877,4,8.742606
-9.996478,4,8.745646
-9.997439,5,8.750615
-9.966428,5,8.754615
-9.99777,3,8.757617
-9.974069,7,8.763735
-9.969318,3,8.767641
-9.988802,4,8.770643
-9.99691,4,8.774696
-9.979054,2,8.776697
-9.981937,5,8.782722
-9.968222,4,8.785233
-9.992186,3,8.788233
-9.979054,2,8.789233
-14.968109,6,8.796609
-9.978998,3,8.800642
-14.958007,6,8.806643
-9.977453,5,8.813608
-14.995709,4,8.816642
-9.978662,4,8.819644
-9.974876,3,8.822607
-14.970096,8,8.832606
-14.981589,6,8.837612
-14.959334,5,8.843547
-14.953384,4,8.846545
-9.996991,4,8.849546
-9.979054,2,8.851546
-14.975501,7,8.857547
-14.996384,7,8.863549
-9.979054,2,8.865551
-14.978259,7,11.146522
-9.979054,2,11.14807
-9.974845,3,11.152573
1.996363,8,11.348479
-14.978511,5,11.352581
-9.995703,4,11.356477
-14.980416,5,11.363527
-9.997903,4,11.367525
-9.973263,4,11.371525
-9.992671,4,11.375605
-9.978424,3,11.379604
-9.998711,5,11.384625
-9.979054,2,11.387624
-9.972313,5,11.395291
-9.975609,5,11.399291
-14.973349,6,11.405289
-9.963153,5,11.41166
-9.990637,5,11.415653
-9.948202,5,11.419652
-9.997247,3,11.422586
-14.979269,5,11.428597
-9.998859,3,11.430594
-9.997513,5,11.434884
-14.950406,4,11.437594
-9.978909,3,11.441595
-9.975193,4,11.445562
-14.959521,4,11.448491
-9.997877,4,11.451514
-9.978072,5,11.456513
-14.948052,7,11.463546
-9.993968,5,11.467543
-9.997939,5,11.470546
-9.970266,7,11.477635
-9.976721,2,11.479635
-9.979054,2,11.481636
-14.996194,6,11.486701
-9.968619,4,11.490633
-9.974347,4,11.494925
-9.972053,5,11.498925
-9.978689,5,11.503888
-14.996141,5,11.50989
-9.997195,3,11.512934
-14.994535,7,11.520053
-14.985275,6,11.525934
-9.997535,5,11.530964
-9.998013,3,11.534933
-9.979054,2,11.537932
-9.993489,3,11.539932
-9.991447,5,11.545482
-9.996451,6,11.551994
-9.987882,6,11.559004
-9.947749,6,11.566005
-9.993855,3,11.568002
-9.974192,3,11.571034
-9.995876,4,11.575636
-9.97982,3,11.578586
-9.974499,3,11.581585
-9.98155,5,11.588618
-9.974086,4,11.59297
-9.992523,5,11.59897
-9.979054,2,11.60097
-9.99704,3,11.602971
-9.993695,3,11.605971
-14.9742,5,11.612084
-9.998198,5,11.61709
-9.996415,4,11.620128
-9.993665,3,11.623549
-24.991968,6,11.630691
-9.978646,3,11.633792
-9.977024,4,11.637663
-14.953385,8,11.646489
-9.980601,3,11.648488
-9.988986,5,11.652488
-9.98482,5,11.656521
-9.977538,8,11.666553
-9.977767,3,11.671557
-9.997078,4,11.677522
-9.953512,4,11.680518
-9.947435,6,11.685553
-9.971707,8,11.69252
-9.997543,3,11.696065
-9.994211,5,11.700064
-9.989084,3,11.702063
-9.997219,3,11.704063
-19.92502,5,11.710063
-9.946014,6,11.714544
-9.991761,3,11.717544
-9.978578,3,11.719544
-9.989173,3,11.722644
-9.977906,4,11.727642
-14.97033,6,11.731642
-9.998039,4,11.737644
-9.979054,2,11.739646
-9.985018,3,11.743472
-9.97773,6,11.750458
-9.978581,5,11.756421
-14.96987,5,11.760422
-9.971686,3,11.763421
-9.978321,3,11.765421
-9.978546,3,11.768494
-9.989039,3,11.772457
-9.957293,6,11.777469
-9.9992,3,11.780457
-9.978536,3,11.784422
-24.994055,8,11.793475
-9.982299,4,11.796475
-9.996926,6,11.803515
-9.998158,3,11.807472
-9.978768,4,11.811983
-9.997706,4,11.817017
-14.958686,5,11.821994
-9.994688,5,11.826995
-9.997434,3,11.830084
-9.978283,5,11.834993
-9.996755,4,11.838996
-9.978987,3,11.842156
-9.981277,5,11.848502
-9.997561,5,11.85252
-9.978951,3,11.854521
-9.998051,3,11.857534
-14.991998,6,11.865614
-9.990953,5,11.869614
-9.997188,3,11.872688
-9.978538,3,11.876616
-9.996087,4,11.881646
8.569018,8,12.040843
-9.993152,7,12.046471
-9.978468,5,12.052477
-9.996641,5,12.057471
-9.974347,6,12.062475
-9.982485,4,12.068471
-14.974035,7,12.077471
-9.98638,3,12.081476
-9.997567,3,12.084559
-9.986387,4,12.088559
-14.944203,5,12.093474
-9.982764,4,12.099475
-9.998596,4,12.104475
-9.974366,5,12.108534
-14.989788,5,12.114477
-9.998826,4,12.117477
-9.994139,6,12.122479
-14.975475,6,12.129475
-9.996443,4,12.134474
-9.995871,5,12.137474
-9.979721,5,12.143822
-9.980397,7,12.149478
-14.997285,4,12.152641
-24.99662,8,12.160475
-9.976935,2,12.162599
-9.979054,2,12.164478
-14.979361,6,12.169477
-14.978758,5,12.174475
-9.998589,4,12.178474
-9.995158,5,12.182617
-9.997862,4,12.186475
-9.998175,3,12.189474
-9.963328,6,12.195348
-9.984829,5,12.199349
-9.98032,5,12.20435
-9.997158,3,12.20935
-9.997194,3,12.213737
-14.997389,7,12.220738
-9.997679,3,12.223737
-9.979054,2,12.225738
-9.997399,4,12.228739
-9.998441,5,12.233772
-9.988683,5,12.239738
