#{"t_start": 1689166072.05555, "env_id": "None"}
r,l,t
0.810056,8,408.426283
3.780173,8,408.525941
-1.899485,8,408.629083
3.429616,8,408.732257
4.15992,8,408.836436
5.788962,8,408.946981
1.350453,8,409.046177
11.993012,8,409.151287
3.096599,8,409.253379
14.40395,8,409.352747
2.549875,8,409.451129
11.231557,8,409.578827
0.868108,8,409.702829
12.960321,8,409.831377
-1.021691,8,409.949462
10.127996,8,410.075379
9.244554,8,410.184196
7.583789,8,410.290113
9.99217,8,410.408928
3.816331,8,410.524981
0.76186,8,410.632053
-0.0963,8,410.759843
10.495415,8,410.894092
20.585599,8,411.061202
-2.043631,8,411.232345
2.724435,8,411.347442
-8.032236,8,411.448066
-0.392444,8,411.554161
10.097489,8,411.664093
-1.769661,8,411.793897
5.511486,8,411.931194
6.008246,8,412.071353
3.593197,8,412.22342
6.642972,8,412.336896
4.617022,8,412.442173
10.569953,8,412.548287
0.012178,8,412.653849
9.60454,8,412.753296
7.765176,8,412.894426
-2.154382,8,412.999958
8.685441,8,413.123077
5.969449,8,413.232903
4.277848,8,413.354008
-3.61397,8,413.473997
3.797285,8,413.598264
8.985506,8,413.749511
6.759366,8,413.90466
8.725364,8,414.058666
5.986677,8,414.186314
0.442852,8,414.340498
17.66694,8,414.491011
-1.503607,8,414.609121
-0.57435,8,414.722375
4.569499,8,414.84515
16.308269,8,414.976438
19.562321,8,415.127107
2.85486,8,415.286855
3.595464,8,415.449544
6.198188,8,415.590658
15.787378,8,415.71004
9.580386,8,415.848069
4.5552,8,419.184722
3.944476,8,419.30877
3.064033,8,419.429381
10.04821,8,419.540823
8.70737,8,419.665047
6.930527,8,419.820981
7.26107,8,419.985121
6.499916,8,420.1483
11.411552,8,420.305303
6.139947,8,420.518884
1.371221,8,420.666134
6.826755,8,420.84009
8.25311,8,421.021096
5.888926,8,421.182261
7.474116,8,421.293354
15.693167,8,421.394377
33.085298,8,421.511944
2.51389,8,421.615914
16.930889,8,421.747425
9.249226,8,421.926315
4.589869,8,422.074963
3.120664,8,422.190762
8.160444,8,422.300961
-1.016361,8,422.406851
15.919956,8,422.520373
5.720882,8,422.691006
3.480391,8,422.905387
3.216546,8,423.071511
3.946856,8,423.235641
22.185482,8,423.363065
7.770923,8,423.503255
11.751411,8,423.656408
12.052015,8,423.796391
2.803685,8,423.934494
6.926025,8,424.04828
4.005662,8,424.165974
-7.683709,8,424.2748
1.836764,8,424.383963
13.837071,8,424.481064
5.543554,8,424.588109
4.938255,8,424.685009
16.697773,8,424.828079
4.269289,8,424.963171
-1.275292,8,425.132129
16.195583,8,425.326995
9.31589,8,425.477426
6.640983,8,425.627316
9.572716,8,425.759143
-3.09815,8,425.870763
3.219675,8,426.025673
7.287093,8,426.190284
-6.135504,8,426.30096
9.680608,8,426.410016
11.560258,8,426.520973
1.496517,8,426.63601
17.560634,8,426.752434
9.477279,8,426.865217
32.613125,8,426.986507
-5.524935,8,427.161139
14.839522,8,427.318536
6.331438,8,427.494228
12.497445,8,427.6764
0.77609,8,427.869248
5.559179,8,428.057244
12.352437,8,428.230361
5.673052,8,428.408808
4.685847,8,428.592936
1.167789,8,428.765195
6.904732,8,428.939763
4.750261,8,429.101161
6.159902,8,429.259898
-0.883084,8,429.426649
-2.983508,8,429.612014
15.040277,8,429.795954
15.458972,8,429.963116
12.978875,8,430.134271
13.178066,8,430.292313
1.570439,8,430.455472
1.054674,8,430.62261
10.537131,8,430.804177
5.413152,8,430.989213
17.225904,8,431.166287
6.539794,8,431.320916
19.952102,8,431.522493
-1.617579,8,431.694877
4.855843,8,431.833952
8.209867,8,431.968264
8.565143,8,432.099038
4.157612,8,432.217057
9.771841,8,432.344976
3.582768,8,432.544053
7.740874,8,432.700778
3.286263,8,432.888874
9.337796,8,433.034878
8.105436,8,433.163378
4.140358,8,433.290162
5.447484,8,433.413976
7.329955,8,433.530082
-4.878817,8,433.636464
12.964923,8,433.737819
13.467832,8,433.843915
2.845461,8,433.95102
5.328765,8,434.063535
12.443311,8,434.189861
5.490946,8,434.317566
7.041241,8,434.43481
4.446659,8,434.549002
17.178514,8,434.662776
14.806531,8,434.768072
9.524107,8,434.878246
12.03877,8,434.987043
10.892548,8,435.099823
15.607052,8,435.205267
28.939794,8,435.35812
6.399319,8,435.547695
-2.302657,8,435.681939
-3.32772,8,435.840335
5.562866,8,436.012137
15.947308,8,436.161196
16.419185,8,436.270299
12.063136,8,436.391469
-6.127816,8,436.502876
26.998288,8,436.609798
4.949032,8,436.713648
5.520743,8,436.824231
9.487066,8,436.934124
5.111506,8,437.041794
10.206841,8,437.144836
14.320509,8,437.25467
5.641425,8,437.365288
4.847469,8,437.475632
7.230393,8,437.589844
2.828671,8,437.693108
15.105461,8,437.818076
19.971098,8,437.924263
19.34678,8,438.060942
15.10558,8,438.174003
2.939299,8,438.282099
4.067074,8,438.39009
3.232994,8,438.570096
3.476155,8,438.749167
0.118489,8,438.913983
5.805708,8,439.087158
7.695189,8,439.229956
3.913264,8,439.350904
6.760664,8,439.457584
5.363717,8,439.574954
7.373346,8,439.738972
11.233446,8,439.905419
5.401209,8,440.080572
1.166431,8,440.272193
6.020282,8,440.420818
11.040428,8,440.564274
5.560366,8,440.732768
15.205576,8,440.90202
5.828672,8,441.053396
3.978175,8,441.170425
6.606582,8,441.29136
4.476163,8,441.407247
2.017763,8,441.520833
3.887804,8,441.627235
15.951792,8,441.726359
23.100652,8,441.831071
5.943138,8,441.929447
20.497705,8,442.038346
3.629117,8,442.148264
4.632868,8,442.254247
9.47899,8,442.358252
3.703899,8,442.460776
-6.892774,8,442.567792
14.92968,8,442.667082
4.388459,8,442.770372
5.312203,8,442.874324
-3.246138,8,442.973051
6.023457,8,443.137525
16.028062,8,443.316539
15.868161,8,443.447809
7.132604,8,443.571957
4.65002,8,443.688842
20.446988,8,443.786081
11.410335,8,443.883353
11.463325,8,443.984075
10.243102,8,444.093253
3.587223,8,444.200143
5.630474,8,444.309342
4.783027,8,444.417339
3.131259,8,444.521236
4.073635,8,444.636901
5.450646,8,444.737919
-9.915165,8,444.837228
4.400031,8,444.946373
5.611975,8,445.04918
10.743386,8,445.150302
13.541398,8,445.250125
8.878639,8,445.354639
4.948831,8,445.459929
33.53872,8,445.567213
7.006068,8,445.669502
11.274227,8,445.774762
3.337491,8,445.884371
16.357633,8,445.981813
5.425929,8,446.083282
5.190274,8,446.189099
-0.118534,8,446.299966
-0.130833,8,446.406249
13.55854,8,446.514622
12.473787,8,446.621988
3.152104,8,446.750596
10.972595,8,446.906384
6.349643,8,447.060858
7.286008,8,447.188538
-1.374728,8,447.318931
-6.864746,8,447.430391
9.023492,8,447.537367
6.795452,8,447.667564
5.604498,8,447.78799
20.366844,8,447.909822
5.029725,8,448.017482
20.584577,8,448.148269
3.562958,8,448.269202
16.055127,8,448.384193
6.904325,8,448.536465
7.048321,8,448.661028
14.4892,8,448.783981
8.068932,8,448.900233
-0.862386,8,449.005163
8.669269,8,449.120429
8.046799,8,449.224233
6.03196,8,449.345895
9.587804,8,449.456281
17.472472,8,449.57316
7.914204,8,449.691974
2.617464,8,449.799137
5.589907,8,449.905129
6.297293,8,450.015337
1.582438,8,450.127482
2.056116,8,450.232857
8.192147,8,450.350049
9.176245,8,450.474521
1.386566,8,450.595119
0.763909,8,450.707376
6.37616,8,450.827962
-4.128915,8,450.95671
-0.552158,8,451.067876
9.423239,8,451.207918
5.614861,8,451.341136
7.540907,8,451.461963
13.596899,8,451.579393
9.027533,8,451.680801
7.106491,8,451.797239
-1.98535,8,451.9091
5.318964,8,452.018193
9.710129,8,452.160249
1.023792,8,452.307137
-0.274386,8,452.457757
3.583806,8,452.616334
9.350311,8,456.171237
-1.72493,8,456.318306
10.481224,8,456.499776
8.770462,8,456.667667
12.989252,8,456.814727
2.748287,8,456.96634
5.367932,8,457.16831
12.558468,8,457.361731
10.620986,8,457.550872
9.135046,8,457.708349
15.937421,8,457.871059
8.412929,8,458.049242
13.820025,8,458.206259
11.803053,8,458.372315
-5.52526,8,458.548618
9.472437,8,458.734804
14.033816,8,458.895681
-5.962705,8,459.01492
5.415364,8,459.127558
6.1888,8,459.231814
8.175587,8,459.329257
5.414691,8,459.451221
16.036741,8,459.581307
16.853597,8,459.687393
7.814763,8,459.793993
6.273279,8,459.900299
10.784479,8,460.004198
15.427126,8,460.107636
9.350796,8,460.216528
10.864127,8,460.319903
11.357054,8,460.421092
8.921629,8,460.5244
5.949987,8,460.623797
-0.747187,8,460.729111
-1.282304,8,460.839204
3.065422,8,460.954333
6.270891,8,461.07924
9.107357,8,461.197577
7.67402,8,461.304558
9.70872,8,461.426074
2.504638,8,461.534235
33.25569,8,461.635854
15.479675,8,461.736526
7.383323,8,461.838348
6.439999,8,461.956111
5.861525,8,462.070047
12.350258,8,462.180832
13.297002,8,462.285027
13.590095,8,462.385684
15.377344,8,462.500951
9.437928,8,462.641772
2.126637,8,462.779382
1.286458,8,462.894209
6.963105,8,463.008455
5.743954,8,463.131034
7.492553,8,463.249183
4.690083,8,463.385078
9.593953,8,463.506998
5.70952,8,463.619247
8.451532,8,463.74103
5.789734,8,463.87919
-3.292659,8,464.00405
-9.972067,7,464.011921
3.446529,8,464.149277
3.88222,8,464.263652
4.101969,8,464.372716
11.464466,8,464.490218
24.88603,8,464.606143
13.194135,8,464.727563
22.361601,8,464.887916
16.156663,8,465.004982
8.706265,8,465.122208
4.02233,8,465.235751
21.714756,8,465.35178
8.853835,8,465.497071
4.193756,8,465.638373
9.75277,8,465.774169
2.137474,8,465.92353
7.348437,8,466.050558
5.5145,8,466.163877
9.524596,8,466.280818
2.747425,8,466.397111
7.693421,8,466.514321
9.716965,8,466.623311
11.074127,8,466.723304
6.23632,8,466.824795
4.248707,8,466.968677
13.359253,8,467.139236
4.763062,8,467.315736
14.630804,8,467.4719
4.247034,8,467.636788
5.761938,8,467.802199
12.448412,8,467.974457
4.312779,8,468.147169
9.55297,8,468.279394
0.667386,8,468.391439
10.619687,8,468.503134
4.954539,8,468.616315
5.17987,8,468.717367
11.140516,8,468.81236
-6.56447,8,468.910079
3.834633,8,469.014889
-1.001221,8,469.114136
5.426546,8,469.225234
3.818497,8,469.338271
7.123844,8,469.441799
3.78822,8,469.556901
14.600089,8,469.687017
8.795678,8,469.813414
14.28829,8,469.964767
7.904758,8,470.103188
4.790462,8,470.249712
20.619061,8,470.375674
13.518628,8,470.495409
14.583646,8,470.616611
6.014109,8,470.736677
10.594742,8,470.854988
9.888115,8,470.963987
13.384712,8,471.08716
-6.271331,8,471.183791
8.351316,8,471.28598
10.227007,8,471.388617
15.673862,8,471.499052
8.539897,8,471.605111
11.366867,8,471.706963
13.14771,8,471.804327
6.902978,8,471.907474
5.426085,8,472.011037
-0.470104,8,472.119707
4.64106,8,472.222119
7.207693,8,472.349041
7.849314,8,472.454336
5.113905,8,472.561894
9.048401,8,472.664276
4.402538,8,472.778128
7.473093,8,472.884367
14.465296,8,472.996557
-1.885858,8,473.104812
30.58043,8,473.21429
3.503779,8,473.329201
7.362819,8,473.456125
5.737354,8,473.578243
14.412717,8,473.690296
6.150306,8,473.794376
-1.045544,8,473.895141
8.445769,8,474.023713
13.294361,8,474.172031
6.388881,8,474.296998
0.168224,8,474.408144
11.113294,8,474.516206
17.367399,8,474.629257
10.030143,8,474.738295
10.438923,8,474.866448
5.65489,8,474.999006
17.697657,8,475.132025
9.895297,8,475.27526
7.908258,8,475.413742
3.707203,8,475.537156
14.026828,8,475.645099
5.462597,8,475.751091
-1.431848,8,475.86413
9.977105,8,475.977099
15.137679,8,476.096982
-1.544189,8,476.199753
10.796095,8,476.30309
10.680026,8,476.413996
6.578795,8,476.559148
6.228513,8,476.676293
6.535095,8,476.849624
7.070257,8,477.038954
9.283318,8,477.224002
8.344062,8,477.405981
9.921113,8,477.585639
-0.315656,8,477.768038
3.304515,8,477.938566
-1.750298,8,478.109458
10.235137,8,478.265151
5.64197,8,478.424961
9.697337,8,478.592912
2.364424,8,478.761164
-5.75191,8,478.930508
13.690317,8,479.134081
14.348951,8,479.344104
5.86474,8,479.547066
7.647371,8,479.732959
7.196296,8,479.888995
8.823444,8,480.036138
6.249889,8,480.203763
20.337216,8,480.35202
5.821693,8,480.53246
10.149859,8,480.734475
8.285086,8,480.890807
5.227931,8,481.009439
3.4485,8,481.155579
-0.796203,8,481.289813
5.968796,8,481.419128
3.473009,8,481.557575
5.035922,8,481.677155
13.778677,8,481.819823
-0.131896,8,481.957639
8.765822,8,482.083173
9.675212,8,482.197607
-1.405717,8,482.319783
6.969375,8,482.456322
3.645605,8,482.589267
10.316211,8,482.717217
18.389772,8,482.841316
11.581516,8,482.975575
8.617194,8,483.096038
12.206487,8,483.220283
19.058672,8,483.341112
6.825655,8,483.45912
9.660519,8,483.585229
16.032025,8,483.695573
8.367056,8,483.825114
4.398669,8,483.963755
7.824449,8,484.080964
11.949929,8,484.203815
-0.888257,8,484.330857
9.169303,8,484.472866
31.592603,8,484.63648
8.824659,8,484.801091
5.998446,8,484.93597
4.232861,8,485.074506
7.582211,8,485.233309
9.7064,8,485.374648
-4.794569,8,485.491755
11.355481,8,485.615247
7.878325,8,485.725075
11.069359,8,485.838959
3.608548,8,485.954105
7.067914,8,486.093296
26.767252,8,486.214854
6.657105,8,486.332505
14.308215,8,486.445013
11.756396,8,486.552609
15.40316,8,486.657993
14.858452,8,486.758849
0.292658,8,486.866683
25.233266,8,486.967279
9.997067,8,487.067614
7.540829,8,487.167791
11.344271,8,487.264906
8.185889,8,487.399248
22.280668,8,487.516628
6.740098,8,487.622288
4.916641,8,487.731055
15.193283,8,487.837939
4.884112,8,487.936657
20.95529,8,488.070311
1.75802,8,488.172068
14.488833,8,488.268292
7.604545,8,488.374825
-2.2468,8,488.488153
12.329804,8,488.602094
8.335885,8,488.707259
15.425827,8,491.529733
26.810026,8,491.650722
5.105722,8,491.75745
14.743043,8,491.859025
15.587354,8,491.955805
8.239447,8,492.056823
3.00524,8,492.161791
7.413697,8,492.263603
9.545544,8,492.363079
16.943838,8,492.471133
12.353403,8,492.592765
11.608148,8,492.69806
24.980598,8,492.794198
6.795223,8,492.900391
9.431668,8,493.004317
17.306375,8,493.114848
-0.603395,8,493.220964
5.297052,8,493.34067
-10.67988,8,493.467578
15.202436,8,493.627389
7.549643,8,493.756093
8.144178,8,493.867096
18.46955,8,493.975654
8.211865,8,494.0889
5.054295,8,494.192474
6.765385,8,494.29883
7.257894,8,494.417945
14.00162,8,494.559108
-1.730393,8,494.693364
7.947704,8,494.842601
14.497171,8,494.956331
14.62555,8,495.074473
3.462002,8,495.226429
7.051599,8,495.366489
9.458202,8,495.492413
13.299915,8,495.632099
1.754985,8,495.744694
11.971695,8,495.856017
10.998992,8,495.970227
15.722515,8,496.090901
2.744562,8,496.208713
18.072005,8,496.311017
11.649046,8,496.410965
6.285844,8,496.518253
6.250554,8,496.676148
5.581735,8,496.834187
4.673657,8,496.949237
4.807039,8,497.061059
5.978578,8,497.174221
7.758154,8,497.287941
5.604893,8,497.394426
34.946822,8,497.504637
11.088131,8,497.611137
12.088434,8,497.71349
8.679428,8,497.811481
15.760452,8,497.926327
11.634568,8,498.036134
9.028201,8,498.152607
25.798121,8,498.26408
7.785087,8,498.365286
12.394876,8,498.472633
15.79499,8,498.584696
6.129214,8,498.698757
18.179024,8,498.800244
20.004451,8,498.902555
8.67872,8,499.011094
9.003738,8,499.12584
5.093417,8,499.24893
8.398669,8,499.371121
7.989909,8,499.494135
7.796851,8,499.619917
19.993598,8,499.738432
8.738143,8,499.862908
14.326671,8,499.985036
10.844821,8,500.109379
15.316177,8,500.24308
16.47155,8,500.407201
7.365398,8,500.567253
11.075626,8,500.736821
8.331279,8,500.917956
15.225852,8,501.088184
12.154319,8,501.209075
3.791616,8,501.325772
13.651117,8,501.440647
6.68312,8,501.567133
12.724275,8,501.688695
3.318056,8,501.810091
18.257721,8,501.937133
19.968333,8,502.091979
11.081221,8,502.249784
19.002876,8,502.367301
15.448014,8,502.490113
4.811142,8,502.595994
6.304844,8,502.698892
3.534549,8,502.807008
10.576886,8,502.919564
8.908651,8,503.040469
11.755408,8,503.153913
11.705694,8,503.268075
13.052166,8,503.394241
12.479944,8,503.503019
9.244972,8,503.61931
7.814094,8,503.741035
22.611356,8,503.858159
19.205994,8,503.963878
7.773334,8,504.070244
10.452081,8,504.172751
1.181382,8,504.283165
5.867254,8,504.395358
18.903598,8,504.515423
9.384367,8,504.621122
2.285604,8,504.719765
5.406224,8,504.821345
10.613108,8,504.917966
6.075232,8,505.017232
16.801035,8,505.119913
6.896068,8,505.221709
6.729966,8,505.322205
6.848627,8,505.421943
10.332356,8,505.532926
10.190284,8,505.635143
12.140038,8,505.739158
7.017953,8,505.846843
8.796199,8,505.940798
3.249041,8,506.039962
3.78401,8,506.140345
-1.60264,8,506.241388
13.187243,8,506.350807
7.601217,8,506.450185
6.073766,8,506.562041
4.670556,8,506.661875
10.982002,8,506.764141
7.414353,8,506.861072
8.611747,8,506.968411
6.363962,8,507.071915
16.226337,8,507.17888
21.561441,8,507.288402
9.484308,8,507.398938
14.957645,8,507.509911
10.07817,8,507.622943
9.094973,8,507.729717
13.144413,8,507.831724
6.972458,8,507.933246
7.068717,8,508.035341
5.497042,8,508.143985
1.795986,8,508.254067
10.806173,8,508.358243
15.010086,8,508.455131
6.719143,8,508.559588
9.06283,8,508.656021
12.125003,8,508.759753
20.297868,8,508.861665
12.460065,8,508.966409
13.952484,8,509.071517
3.937637,8,509.173217
-0.450665,8,509.275072
4.84284,8,509.383181
6.896004,8,509.479228
10.878829,8,509.576815
10.047713,8,509.687724
10.373162,8,509.815932
9.190481,8,509.931948
14.050676,8,510.059733
6.51425,8,510.173232
6.67394,8,510.275442
17.605543,8,510.375934
12.130551,8,510.47393
12.882252,8,510.573923
7.584138,8,510.672262
-1.132714,8,510.771111
3.57574,8,510.866027
11.496841,8,510.963454
3.705497,8,511.069433
13.251529,8,511.17132
13.248994,8,511.282807
14.877908,8,511.388286
1.14633,8,511.48709
33.607811,8,511.616011
10.273228,8,511.728141
9.084477,8,511.829208
9.257824,8,511.933767
6.487659,8,512.035518
24.311504,8,512.136276
5.245076,8,512.233487
6.311929,8,512.332299
11.272836,8,512.434342
6.849954,8,512.539956
-0.572226,8,512.649909
7.163346,8,512.775247
2.954757,8,512.888396
7.87201,8,512.994315
6.574579,8,513.123977
6.503322,8,513.244239
5.075026,8,513.362996
18.811953,8,513.492141
-5.689292,8,513.676257
5.082763,8,513.831374
10.357944,8,514.033722
9.583706,8,514.265232
15.778268,8,514.426269
5.112345,8,514.548291
9.227502,8,514.649285
5.471452,8,514.762978
5.717961,8,514.873825
10.443637,8,514.983071
4.843814,8,515.097303
9.230262,8,515.218385
11.503601,8,515.344658
5.507834,8,515.459369
13.510172,8,515.567253
9.16095,8,515.668395
3.385324,8,515.767274
15.956706,8,515.864259
12.945602,8,515.967219
24.007541,8,516.070025
6.077448,8,516.166435
14.253397,8,516.273766
19.624025,8,516.405119
13.752284,8,516.563029
9.084602,8,516.729782
8.149101,8,516.872231
5.187329,8,517.016145
10.876399,8,517.170386
2.007919,8,517.33732
23.384212,8,517.458385
10.700823,8,517.564626
15.911188,8,517.668971
20.501693,8,517.781879
11.275259,8,517.913885
7.963427,8,518.041186
9.618901,8,518.146891
9.09028,8,518.249214
14.572619,8,518.354742
1.172506,8,518.46307
15.338017,8,518.574831
28.346709,8,518.673891
13.486712,8,518.773873
36.208446,8,518.877953
4.135357,8,518.99792
4.987911,8,519.191797
13.624,8,519.318078
12.855394,8,519.422058
7.157834,8,519.529032
13.531377,8,519.640884
22.452391,8,519.779351
15.932566,8,519.894343
5.509155,8,519.99732
14.739607,8,520.111964
4.713735,8,520.216172
7.443006,8,520.326042
3.187111,8,520.461936
15.42346,8,520.634083
8.177376,8,520.792026
17.189055,8,520.920117
12.962107,8,521.026393
19.07899,8,521.131254
4.411867,8,524.348299
3.898231,8,524.552481
7.235387,8,524.712123
5.765234,8,524.91196
5.350048,8,525.097093
10.047342,8,525.223742
12.973608,8,525.329156
-0.404192,8,525.433331
3.588622,8,525.54275
12.578517,8,525.664501
36.782434,8,525.769263
17.03311,8,525.873219
6.336202,8,525.97909
18.399844,8,526.095289
8.429209,8,526.201025
22.122459,8,526.307874
8.83813,8,526.408945
7.425863,8,526.507034
2.939856,8,526.629044
15.182908,8,526.73845
2.8985,8,526.862677
17.824626,8,526.970837
11.04863,8,527.080613
10.693604,8,527.184966
5.715409,8,527.286819
14.584364,8,527.400754
14.8438,8,527.510053
9.982263,8,527.61929
9.666384,8,527.730109
4.465939,8,527.831161
19.239225,8,527.941992
10.515847,8,528.050904
18.044849,8,528.18733
20.934882,8,528.334962
2.37996,8,528.475402
-12.100533,8,528.63922
4.362931,8,528.760948
11.760013,8,528.880692
18.289674,8,528.985966
9.056549,8,529.106097
3.122034,8,529.226122
9.700308,8,529.359816
12.288779,8,529.475402
8.913913,8,529.611766
10.47902,8,529.757315
21.43387,8,529.897069
16.466677,8,530.033067
7.742065,8,530.162769
15.470158,8,530.317066
7.560374,8,530.457183
14.381823,8,530.627545
9.06411,8,530.823925
4.48706,8,530.940514
14.190026,8,531.068055
12.609502,8,531.178099
6.430849,8,531.301801
22.705947,8,531.421047
23.196546,8,531.52055
4.323848,8,531.618837
6.517223,8,531.72781
11.875915,8,531.841156
13.766741,8,531.974895
1.057441,8,532.1248
5.256203,8,532.252268
2.803977,8,532.359004
5.229166,8,532.461851
6.260948,8,532.575704
6.147815,8,532.694271
9.311472,8,532.808434
17.842929,8,532.912144
15.36456,8,533.014095
11.323174,8,533.122073
42.120978,8,533.227108
19.962829,8,533.340152
11.667558,8,533.499018
23.104614,8,533.705998
14.761011,8,533.897957
14.161966,8,534.08121
13.005694,8,534.248966
14.775589,8,534.388662
24.241616,8,534.503062
7.103716,8,534.618951
3.434427,8,534.721222
5.371371,8,534.820811
10.01456,8,534.917131
15.662883,8,535.025992
11.127756,8,535.139813
10.612485,8,535.28493
5.900468,8,535.476384
10.364519,8,535.65765
19.840912,8,535.80146
10.409083,8,535.970005
14.136299,8,536.154772
13.63293,8,536.37047
20.118573,8,536.561967
7.375537,8,536.782177
17.803974,8,536.976104
21.518465,8,537.161181
9.585409,8,537.32691
12.766821,8,537.48198
14.718922,8,537.597146
2.293502,8,537.703973
1.934068,8,537.809638
8.532368,8,537.915778
19.651048,8,538.013397
9.411103,8,538.118869
8.759545,8,538.228835
10.895656,8,538.337025
13.175239,8,538.45324
14.154857,8,538.557788
3.043115,8,538.694204
11.17462,8,538.87184
5.295558,8,539.050774
3.945349,8,539.219052
14.139496,8,539.410954
11.206009,8,539.606216
10.786757,8,539.779063
16.937056,8,539.929114
15.466856,8,540.047858
19.389942,8,540.158564
10.522284,8,540.265096
23.072563,8,540.371322
13.871774,8,540.474864
14.14952,8,540.578342
23.268496,8,540.684272
3.170187,8,540.78885
6.230011,8,540.900854
3.802759,8,541.010649
2.593878,8,541.115463
6.162577,8,541.21618
6.629174,8,541.321451
5.759989,8,541.450771
4.221302,8,541.608258
4.474574,8,541.760945
8.301254,8,541.882081
11.305297,8,542.035229
5.820346,8,542.17216
17.779838,8,542.336152
25.763278,8,542.572106
9.299623,8,542.729824
-0.437404,8,542.850964
24.343058,8,542.958827
26.814318,8,543.075104
11.957859,8,543.201205
8.801348,8,543.319078
4.716337,8,543.420072
9.871986,8,543.524063
6.797241,8,543.638093
13.760388,8,543.745872
4.642814,8,543.869942
15.439903,8,543.993506
7.942878,8,544.118377
9.922649,8,544.242826
4.143398,8,544.365231
16.12676,8,544.490951
4.089131,8,544.617555
20.349181,8,544.746226
8.912997,8,544.873148
-1.06805,8,544.986186
27.148093,8,545.108804
8.629386,8,545.240994
9.767647,8,545.378395
10.637647,8,545.53939
16.415779,8,545.677993
9.027325,8,545.813386
19.430595,8,545.975164
34.972943,8,546.107443
6.674657,8,546.228552
5.06121,8,546.440148
10.886756,8,546.655149
6.771238,8,546.841079
7.775155,8,547.074209
8.994145,8,547.268159
9.480352,8,547.53769
13.883637,8,547.719425
-2.712317,8,547.908316
8.849874,8,548.126063
0.946103,8,548.284202
15.104651,8,548.41119
9.615865,8,548.54382
-0.865076,8,548.661477
15.780963,8,548.785132
3.034737,8,548.906348
10.773704,8,549.037493
13.765021,8,549.150943
3.508898,8,549.260242
10.646401,8,549.376029
15.337386,8,549.482025
7.470097,8,549.600038
4.802721,8,549.761321
27.253868,8,549.91057
9.988064,8,550.054443
17.88013,8,550.207986
15.55551,8,550.400928
6.432023,8,550.658524
8.471306,8,550.873537
12.400687,8,551.048974
10.282652,8,551.24207
7.493659,8,551.443836
4.972815,8,551.678596
14.752454,8,551.861257
3.557319,8,552.032477
10.107511,8,552.234387
13.459584,8,552.406318
19.31809,8,552.571606
12.246836,8,552.741695
9.507097,8,552.895562
17.864684,8,553.062787
0.610102,8,553.1786
8.281446,8,553.289972
9.193068,8,553.411905
11.922956,8,553.546888
10.817808,8,553.703107
4.747517,8,553.829279
14.763297,8,553.941297
12.73144,8,554.057158
42.519176,8,554.175056
8.64285,8,554.294395
3.302666,8,554.439686
13.632193,8,554.591935
23.246823,8,554.706881
7.307524,8,554.826173
1.10143,8,554.939296
9.023206,8,555.050822
16.444673,8,555.205709
15.172014,8,555.348052
6.774227,8,555.467547
13.920498,8,555.589849
7.12314,8,555.742501
12.262521,8,555.858772
10.599296,8,555.975891
12.638422,8,556.1144
8.511142,8,556.228061
15.440776,8,556.337093
24.179749,8,556.438812
13.341977,8,556.565255
4.543173,8,556.68826
9.460687,8,556.801188
19.657763,8,556.911603
4.850173,8,557.017298
5.00601,8,557.137701
12.287445,8,557.252024
20.734209,8,557.366267
6.568776,8,557.481216
6.215158,8,557.584279
18.534252,8,557.685713
15.384346,8,557.789405
3.864521,8,557.901398
4.920502,8,558.001372
13.5686,8,558.109234
5.62079,8,558.208336
7.993109,8,558.305863
4.016464,8,558.407678
13.028672,8,558.510037
14.694275,8,558.62749
25.327629,8,558.75216
17.620247,8,561.253392
11.566009,8,561.368135
19.111256,8,561.467063
13.202947,8,561.569021
35.425685,8,561.680801
20.834437,8,561.785073
11.994604,8,561.886874
20.00213,8,561.998061
20.237283,8,562.102677
9.319681,8,562.207733
7.762169,8,562.319206
23.761861,8,562.428555
17.700435,8,562.536335
31.963372,8,562.637605
10.676539,8,562.737484
16.114291,8,562.835884
11.26967,8,562.94509
6.817968,8,563.060419
10.249023,8,563.175432
14.435584,8,563.288167
6.394946,8,563.398153
19.17538,8,563.518241
8.753975,8,563.642094
11.779757,8,563.752689
9.12024,8,563.864797
13.152649,8,563.995077
-0.698568,8,564.127419
5.775374,8,564.250397
25.032204,8,564.353453
32.919485,8,564.454139
19.857547,8,564.565003
3.64294,8,564.678078
11.071562,8,564.790612
8.780252,8,564.893001
9.522293,8,564.990008
13.181152,8,565.097435
22.146196,8,565.201774
14.367497,8,565.308368
12.534111,8,565.419766
12.771032,8,565.526149
10.141259,8,565.635638
8.198352,8,565.750251
11.359486,8,565.864897
15.436855,8,565.970266
6.306485,8,566.082371
18.236854,8,566.196275
5.298656,8,566.314968
8.333028,8,566.429147
8.43118,8,566.574777
12.240742,8,566.693617
4.340643,8,566.809409
6.984661,8,566.931405
16.746988,8,567.046403
5.367786,8,567.166906
7.441774,8,567.290857
13.636163,8,567.399031
17.318453,8,567.51324
11.976893,8,567.625584
12.297261,8,567.742653
20.012093,8,567.84506
18.295459,8,567.949167
5.410458,8,568.055971
11.060094,8,568.158237
14.543972,8,568.259453
20.743001,8,568.359196
3.340325,8,568.459388
7.014491,8,568.558695
25.578567,8,568.661882
6.87076,8,568.759213
8.8724,8,568.860792
9.964049,8,568.962116
14.275834,8,569.062515
