#{"t_start": 1689175074.4692452, "env_id": "None"}
r,l,t
-9.953608,4,0.61629
-9.999569,7,0.62137
-9.999716,4,0.625255
-9.993661,5,0.628253
-9.967405,3,0.630288
-9.996822,5,0.634285
-9.971092,4,0.638324
-9.99711,4,0.642093
-9.995594,3,0.644094
-14.999476,4,0.64713
-9.973041,8,0.653127
-9.966215,3,0.656092
-9.973472,7,0.661128
-9.967973,3,0.663129
-9.974908,5,0.669092
-14.987939,4,0.672129
-14.993457,5,0.676126
-14.987059,5,0.679125
-14.993429,5,0.683672
-9.982972,5,0.687126
-9.99964,4,0.690125
-14.993425,4,0.693093
-9.973583,4,0.695129
-9.99321,5,0.700094
-9.99802,4,0.703093
-9.958827,3,0.705094
-14.998853,4,0.708413
-9.993972,3,0.711128
-9.967982,3,0.713126
-9.993315,3,0.71613
-24.976222,6,0.72013
-14.996617,5,0.724127
-14.977806,6,0.728127
-9.993763,4,0.732143
-9.996585,4,0.735126
-9.99636,6,0.739427
-9.999943,4,0.742127
-19.96314,6,0.747299
-9.996663,6,0.751126
-9.999592,3,0.753126
-9.984508,7,0.758126
-9.955845,4,0.761127
-9.966824,4,0.765169
-9.995667,6,0.769126
-9.967985,2,0.771127
-14.99431,4,0.773094
-9.967985,4,0.776127
-14.998432,4,0.781126
-9.958796,6,0.785126
-9.97409,4,0.788339
-14.996677,5,0.79213
-9.959478,6,0.797094
-9.963723,3,0.799125
-9.977044,4,0.802125
-9.998828,3,0.804126
-14.999377,4,0.807095
-9.993767,4,0.811581
-9.991498,4,0.814544
-9.967985,2,0.816544
-14.999481,5,0.819544
-9.99815,4,0.823576
-9.967881,4,0.82702
-9.99757,4,0.831044
-9.967749,5,0.83405
-9.986848,5,0.837046
-14.974661,5,0.842012
-14.998712,7,0.846044
-14.942958,4,0.850046
-9.967401,4,0.852044
-14.96675,4,0.855047
-8.109696,8,0.961068
-14.995289,4,0.96507
-9.971585,3,0.967269
-14.955772,5,0.971214
-14.999117,5,0.977214
-14.998551,5,0.983181
-9.983089,6,0.987184
-19.999878,5,0.992179
-9.972485,3,0.994179
-9.99736,6,1.00018
-14.98604,4,1.003214
-9.993294,3,1.006182
-14.986502,7,1.014231
-9.958476,4,1.017213
-9.993154,5,1.021209
-14.959543,6,1.027179
-9.999911,3,1.030182
-14.964992,4,1.033218
-14.999055,5,1.038314
-14.994708,6,1.04809
-19.999302,6,1.060087
-9.965741,4,1.064127
-14.999987,6,1.068605
-14.998762,6,1.07543
-24.993634,7,1.081134
-9.996745,5,1.085136
-14.960122,4,1.091347
-19.97607,4,1.09525
-14.9974,5,1.099253
-9.960571,4,1.102267
-9.996335,5,1.108352
-9.952424,6,1.112698
-14.999833,5,1.116698
-9.966078,4,1.121778
-9.994666,3,1.125777
-9.995261,5,1.12981
-14.987216,8,1.138457
-9.96783,3,1.142371
-9.999276,4,1.145406
-19.934403,7,1.152372
-19.997988,6,1.15868
-9.99786,4,1.162502
-19.965708,5,1.169233
-14.940008,3,1.173026
-14.9875,4,1.178191
-14.997172,4,1.185089
-9.96038,5,1.194448
-9.998693,5,1.207568
-9.974554,5,1.214912
-9.963435,2,1.216579
-14.991511,4,1.221239
-9.99575,3,1.226241
-9.994493,3,1.23038
-9.975923,4,1.23324
-14.998408,4,1.23724
-9.958299,3,1.243242
-9.967985,2,1.247239
-9.99991,3,1.250813
-9.982161,6,1.256814
-9.967743,4,1.26333
-9.967984,6,1.268365
-14.94261,8,1.27702
-9.993338,5,1.281011
-9.997845,4,1.285024
-9.993379,3,1.289011
-9.999536,3,1.294834
-14.998003,5,1.299658
-9.960824,4,1.304782
-9.958922,3,1.309759
-9.998994,3,1.312646
-9.98559,3,1.315607
-9.997152,3,1.319894
-9.914032,5,1.326347
-14.99683,5,1.330968
-14.996427,4,1.336491
-14.989361,5,1.342618
-14.99975,5,1.346966
-14.988191,8,1.354964
-9.960857,4,1.360298
-9.957272,3,1.364057
-9.997274,5,1.368777
-9.916984,5,1.374045
-9.967949,3,1.379024
-9.999599,5,1.38495
-9.98091,4,1.388695
-9.979164,5,1.395401
-14.997582,4,1.39915
-9.983179,5,1.403506
-14.983174,5,1.410051
-14.994638,6,1.4166
-14.985225,4,1.420432
-9.997077,5,1.428891
-9.967959,4,1.433087
-9.99437,4,1.436852
-9.998207,3,1.441457
-9.992536,3,1.444757
-9.96797,4,1.448633
-9.99716,3,1.451463
-9.998412,6,1.460043
-9.999861,3,1.46318
-9.998873,5,1.467864
-9.993618,5,1.475944
-9.995133,6,1.481435
-9.995313,3,1.485142
-9.998095,4,1.490504
-14.9864,4,1.49548
-9.966949,2,1.497789
-9.998587,5,1.504213
-9.994765,4,1.509133
-9.998324,3,1.512952
-9.999206,4,1.518152
-9.997762,5,1.522408
-14.99583,6,1.530109
-14.99121,5,1.535215
-9.930431,6,1.542029
-14.940008,5,1.548577
-9.967983,4,1.552197
-14.96989,5,1.55658
-9.965056,4,1.563093
-14.994717,4,1.566992
-9.967985,6,1.572558
-9.994387,4,1.578717
-9.993378,3,1.581667
-9.967962,3,1.584567
-9.961417,4,1.588261
-19.963202,8,1.600221
-14.960164,6,1.60645
-9.997394,4,1.612494
-14.97164,5,1.61739
-9.999863,4,1.623017
-9.996157,3,1.627508
-9.983367,3,1.630691
-14.966239,6,1.63746
-14.995799,5,1.643785
-9.998831,4,1.647238
-9.967983,3,1.650517
-9.96359,4,1.656048
-1.889601,8,1.837318
-9.986701,6,1.847315
-9.959042,4,1.853318
-24.994581,8,1.863792
-9.959949,5,1.871168
-14.997773,6,1.87854
-14.991384,5,1.886297
-9.967985,2,1.890764
-9.985659,3,1.896096
-19.951911,8,1.907591
-9.98483,4,1.913323
-9.94274,6,1.920946
-14.912952,6,1.932341
-9.959123,3,1.93724
-14.999923,5,1.944365
-9.994158,5,1.951345
-14.940008,3,1.956347
-9.992418,5,1.96585
-9.99822,3,1.970304
-14.994887,5,1.978304
-14.99675,7,1.986305
-9.967984,3,1.992473
-7.716704,8,2.169432
-9.99334,3,2.174409
-14.998787,5,2.183025
-9.967985,2,2.185409
-9.975005,3,2.190311
-24.979852,8,2.201072
-24.994795,8,2.214304
-9.998585,4,2.219223
-9.967984,3,2.224604
-14.970013,6,2.231625
-9.993594,3,2.234626
-9.99518,4,2.242705
-9.967183,5,2.249921
-9.962608,4,2.256757
-9.965607,4,2.263145
-9.991187,6,2.273127
-19.997635,5,2.279191
-9.999907,4,2.284191
-9.959247,5,2.290497
-9.996486,4,2.296273
-14.99615,6,2.30567
-9.967938,5,2.311689
-9.998801,5,2.318562
-9.998965,3,2.321156
-9.976047,3,2.326214
-14.944026,6,2.333575
-9.972089,4,2.33712
-9.986058,4,2.343042
-9.954526,5,2.352038
-9.967872,3,2.357088
-14.998553,7,2.366079
-9.990576,4,2.370313
-14.99578,4,2.376314
-9.967702,4,2.381312
-9.993869,3,2.384311
-9.981338,5,2.389299
-14.998334,4,2.396299
-14.970701,4,2.400813
-14.991319,5,2.407511
-9.993466,3,2.411503
-9.967985,4,2.415503
-9.993821,6,2.420762
-9.971231,3,2.426645
-9.962909,5,2.431334
-9.998091,3,2.434337
-9.993604,5,2.443416
-9.995859,3,2.447042
-9.967985,3,2.450029
-9.966266,4,2.455032
-4.583458,8,2.610109
-9.994741,4,2.61351
-14.960232,6,2.618303
-14.98693,4,2.621595
-9.999254,3,2.62721
-9.965989,5,2.631202
-14.938224,5,2.636202
-9.996286,3,2.641099
-14.939817,8,2.649181
-9.998413,6,2.656183
-9.996268,6,2.663535
-9.967979,5,2.669611
-14.962672,6,2.676609
-9.96049,3,2.679906
-14.99798,5,2.686906
-9.96535,5,2.692403
-14.972024,3,2.695402
-9.965916,3,2.699294
-9.999258,3,2.703294
-9.999906,4,2.709312
-14.997916,4,2.71429
-9.965972,4,2.720302
-9.967985,3,2.724291
-9.998544,4,2.728624
-14.999411,5,2.73429
-9.982404,6,2.740691
-14.994853,4,2.744268
-9.984397,3,2.748364
-9.959047,5,2.75336
6.893197,8,2.906011
-9.967985,4,2.911205
-9.995599,4,2.916065
-14.999013,4,2.921399
-14.986831,4,2.927408
-9.999206,5,2.934357
-9.967985,4,2.939029
-9.988899,4,2.946032
-9.99883,4,2.951316
-14.96329,6,2.957367
-9.9957,4,2.963365
-9.967985,2,2.965507
-9.995356,7,2.97303
-9.996938,4,2.980031
-9.995059,5,2.987161
1.992349,8,3.140255
-9.999252,3,3.145831
-14.940008,4,3.150759
-9.967985,3,3.154318
-9.974235,5,3.161695
2.62391,8,3.315624
-9.964943,3,3.320228
-9.998136,4,3.327305
-14.999852,7,3.33756
-9.962432,4,3.346073
-9.970392,6,3.357315
-9.993589,4,3.363327
-9.926967,7,3.374282
-9.939879,6,3.383041
-9.961006,4,3.390028
-9.997905,3,3.395028
-9.997908,3,3.400208
-14.999333,5,3.408289
-9.993821,4,3.414206
-9.965188,6,3.424156
-9.96029,4,3.43006
-9.985133,3,3.435027
-14.967902,4,3.442189
-19.997548,6,3.452029
-9.983251,4,3.460048
-19.952705,8,3.473048
-14.997926,7,3.485179
-14.939971,5,3.492135
-14.963208,4,3.499065
-9.998567,4,3.50604
-9.967985,3,3.511411
-9.967985,3,3.515408
-9.960847,4,3.520094
-9.976588,5,3.529098
-9.967985,2,3.533433
-9.997908,3,3.537857
-14.997655,6,3.547457
-9.948003,4,3.553253
-9.998258,3,3.558646
-9.967985,2,3.562434
-14.992384,5,3.568109
-9.987006,6,3.578268
-9.99361,3,3.582349
-14.989818,5,3.589136
-19.995427,7,3.597131
-9.965951,4,3.601037
-9.993703,4,3.608241
-9.963375,5,5.574407
-14.970374,5,5.578341
-14.936348,5,5.586348
-9.959076,3,5.590372
-9.97799,4,5.595347
-14.999511,4,5.602423
-9.995114,5,5.61046
-9.967877,4,5.616464
-9.998978,5,5.623325
-9.995815,4,5.62838
1.725427,8,5.78139
-9.9599,5,5.785391
-9.992512,4,5.789391
-14.972024,4,5.79339
-9.973136,4,5.79639
-9.962185,7,5.802389
-9.967985,4,5.805425
-9.995796,4,5.808416
-14.993139,6,5.812451
-14.939749,4,5.816415
-14.961348,7,5.821255
-9.999022,3,5.824224
-9.967985,2,5.825256
-9.997901,5,5.829256
-9.942586,5,5.83346
-9.967984,3,5.836257
-9.999323,3,5.838255
-9.993344,3,5.840255
-9.990285,5,5.844255
-9.967975,3,5.846323
-14.996992,4,5.850255
-14.993423,7,5.854255
-9.967983,3,5.857303
-9.99984,6,5.861385
-9.973333,3,5.864323
1.561725,8,5.971681
-9.999454,3,5.974391
-9.967985,4,5.977424
-9.994977,3,5.979431
-9.967985,2,5.981424
-9.955866,6,5.985423
-9.989882,6,5.99043
-7.7737,8,6.092147
-9.95733,4,6.09518
-14.988791,6,6.10018
-9.99439,3,6.102181
-9.967985,3,6.104181
-9.998797,4,6.108378
-14.986814,6,6.112377
-9.967742,5,6.115441
-9.99751,3,6.118377
-9.997923,3,6.120377
-14.93861,4,6.122415
-9.967985,2,6.126379
-9.982377,3,6.128388
-9.995473,5,6.132379
-9.99312,6,6.136378
-9.974696,6,6.14138
-14.998084,7,6.146411
-9.95998,3,6.148448
-9.99724,4,6.151455
-14.890591,8,6.158751
-9.998027,4,6.16075
-14.999346,4,6.163783
-14.965088,5,6.167783
-9.994171,5,6.172864
-9.997649,4,6.175751
-9.960265,3,6.177751
-14.98859,5,6.181752
-9.971468,6,6.187656
-14.964357,4,6.191378
-9.967985,4,6.194397
-9.995876,6,6.198445
-9.987443,6,6.202363
-9.99801,4,6.205399
-14.996467,6,6.210427
-9.960782,4,6.213427
-9.99966,3,6.217089
-9.979401,5,6.220078
-24.993868,6,6.22412
-19.999279,6,6.228112
-5.80274,8,6.332023
-14.999391,6,6.33602
-9.95763,3,6.33802
-14.935603,4,6.342998
-9.99348,3,6.345029
-14.915245,6,6.349075
-14.999818,6,6.353074
-9.967985,2,6.354075
-9.994759,4,6.359098
-9.998012,3,6.3611
-9.993707,5,6.365101
-14.999378,5,6.368101
-14.940008,4,6.371101
-9.99984,5,6.377155
-19.974317,4,6.380151
-9.994165,4,6.384128
-9.982655,6,6.389129
-9.967985,2,6.391853
-9.967985,2,6.393129
-9.987792,4,6.39618
-9.967985,2,6.398346
-9.967985,2,6.400129
-9.967985,3,6.403131
-9.958971,3,6.406196
-14.993326,6,6.412463
20.329437,8,6.517431
-9.999456,4,6.521463
-9.967985,2,6.522884
-9.998674,4,6.528015
-14.9221,4,6.532018
-14.917855,5,6.536051
-14.971517,5,6.540051
-19.998533,7,6.54759
-14.997068,5,6.551601
-9.967985,4,6.554568
-9.999218,4,6.558568
-9.996077,4,6.563569
-9.965809,4,6.566603
-14.983813,7,6.571602
-9.980453,3,6.575568
-9.967985,2,6.578907
-9.965551,5,6.582202
-9.951898,5,6.58619
-9.994391,7,6.59316
-9.977693,3,6.598356
-9.95737,3,6.601206
-9.967985,3,6.603207
-14.977413,7,6.611486
-9.959267,3,6.613488
-14.999438,4,6.617499
-9.9996,4,6.62054
-14.999251,4,6.624869
-9.99714,4,6.62851
-9.967985,3,6.630542
-9.997346,3,6.63354
-9.967985,3,6.63554
6.987478,8,6.745225
-9.966195,3,6.750071
-19.986632,6,6.756035
-14.939963,5,6.760067
-9.967985,4,6.76507
-9.999567,4,6.768069
-9.995584,3,6.770073
-14.997507,5,6.774073
-19.967985,7,6.781137
-14.997785,7,6.785172
-14.951768,4,6.788172
-9.999234,4,6.791168
-14.972023,4,6.795136
-14.988143,6,6.799137
-14.994611,6,6.803137
-14.939978,5,6.807168
-9.958998,5,6.811286
-9.988084,5,6.815287
-9.999483,4,6.818286
-9.967985,3,6.820287
-9.920811,5,6.825287
-9.961986,5,6.829422
-14.997762,7,6.83429
-9.965915,5,6.838289
-14.977012,5,6.843288
-9.967985,2,6.844289
-9.964227,3,6.84632
-14.998889,5,6.850009
-9.984396,6,6.854013
-9.993632,4,6.859118
-9.958903,3,6.860471
-9.996514,4,6.86347
-9.991345,6,6.86747
-14.940008,4,6.870532
-9.999878,5,6.874471
-9.995135,4,6.877437
-9.991786,5,6.88147
-9.982841,6,6.885474
-9.996976,4,6.889735
-9.94728,8,6.895142
-9.960699,3,6.897142
-9.999363,3,6.899426
-9.996797,4,6.903107
-14.993356,4,6.906434
-9.967953,4,6.909258
-9.967985,2,6.910247
-14.99252,7,6.915245
-14.962917,5,6.91936
-14.918693,4,6.922369
-9.997627,3,6.924392
-9.984886,5,6.928358
-14.992476,5,6.931392
-14.999599,6,6.936358
-9.967985,3,6.939535
-9.985743,6,6.943359
-14.990884,7,6.948927
-9.989925,5,6.952964
-9.955574,7,6.956962
-9.995326,4,6.959959
-9.98427,5,6.963928
-9.960899,4,6.966968
-9.967932,3,6.969963
-9.977287,5,6.972931
-14.977619,6,6.977965
-9.967984,3,6.980969
-9.970646,6,6.985963
-14.998962,7,6.990964
-9.998727,4,6.993963
3.25082,8,7.103414
-14.997501,5,7.108626
-9.992217,6,7.113524
-9.993805,5,7.116525
-9.997395,4,7.119501
-9.998656,4,7.124502
-9.996897,4,7.127501
-9.995803,3,7.129525
-14.998674,7,7.134525
-9.990766,6,7.140609
-9.967985,2,7.142609
-9.998079,4,7.144641
-19.999594,8,7.150305
-9.960302,3,7.152302
-9.967984,3,7.155305
-9.995902,3,7.158271
-9.994977,4,7.161016
-7.359005,8,7.264392
-19.97607,4,7.266581
-9.993334,5,7.270616
-9.970775,6,7.276719
-9.99558,5,7.281271
-9.993838,5,7.285268
-14.954033,5,7.28827
-9.998748,3,7.29227
-9.999791,3,7.295268
-9.999887,4,7.298467
-9.967982,4,7.301269
-9.996823,5,7.305269
-9.99889,4,7.310464
-9.988461,3,7.313462
-9.966728,4,7.316462
-9.967936,4,7.320222
-14.940008,4,7.323299
-9.99835,4,7.327221
-9.996231,4,7.330224
-9.998076,3,7.333189
-9.963843,3,7.335225
-14.970595,6,7.342186
-9.973373,5,7.34522
-9.980928,5,7.349221
-14.934139,6,7.353221
-9.957911,3,7.356189
-9.973644,5,7.359188
-9.967985,2,7.361225
-2.430314,8,7.489617
-9.998921,3,7.491652
-14.940007,4,7.497386
-9.967985,3,7.500399
-9.967985,4,7.503396
-9.999211,4,7.506374
-9.96663,4,7.51105
-9.995361,3,7.512977
-9.967966,3,7.515977
-9.994995,3,7.518399
-14.991615,4,7.521409
-14.999549,5,7.527409
-9.987388,5,7.531443
-14.990146,7,7.536407
-9.974056,7,7.54444
-9.992471,4,7.546407
-9.999389,5,7.550441
-14.972024,4,7.552407
-9.967985,3,7.555441
-9.998682,5,7.560407
-24.838324,8,7.565442
-9.967985,3,7.56744
-9.974596,5,7.57044
-14.967891,5,7.576407
-9.995063,3,7.578406
-14.972024,6,7.582441
-9.9936,5,7.58644
-9.998537,5,7.592576
-9.996439,4,7.595516
-9.996726,3,7.598403
-14.981588,6,7.60255
-9.996564,3,7.605619
-9.989276,6,7.611913
-9.964868,4,7.613913
-9.996878,3,7.616913
-9.959866,3,7.619582
-14.958736,5,7.623542
-14.996722,4,7.626539
-9.97662,3,7.628507
-9.96704,4,7.631544
-9.999561,4,7.635509
-14.993818,5,7.640251
-9.973961,4,7.642827
-9.99921,3,7.645842
-9.994594,3,7.647834
-9.967985,5,7.651909
-9.999703,5,7.655944
-14.960783,6,7.660943
-14.940008,3,7.662942
-9.967947,3,7.666262
-9.928808,3,7.667942
-14.984047,6,7.671939
-9.995112,4,7.675942
-14.99504,4,7.678948
-9.974538,5,7.683909
-14.990917,4,7.685908
-9.959582,5,7.689942
-9.992044,6,7.693943
-9.967985,3,7.697005
-14.997487,5,7.701528
-9.940564,3,7.703528
-9.967985,3,7.705528
-14.938456,4,7.709495
-9.99837,3,7.711446
-9.968916,4,7.715447
-14.939357,4,7.718446
-9.970688,3,7.720446
-9.967522,4,7.724483
-14.984057,5,7.72888
-9.991476,4,7.731585
-9.967985,3,7.73355
-9.967985,3,7.736585
-9.967985,3,7.738549
-9.962774,3,7.741548
-9.993905,3,7.744872
-14.940008,3,7.747582
-9.991426,4,7.750584
-9.964186,5,7.753584
-14.987194,5,7.757549
-9.967985,4,7.762551
-9.992893,4,7.764581
-9.99853,5,7.767581
-9.993881,7,7.772581
-9.993319,3,7.775567
-9.997714,3,7.778551
-9.96521,4,7.781581
-9.999437,6,7.785585
-14.992457,8,7.792549
-9.976791,4,7.795583
-9.997822,4,7.798548
-9.967985,3,7.800585
-14.930819,7,7.80567
-9.967985,2,7.809548
-14.994631,5,7.81258
-14.999032,5,7.815584
-14.971804,5,7.819548
-9.987194,3,7.821655
-9.966546,3,7.825546
-9.999034,3,7.82955
-19.998447,6,7.833583
-9.999226,3,7.835547
-9.993109,4,7.84063
-9.999652,3,7.842629
-9.995483,5,7.846665
-9.990847,5,7.849663
-9.967985,4,7.853122
-14.999746,4,7.855662
-9.967985,3,7.859268
-14.988519,5,7.862427
-9.967985,2,7.863427
-9.967984,5,7.867428
-19.994746,6,7.873055
-9.99675,5,7.876461
-9.96795,5,7.879461
-9.995446,3,7.881463
-9.960736,6,7.886467
-9.993113,5,7.890429
-19.993943,6,7.894461
-9.997082,3,7.896428
-9.989659,6,7.902426
-14.999649,5,7.905464
-9.998711,3,7.908275
-9.96798,3,7.910311
-19.961367,8,7.917507
-9.998369,4,7.920415
-9.988451,6,7.924449
-9.957287,5,7.927449
-9.996892,6,7.932418
-9.965974,4,7.935447
-9.995046,6,7.939812
-9.998099,3,7.942451
-14.997839,5,7.94545
-9.994254,5,7.950416
-14.999528,5,7.95345
-14.954966,6,7.958427
-9.965742,4,7.961511
-9.967985,2,7.963522
-9.999025,3,7.965416
-14.999662,5,7.96954
-9.975661,4,7.97145
-9.994724,6,7.97545
-9.967985,3,7.979166
-14.986943,5,7.982566
-14.940008,4,7.984566
-14.997914,5,7.988533
-9.940511,6,7.992569
-9.974208,3,7.996537
-9.969908,3,7.998533
-9.975502,6,8.002568
-9.99335,3,8.004534
-9.967979,4,8.007623
-14.998177,4,8.011631
-9.992327,5,8.014664
-9.997953,6,8.01863
-9.967985,3,8.021663
-14.967981,5,8.024666
-9.997879,6,8.030572
-14.987035,6,8.034657
-9.967985,2,8.035572
-14.958949,7,8.040572
-12.546415,8,8.152503
-9.985617,5,8.156777
-9.967985,3,8.159289
-9.977434,3,8.161323
-9.997963,4,8.164399
-9.999292,4,8.167288
-9.996176,5,8.170328
-14.994486,6,8.17429
-0.668866,8,8.273948
-9.998186,3,8.276877
-9.989991,3,8.279876
-9.989749,4,8.281877
-9.994248,5,8.285877
-9.99928,6,8.291004
-9.999885,4,8.293878
-9.994723,3,8.295852
-14.979959,6,8.299886
-9.905975,5,8.302886
-9.961075,3,8.306487
-9.937182,3,8.309456
-9.967609,3,8.311421
-14.971966,5,8.314453
-9.974865,4,8.317453
-14.998459,6,8.322454
-9.99971,3,8.325815
-9.999499,4,8.329422
-9.968837,3,8.331422
-14.981834,5,8.334422
-9.966541,5,8.340256
-9.966387,3,8.343228
-9.952321,6,8.347228
-9.992541,3,8.349229
-9.967985,3,8.351229
-9.998412,6,8.356313
-9.959569,3,8.35953
-9.967735,3,8.36152
-9.921559,5,8.36452
-9.998762,4,8.369591
-14.938015,6,8.373592
-9.995792,4,8.37662
-9.966081,6,8.380622
-9.994421,3,8.384592
-9.962071,4,8.387591
-9.986841,4,8.390593
-9.968863,7,8.395591
-14.995,7,8.401624
-19.97344,6,8.405622
-9.994267,4,8.40943
-14.996789,6,10.346379
-9.948907,5,10.352379
-14.939932,4,10.356419
-9.964929,5,10.360941
-9.993417,6,10.366941
-9.965665,5,10.372406
-9.967985,3,10.375406
-9.958019,3,10.377404
-9.989527,6,10.384399
-9.967985,3,10.387398
-9.966373,3,10.391399
-9.99937,3,10.3954
-14.967977,6,10.402401
-9.998708,4,10.407218
-9.999678,3,10.410278
-14.919819,4,10.414214
-9.996596,8,10.420207
-9.998353,5,10.424208
-9.957968,5,10.43021
-9.968963,4,10.433211
-9.996954,5,10.437211
-9.999617,3,10.440209
-9.996211,4,10.445207
-9.996744,7,10.450206
-14.977603,4,10.453207
-9.999018,4,10.459178
-9.99827,3,10.462179
-9.967257,4,10.465178
-9.978235,4,10.46818
-9.992023,3,10.470175
-14.959492,5,10.477179
-14.986423,6,10.484178
-14.976858,8,10.493177
-9.992396,4,10.496193
-9.999835,5,10.502178
-9.959073,4,10.507205
-9.96623,5,10.513212
-9.974367,4,10.518385
-9.966436,4,10.524213
-14.999932,6,10.53021
-9.997931,4,10.533211
-9.958428,4,10.539212
-9.995463,4,10.54321
-9.998289,3,10.54621
-9.999174,4,10.549211
-9.967375,3,10.552214
-9.971781,4,10.555213
-14.999865,6,10.560326
-9.994069,3,10.563326
-9.966659,6,10.56916
-9.992575,5,10.572158
-9.99972,4,10.57616
-9.997502,3,10.57816
-9.967919,3,10.580161
-14.972021,5,10.585158
-9.977239,4,10.587158
-9.994063,5,10.591178
-9.992879,5,10.59516
-9.968548,4,10.600159
-9.993938,3,10.60216
-9.996381,4,10.60516
-19.994086,6,10.610207
-9.97206,3,10.614208
-9.95458,5,10.617208
-9.971614,4,10.620208
-9.982373,6,10.625208
-14.993564,5,10.629303
-9.967985,3,10.632303
-14.969035,6,10.636302
-9.999243,3,10.639302
-9.994677,4,10.643404
-9.994277,6,10.650355
-9.967983,3,10.652304
-9.996555,3,10.655304
-9.967979,3,10.658534
-14.99524,6,10.664361
-9.998362,5,10.668361
-9.995441,5,10.672361
-9.96795,3,10.676363
-14.967981,6,10.682584
-9.964961,4,10.685585
-9.977153,4,10.688445
-9.993939,4,10.69351
-9.999357,3,10.69645
-9.967536,2,10.698442
-9.999508,3,10.700449
-14.940008,3,10.703449
-9.923333,4,10.707449
-5.049421,8,10.821309
-19.964148,7,10.82731
-14.982061,7,10.833377
-9.997856,4,10.836309
-9.978181,5,10.841311
-14.957005,6,10.848346
-9.998351,4,10.852309
-14.972024,3,10.854312
-9.999244,4,10.859765
-9.995427,4,10.862763
-9.967962,6,10.866762
-9.997191,3,10.869431
-14.987625,5,10.873431
-14.965034,8,10.880435
-9.967975,3,10.883435
-9.967985,4,10.886435
-9.966142,4,10.890489
-9.973009,7,10.896465
-9.993235,5,10.900465
-9.994277,3,10.902465
-14.939853,5,10.906576
-9.998172,3,10.910468
-9.961684,4,10.913465
-9.964305,5,10.916466
-9.934999,5,10.920467
-9.939075,5,10.924432
-9.998412,3,10.927466
-9.96745,4,10.930466
-9.999131,5,10.934465
-14.957695,7,10.940468
-19.974464,5,10.944434
-9.999796,4,10.947434
-14.960511,4,10.95043
-9.999743,4,10.954466
-14.984631,6,10.959192
-14.940007,5,10.96219
-9.937713,7,10.967189
-9.96155,3,10.97116
-9.927745,5,10.97616
-19.974457,5,10.980158
-9.99958,4,10.983159
-14.999544,6,10.989155
-9.998255,4,10.993261
-9.999093,3,10.995155
-9.966268,3,10.998156
-9.998768,5,11.002155
-14.967922,5,11.006155
-14.938528,5,11.010667
-9.981725,4,11.014668
-9.971084,3,11.017793
-9.967985,3,11.02075
-9.967985,3,11.022751
-9.996998,4,11.026788
-9.965256,5,11.030751
-14.994753,6,11.034783
-9.997887,5,11.038751
-9.967984,3,11.040907
-9.958903,4,11.043784
-9.945215,4,11.047785
-14.993729,7,11.052374
-14.938153,5,11.055374
-9.960219,5,11.059277
-9.998853,6,11.06433
-9.967977,5,11.068309
-9.981454,4,11.070311
-14.972024,3,11.072313
-9.998629,4,11.076356
-14.937909,5,11.080625
8.667915,8,11.188322
-9.99805,4,11.191316
-19.97918,5,11.195316
-9.966145,5,11.198554
-9.995708,5,11.203315
-9.967984,3,11.206313
-9.990635,5,11.210173
-9.994525,5,11.214173
-9.967985,2,11.215174
-14.999533,4,11.220345
-14.999665,8,11.226368
-9.967922,5,11.230297
