Model Number,Reward,Mean Error,Max Error,Chosen Points
383,0.1334684631050123,0.10402375280170127,0.24978823873541178,[-7.79  -7.58  -7.37  -7.16  -6.95  -6.74  -6.53  -6.32]
384,1.7912030499965832,0.07039466499159143,0.1499964461237666,[-0.7400000000000002  4.08  8]
385,0.17061758017715714,0.1111332828905033,0.23777921203228072,[6.65  8]
386,3.9310803206132907,0.04855477272847063,0.12270530294876414,[-5.21  -2.42  0.3700000000000001  8]
387,36.12277524565511,0.011305830769954377,0.03960048507198152,[-7.53  -7.0600000000000005  -6.590000000000001  -2.580000000000001  -2.110000000000001  1.8999999999999986  2.3699999999999983  8]
388,0.12370771314699908,0.10415951990549349,0.25291861310119745,[5.779999999999999  8]
389,0.15786431648006188,0.10765710074512388,0.24188528970293266,[-7.84  -7.68  -7.52  -7.359999999999999  -7.199999999999999  -7.039999999999999  -6.879999999999999  -6.719999999999999]
390,0.09253797895384279,0.09341193723289318,0.2677014457514981,[-7.46  -6.92  -6.38  -5.84  -5.3  -4.76  -4.22  -3.6799999999999997]
391,0.23461483246559764,0.11711761698637158,0.223011441847507,[7.43  8]
392,46.611368164464054,0.006157632078744018,0.03026583042118161,[-6.01  -4.02  -2.0299999999999994  -0.03999999999999937  1.9500000000000006  3.9400000000000004  8]
393,0.1371543491647541,0.08995215920122664,0.25217106591141625,[-7.35  -6.699999999999999  -6.049999999999999  -5.399999999999999  -4.749999999999998  -4.099999999999998  -3.449999999999998  -2.799999999999998]
394,36.781521219070335,0.009556796801909897,0.039284742787615984,[-4.8100000000000005  -1.6200000000000006  1.5699999999999994  4.76  8]
395,6.569356761508425,0.04229559148923756,0.10287419644796914,[-4.13  -0.2599999999999998  3.6100000000000003  7.48  8]
396,6.460196717643943,0.0426913214144953,0.10347343702177425,[-4.12  -0.2400000000000002  3.6399999999999997  7.52  8]
397,0.12080902265728763,0.1035839591978309,0.2540504473416736,[5.710000000000001  8]
398,0.16344856962925333,0.08808576068368482,0.24532968828572121,[-7.32  -6.640000000000001  -5.960000000000001  -5.280000000000001  -4.600000000000001  -3.9200000000000013  -3.240000000000001  -2.560000000000001]
399,7.080124279416299,0.03389913650231921,0.10185349607636407,[-2.2199999999999998  3.5600000000000005  8]
400,0.20100023898419705,0.08574355219306092,0.2372982522823912,[-7.29  -6.58  -5.87  -5.16  -4.45  -3.74  -3.0300000000000002  -2.3200000000000003]
401,37.99032028431733,0.00888121891851233,0.038106311439988994,[-6.02  -4.039999999999999  -1.2599999999999993  1.5200000000000005  4.300000000000001  8]
402,12.382283899727065,0.026605560389253474,0.08038625376649619,[-3.0300000000000002  1.9399999999999995  8]
403,5.525778671301085,0.042314896105486076,0.1100773598291585,[-3.6100000000000003  0.7799999999999994  5.169999999999999  5.359999999999999  8]
404,36.29189396436969,0.009199123445193138,0.03993254315622796,[-5.5600000000000005  -3.1200000000000006  -0.6800000000000006  1.7599999999999993  4.199999999999999  6.639999999999999  7.789999999999999  8]
405,0.08932176567682024,0.0946107967241704,0.2688756454107981,[-7.61  -7.220000000000001  -6.830000000000001  -6.440000000000001  -6.050000000000002  -5.660000000000002  -5.270000000000002  -4.880000000000003]
406,0.1760967606658564,0.11175828505054684,0.23630592225791605,[6.73  8]
407,0.12550051777276527,0.10267389228631876,0.2526905094587326,[-7.77  -7.539999999999999  -7.309999999999999  -7.079999999999998  -6.849999999999998  -6.619999999999997  -6.389999999999997  -6.159999999999997]
408,76.77301532595845,0.002985073425210381,0.010266938748703085,[-3.45  -2.45  -1.4500000000000002  -0.4500000000000002  0.5499999999999998  1.5499999999999998  2.55  3.55]
409,5.102337566417516,0.04810429089478087,0.11195190248088982,[-3.92  0.16000000000000014  4.24  8]
410,0.08944851941906136,0.09469924991121563,0.26879444615566384,[4.66  8]
411,4.790045698006159,0.04181823538396695,0.11615503425055884,[-2.08  3.84  8]
412,10.35051001850593,0.027183675551403264,0.08770968070966836,[-3.6799999999999997  0.6400000000000006  2.3700000000000006  4.1000000000000005  8]
413,0.1609275951652201,0.10995419816257952,0.2405102388181292,[6.5  8]
414,0.11789553712824832,0.11786398248625565,0.25149760901048734,[1.0999999999999996  8]
415,7.2321298371293254,0.040163114765541505,0.09940241338846834,[-4.18  -0.3599999999999999  3.46  7.279999999999999  8]
416,48.79509212617442,0.006239309987786979,0.0283376912268683,[-5.720000000000001  -3.440000000000001  -1.160000000000001  1.1199999999999988  3.3999999999999986  5.679999999999998  6.349999999999998  6.429999999999998]
417,0.6081632806930062,0.08577405689520815,0.19115990516314707,[-1.1900000000000004  5.619999999999999  7.4799999999999995  7.88  8]
418,24.776376383784168,0.015911525865748212,0.054158766532132474,[-5.279999999999999  -2.559999999999999  0.16000000000000103  2.8800000000000012  5.600000000000001  7.700000000000001  7.960000000000001  8]
419,25.192608828064216,0.015680884623940655,0.053522259467571165,[-5.3  -2.5999999999999996  0.10000000000000053  2.8000000000000007  5.500000000000001  8]
420,0.2740251203509024,0.11949394364611679,0.21594758419979332,[-7.98  -7.960000000000001  -7.940000000000001  -7.920000000000002  -7.900000000000002  -7.880000000000003  -7.860000000000003  -7.840000000000003]
421,5.524138850492111,0.03179020703712511,0.11272089886141372,[-2.4299999999999997  -2.4099999999999997  -2.3899999999999997  -2.3699999999999997  -2.3499999999999996  0.7300000000000004  6.300000000000001  8]
422,65.81697722118831,0.0030869281332334287,0.016657116652368728,[-6.5  -5.0  -3.5  -2.0  -0.5  1.0  2.5  4.0]
423,0.21687281799578542,0.08485151170505298,0.2343543877168306,[-7.28  -6.5600000000000005  -5.840000000000001  -5.120000000000001  -4.400000000000001  -3.6800000000000015  -2.9600000000000017  -2.240000000000002]
424,47.51403787916949,0.006342623008251901,0.02942038526088908,[-5.74  -3.4800000000000004  -1.2200000000000006  1.0399999999999991  3.299999999999999  5.559999999999999  8]
425,0.13311612469368433,0.1058731344723134,0.24943603303594844,[5.99  8]
426,4.801745020656557,0.048876592905382335,0.11428880128077751,[-3.84  0.3200000000000003  4.48  8]
427,61.99529738976587,0.0038855420052006377,0.01894993334752526,[-6.22  -4.4399999999999995  -2.6599999999999993  -0.8799999999999992  0.9000000000000008  2.6800000000000006  4.460000000000001  4.780000000000001]
428,0.23167372600649494,0.11689181227425317,0.22359352345507524,[7.4  8]
429,0.2676250552729425,0.11943165380152895,0.21694785786332985,[7.74  8]
430,60.884730907871756,0.0032517491177956603,0.01986155300044412,[-6.4399999999999995  -4.879999999999999  -3.319999999999999  -1.759999999999999  -0.19999999999999885  1.3600000000000012  2.9200000000000013  4.480000000000001]
431,0.94485280598707,0.028185540344132624,0.18719929451682982,[-6.48  -4.960000000000001  -3.440000000000001  -1.9200000000000008  -0.4000000000000008  -0.030000000000000804  0.3399999999999992  8]
432,0.06768507508445495,0.10491992358862173,0.277855842686643,[2.8200000000000003  8]
433,0.07177445248676437,0.1090469768517018,0.27437979191960704,[2.3100000000000005  8]
434,0.1775016012014781,0.11191412363247275,0.2359358788936338,[6.75  8]
435,7.232129837129267,0.040163114765541526,0.09940241338846867,[-4.18  -0.3599999999999999  3.46  7.279999999999999  7.279999999999999  7.279999999999999  7.279999999999999  7.279999999999999]
436,2.4653085554738547,0.03434112705944106,0.14570026872233577,[-7.05  -6.1  -5.1499999999999995  -4.199999999999999  -3.249999999999999  -2.299999999999999  -1.349999999999999  0.45000000000000107]
437,0.2521089593760037,0.11839089533184527,0.2196966133516736,[7.6  8]
438,43.31062524407731,0.006624622523238384,0.03320935246847348,[-5.890000000000001  -3.7800000000000007  -1.6700000000000008  0.43999999999999906  2.549999999999999  4.659999999999998  7.5699999999999985  8]
439,0.2551693634747496,0.08289516969316388,0.22806778965113383,[-7.26  -6.52  -5.779999999999999  -5.039999999999999  -4.299999999999999  -3.5599999999999987  -2.8199999999999985  -2.0799999999999983]
440,0.07005118232286138,0.09951731340007254,0.27777480973577207,[3.5299999999999994  8]
441,1.9052699491680007,0.03635619370761352,0.15593372165012648,[-7.33  -6.66  -5.99  -5.32  -4.65  1.6099999999999994  2.2799999999999994  2.9499999999999993]
442,0.2793580117399287,0.12017078458409365,0.2149752750848525,[7.84  8]
443,0.14635803489266122,0.10796779164363034,0.24496095006584853,[6.25  8]
444,58.0158060006903,0.0036609376473151207,0.021770377892940923,[-6.3100000000000005  -4.620000000000001  -2.930000000000001  -1.240000000000001  0.44999999999999885  2.139999999999999  3.8299999999999987  5.519999999999999]
445,0.24247657916157722,0.1212058228579258,0.22061605845359836,[0.21000000000000085  8]
446,48.16813363992537,0.006253635323579707,0.028872945809741424,[-5.73  -3.4600000000000004  -1.1900000000000004  1.0799999999999996  3.3499999999999996  5.619999999999999  5.739999999999999  5.859999999999999]
447,26.64661997334155,0.014797659981679687,0.05140507974160033,[-5.35  -2.6999999999999997  -0.04999999999999982  2.6  5.25  8]
448,6.49561089589719,0.04248172145407932,0.10329804813453591,[-4.12  -0.2400000000000002  3.6399999999999997  7.52  7.59  7.66  7.73  7.800000000000001]
449,0.14156422584253578,0.10724607134686479,0.2465289804126604,[6.16  8]
450,12.54495798271039,0.027559446290531586,0.07960394490657174,[-4.98  -1.9600000000000004  1.0599999999999996  8]
451,10.325030826008867,0.03316187694676558,0.08631782499562468,[-4.3100000000000005  -0.6200000000000006  3.0699999999999994  6.76  6.87  7.36  7.880000000000001  8]
452,37.38332107402066,0.00895265234589417,0.03875956781458001,[-3.04  -2.59  -2.1399999999999997  -1.6899999999999997  -1.2399999999999998  -0.7899999999999998  2.0600000000000005  2.5100000000000007]
453,0.1520459986404872,0.061571818881598996,0.2549713105825236,[0.9499999999999993  1.7199999999999993  2.4899999999999993  3.2599999999999993  5.379999999999999  5.829999999999999  6.279999999999999  6.7299999999999995]
454,6.235661966145657,0.03677408163473575,0.10642670638722529,[-5.23  -2.4600000000000004  0.3099999999999996  5.8999999999999995  6.42  7.26  8]
455,54.462097097132535,0.005949457534563688,0.023832018631996188,[-6.98  -5.960000000000001  -2.7600000000000007  -1.7400000000000007  1.4599999999999995  2.4799999999999995  5.68  5.71]
456,0.1678876048887007,0.09721229085164228,0.24193154095289615,[-7.92  -7.84  -7.76  -7.68  -7.6  -7.52  -4.67  -1.8199999999999998]
457,9.59596539185264,0.034637979032174554,0.0889999822225902,[-4.29  -0.5800000000000001  3.13  6.84  8]
458,9.892461012024263,0.03408454319358955,0.08787041557174902,[-4.3  -0.5999999999999996  3.1000000000000005  6.800000000000001  8]
459,0.11480055043439595,0.10113133096242569,0.25678921669154164,[5.859999999999999  6.279999999999999  8]
460,21.228528378219657,0.013521810860778501,0.061195556897542636,[-1.8499999999999996  0.5600000000000005  2.9700000000000006  5.380000000000001  6.98  7.25  7.52  7.789999999999999]
461,0.09604675648803837,0.09719699977633321,0.26520451444428184,[4.949999999999999  8]
462,0.5420538912366742,0.09547233043246392,0.19353025231469578,[-0.9900000000000002  6.02  8]
463,0.1326429847796469,0.10579197740943314,0.24960468360489976,[5.98  8]
464,0.1369952907015534,0.10652080589968853,0.24807725328233346,[6.07  8]
465,0.1872712412296539,0.12059374429450558,0.23153353939295343,[0.4900000000000002  8]
466,0.19227437632572997,0.12068083213990147,0.23041321153544117,[0.46000000000000085  8]
467,0.19350767583159031,0.09231138472163074,0.23723916569071102,[-0.8300000000000001  6.34  6.4399999999999995  6.539999999999999  6.639999999999999  6.739999999999998  6.839999999999998  6.939999999999998]
468,4.7010610680076805,0.04898506768521435,0.115144647395416,[-3.7800000000000002  0.4399999999999995  4.659999999999999  8]
469,0.08671606931233905,0.09355971949055396,0.2703719973982577,[4.51  5.99  8]
470,54.71026836349202,0.004349942975528092,0.024042463119634094,[-6.16  -4.32  -2.4800000000000004  -0.6400000000000003  1.1999999999999997  3.04  4.88  7.199999999999999]
471,27.545950270963317,0.008125892164364448,0.051689970992383816,[-6.76  -5.52  -4.279999999999999  -3.039999999999999  -1.7999999999999992  -0.5599999999999992  0.6800000000000008  1.9200000000000008]
472,0.08724977759951098,0.09335131977645307,0.2701684389264567,[-7.38  -6.76  -6.14  -5.52  -4.8999999999999995  -4.279999999999999  -4.239999999999999  -4.199999999999999]
473,0.13455111026806804,0.1061163428651003,0.2489284699552972,[6.02  8]
474,64.96625935876696,0.0031059113167770215,0.01719444457300752,[-6.49  -4.98  -3.4700000000000006  -1.9600000000000006  -0.4500000000000006  1.0599999999999994  2.5699999999999994  4.079999999999999]
475,50.49634371884717,0.00484871644395111,0.027257373136299168,[-6.11  -4.220000000000001  -2.330000000000001  -0.44000000000000106  1.4499999999999988  3.339999999999999  5.229999999999999  6.239999999999998]
476,0.09157103988133576,0.09529437801418866,0.26766850557059785,[-7.63  -7.26  -6.89  -6.52  -6.1499999999999995  -5.779999999999999  -5.409999999999999  -5.039999999999999]
477,0.2740251203509024,0.11949394364611679,0.21594758419979332,[-7.98  -7.960000000000001  -7.940000000000001  -7.920000000000002  -7.900000000000002  -7.880000000000003  -7.860000000000003  -7.840000000000003]
478,0.384305972626673,0.10637437756804198,0.20513500668910445,[-0.6699999999999999  6.66  8]
479,0.08948184032383885,0.09359236528242586,0.2690556487496567,[-7.48  -6.960000000000001  -6.440000000000001  -5.920000000000002  -5.400000000000002  -4.880000000000003  -4.360000000000003  -3.840000000000003]
480,57.867829873473006,0.0035676255770504895,0.021900117402898794,[-6.35  -4.699999999999999  -3.0499999999999994  -1.3999999999999995  0.25000000000000044  1.9000000000000004  3.5500000000000003  5.2]
481,35.36386287806081,0.009285822175359535,0.04099019903517351,[-4.84  -1.6799999999999997  1.4800000000000004  4.720000000000001  5.49  7.5600000000000005  8]
482,15.469551424104628,0.013264008664608848,0.07444635276410333,[-4.42  -3.7399999999999998  -0.1599999999999997  0.5200000000000004  1.2000000000000004  1.8800000000000003  2.5600000000000005  6.140000000000001]
483,0.2781594980686,0.12009705301500925,0.21517285265217848,[7.83  8]
484,0.2642124470125983,0.11920922095704137,0.2175381931735614,[7.710000000000001  8]
485,0.14968308051822188,0.10844698178015358,0.2439051379934011,[6.3100000000000005  8]
486,0.06827766853170097,0.1013452856249337,0.27838629164899764,[3.2799999999999994  8]
487,60.87338226382848,0.003927119588879459,0.019700477588611598,[-6.24  -4.48  -2.7200000000000006  -0.9600000000000006  0.7999999999999994  2.5599999999999996  4.319999999999999  8]
488,8.5173060492668,0.036785451529940665,0.09343155739028641,[-4.24  -0.4800000000000004  3.2799999999999994  6.799999999999999  7.019999999999999  7.239999999999998  7.459999999999998  7.679999999999998]
489,0.29875096970490156,0.12134994472944866,0.21188397697828898,[-8.0  -8.0  -8.0  -8.0  -8.0  -8.0  -8.0  -8.0]
490,26.73075949772043,0.013670740653528732,0.051555449943238796,[-4.640000000000001  -1.2800000000000007  2.079999999999999  5.4399999999999995  5.619999999999999  8]
491,0.11278086094543428,0.101844227322561,0.2573505603681858,[5.5  8]
492,3.2864000600404126,0.024007919542509294,0.13630541290464904,[-6.91  -5.82  -4.73  -3.6400000000000006  -2.5500000000000007  -1.4600000000000006  -0.37000000000000055  0.7199999999999995]
493,41.38433224815631,0.0076325352331769935,0.0348530255624786,[-5.63  -3.26  -0.8899999999999997  1.4800000000000004  3.8500000000000005  5.5200000000000005  5.750000000000001  5.7700000000000005]
494,28.78745142196182,0.013331883212507396,0.048551637876563025,[-5.41  -2.8200000000000003  -0.23000000000000043  2.3599999999999994  4.719999999999999  7.079999999999998  7.229999999999999  7.379999999999999]
495,0.16928223350674768,0.11097662005050118,0.23814576674700874,[6.630000000000001  8]
496,6.378240028422081,0.0205415112415443,0.10954287153549713,[-7.98  -7.960000000000001  -6.470000000000001  -4.98  -3.49  -2.0  -0.51  0.98]
497,23.616144898145464,0.015647486322579222,0.056223111835882245,[-2.63  2.74  8]
498,0.19745827880623923,0.11245435125913908,0.23136133508085832,[-7.9  -7.800000000000001  -7.700000000000001  -7.600000000000001  -7.500000000000002  -7.400000000000002  -7.3000000000000025  -7.200000000000003]
499,7.718802163496063,0.017110300885433142,0.10245204953526232,[-6.86  -5.720000000000001  -4.580000000000001  -3.4400000000000013  -2.3000000000000016  -1.1600000000000017  -0.020000000000001794  1.119999999999998]
500,0.15591425220894956,0.11980973405975395,0.23936503624211583,[0.7100000000000009  8]
501,0.23482845334342203,0.08390227959294168,0.23127735523376836,[-7.27  -6.539999999999999  -5.809999999999999  -5.079999999999998  -4.349999999999998  -3.619999999999998  -2.889999999999998  -2.159999999999998]
502,52.912936981241245,0.004553221167174473,0.025383458108691803,[-6.28  -4.5600000000000005  -2.8400000000000007  -1.1200000000000008  0.5999999999999992  2.3199999999999994  5.4799999999999995  5.779999999999999]
503,5.572972991409711,0.02683162491061398,0.11359382392823048,[-3.79  0.41999999999999993  0.8299999999999998  5.04  5.63  8]
504,8.196663175897887,0.02708319012117098,0.09745599598240812,[-7.36  -6.720000000000001  -2.1800000000000006  -1.5400000000000005  -0.9000000000000005  3.6399999999999997  8]
505,36.48224332414971,0.00918928482580817,0.0397170341286055,[-5.5600000000000005  -3.1200000000000006  -0.6800000000000006  1.7599999999999993  4.199999999999999  5.249999999999999  6.169999999999999  6.319999999999999]
506,31.29731221434735,0.007276004665650039,0.046582580661723494,[-6.6  -5.199999999999999  -3.7999999999999994  -2.3999999999999995  -0.9999999999999996  0.40000000000000036  1.8000000000000003  6.380000000000001]
507,0.23759889603212084,0.11734308589897703,0.22242845868450536,[7.460000000000001  8]
508,0.15786431648006188,0.10765710074512388,0.24188528970293266,[-7.84  -7.68  -7.52  -7.359999999999999  -7.199999999999999  -7.039999999999999  -6.879999999999999  -6.719999999999999]
509,8.163724841563923,0.035128224028613354,0.09561251255466133,[-3.25  1.5  6.25  8]
510,53.22759653536908,0.0046450043422047085,0.02511346525892877,[-6.61  -5.220000000000001  -3.830000000000001  -2.4400000000000013  -1.0500000000000014  0.3399999999999985  1.4899999999999984  2.6399999999999983]
511,9.605840474705648,0.028338179360944602,0.09053207556485723,[-3.45  1.0999999999999996  3.09  5.08  7.66  8]
512,0.2980337356614835,0.12127282846139377,0.21200340863275627,[7.99  8]
513,0.11379780254792443,0.09176924744903434,0.25949528202260086,[-7.39  -6.779999999999999  -6.169999999999999  -5.559999999999999  -4.949999999999998  -4.339999999999998  -3.729999999999998  -3.1199999999999983]
514,15.875185155675563,0.022225595692423016,0.07112747515721551,[-4.91  -1.8200000000000003  1.2699999999999996  8]
515,0.1586390152654908,0.06461768597209078,0.252441169679108,[-7.13  -6.26  -5.39  -4.52  -3.6499999999999995  -2.7799999999999994  -1.9099999999999993  -1.0399999999999991]
516,0.08948184032383885,0.09359236528242586,0.2690556487496567,[-7.48  -6.960000000000001  -6.440000000000001  -5.920000000000002  -5.400000000000002  -4.880000000000003  -4.360000000000003  -3.840000000000003]
517,0.4625361771783432,0.060558163764164064,0.20886882114857142,[-7.34  -6.68  -6.02  -5.359999999999999  -4.699999999999999  -4.039999999999999  -2.259999999999999  -0.47999999999999887]
518,0.15786431648006188,0.10765710074512388,0.24188528970293266,[-7.84  -7.68  -7.52  -7.359999999999999  -7.199999999999999  -7.039999999999999  -6.879999999999999  -6.719999999999999]
519,34.18178811160342,0.010198005921093569,0.04217871498267178,[-5.52  -3.0399999999999996  -0.5599999999999996  1.9200000000000004  4.4  6.880000000000001  8]
520,0.1113607207221547,0.10151063685803552,0.2579619573022809,[5.460000000000001  8]
521,0.29618800892651703,0.04965717725088589,0.23016616597836098,[-7.05  -6.1  -5.1499999999999995  -4.199999999999999  -3.249999999999999  -2.299999999999999  -1.349999999999999  -0.399999999999999]
522,0.1524985154943451,0.09046458847577053,0.24762429469078454,[2.5199999999999996  3.59  4.66  7.53  8]
523,6.571047996051147,0.018358405827080315,0.10884776745471991,[-6.87  -5.74  -4.61  -3.4800000000000004  -2.3500000000000005  -1.2200000000000006  -0.09000000000000075  1.0399999999999991]
524,58.0158060006903,0.0036609376473151207,0.021770377892940923,[-6.3100000000000005  -4.620000000000001  -2.930000000000001  -1.240000000000001  0.44999999999999885  2.139999999999999  3.8299999999999987  5.519999999999999]
525,39.605006824616936,0.008074338301484268,0.03657369212274597,[-5.609999999999999  -3.2199999999999993  -0.8299999999999992  1.560000000000001  3.950000000000001  6.340000000000002  6.340000000000002  8]
526,26.259482598781915,0.01526941195277399,0.051896939525316106,[-5.1  -2.1999999999999997  0.7000000000000002  3.6  7.300000000000001  8]
527,3.4849762121364645,0.048646203701532595,0.1277013227239796,[-1.96  4.08  8]
528,5.698362825099409,0.046102543568775495,0.10784900061076341,[-4.02  -0.03999999999999959  3.9400000000000004  8]
529,0.15725607512888093,0.10947990365734471,0.24159043810924488,[6.4399999999999995  8]
530,0.21400948702582334,0.11545384823465248,0.22725758456778003,[7.210000000000001  8]
531,7.779547054034261,0.03859274370457455,0.0967548169392064,[-4.21  -0.41999999999999993  3.37  7.16  7.48  7.800000000000001  8]
532,0.07904298786029612,0.09534457437669627,0.2737860901711956,[4.17  8]
533,48.77804825005364,0.006238760837861773,0.028352385010318004,[-5.720000000000001  -3.440000000000001  -1.160000000000001  1.1199999999999988  3.3999999999999986  6.949999999999998  6.969999999999998  6.9899999999999975]
534,20.73724829887045,0.01686469153668416,0.06133543828382251,[-2.8  2.4000000000000004  7.6000000000000005  8]
535,3.4203286339498824,0.02412670875668146,0.13461138729965827,[-2.45  -1.87  -1.29  -0.7100000000000001  -0.13000000000000012  0.44999999999999984  6.0  7.64]
536,21.628592577165023,0.01647587169459223,0.05967911608603427,[-2.5999999999999996  2.8000000000000007  8]
537,21.237510123149473,0.015759636055850363,0.06061847524963154,[-1.6100000000000003  1.6999999999999997  5.01  8]
538,0.0993419551223923,0.09291864565307023,0.26486856668529013,[-7.43  -6.859999999999999  -6.289999999999999  -5.719999999999999  -5.149999999999999  -4.579999999999998  -4.009999999999998  -3.439999999999998]
539,0.10195142089123997,0.09796024796447965,0.26252781429674177,[-7.69  -7.380000000000001  -7.070000000000001  -6.760000000000002  -6.450000000000002  -6.140000000000002  -5.830000000000003  -5.520000000000003]
540,0.10537945437224863,0.1000008078063869,0.26063970546168935,[5.279999999999999  8]
541,0.22217329294197183,0.11613669245269075,0.2255269847522046,[7.300000000000001  8]
542,19.172752685132924,0.02164974443240129,0.06340756580261142,[-4.5  -1.0  2.5  6.0  6.28  6.5600000000000005  8]
543,24.476937841326272,0.01610431615682015,0.05461720530868086,[-5.26  -2.5199999999999996  0.22000000000000064  2.960000000000001  5.700000000000001  8]
544,0.10567646891547218,0.09242026265396923,0.26241756843242303,[-7.41  -6.82  -6.23  -5.640000000000001  -5.050000000000001  -4.460000000000001  -3.870000000000001  -3.280000000000001]
545,0.08742436935631513,0.09367050770708567,0.27000534788932185,[-7.5  -7.0  -6.5  -6.0  -5.5  -5.0  -4.5  -4.0]
546,2.163562861216333,0.03524836270455798,0.1509134864235614,[-6.9  -5.800000000000001  -4.700000000000001  -3.600000000000001  -2.500000000000001  -1.4000000000000008  0.00999999999999912  6.189999999999999]
547,0.08588325102274368,0.09357359367177197,0.2707706281347486,[-7.54  -7.08  -6.62  -6.16  -5.7  -5.24  -4.78  -4.32]
548,0.27529656733199764,0.08117408088418397,0.22533466818421005,[-6.9399999999999995  -5.879999999999999  -5.3199999999999985  -4.759999999999998  -4.1999999999999975  -3.6399999999999975  -3.0799999999999974  -1.6599999999999975]
549,18.61821087785667,0.021671582260291766,0.06462502130159153,[-5.13  -2.26  0.6100000000000003  4.210000000000001  7.8100000000000005  8]
550,0.12245134075143281,0.1039131166712467,0.2534055430094052,[5.75  8]
551,25.175160681903304,0.012182193265637164,0.05442580021716936,[-7.82  -7.640000000000001  -7.460000000000001  -4.340000000000001  -1.2200000000000006  -1.0400000000000007  2.079999999999999  2.2599999999999993]
552,70.33239473059842,0.003544156563841416,0.013778031122863077,[-6.57  -5.140000000000001  -3.710000000000001  -2.280000000000001  -0.8500000000000012  0.5799999999999987  2.009999999999999  3.299999999999999]
553,0.28255724903600155,0.0816414690439269,0.2241331445498471,[-7.65  -7.300000000000001  -6.4  -5.5  -4.6  -3.6999999999999997  -2.8  -1.9]
554,0.2842088997371245,0.12046550710459565,0.2141842871716775,[7.880000000000001  8]
555,38.94168068849724,0.008606920506422379,0.037144312623273085,[-4.79  -1.58  1.63  4.84  5.02  5.199999999999999  5.589999999999999  5.979999999999999]
556,0.23177483349591071,0.11588857018601821,0.22382615369783676,[-7.94  -7.880000000000001  -7.820000000000001  -7.760000000000002  -7.700000000000002  -7.640000000000002  -7.580000000000003  -7.520000000000003]
557,6.14930490609819,0.013996706530191694,0.11270212061561702,[-6.54  -5.08  -3.62  -2.16  -0.7000000000000002  0.7599999999999998  0.9599999999999997  1.1599999999999997]
558,43.35708207096419,0.006546474421270291,0.03318422000020246,[-5.88  -3.76  -1.6399999999999997  0.4800000000000004  2.6000000000000005  4.720000000000001  5.290000000000001  5.8100000000000005]
559,2.4606727287661605,0.056447433230336505,0.14025211696120687,[-1.8200000000000003  4.359999999999999  8]
560,22.901510657860108,0.013411968232181614,0.05806231252576788,[-4.4399999999999995  -0.8799999999999994  0.7800000000000005  2.4400000000000004  6.0  8]
561,0.06862232979993388,0.10653010899152157,0.27688028424864985,[2.619999999999999  8]
562,0.0884155311566674,0.09431319224470132,0.2693749443947049,[-7.6  -7.199999999999999  -6.799999999999999  -6.399999999999999  -5.999999999999998  -5.599999999999998  -5.1999999999999975  -4.799999999999997]
563,0.19710810286613928,0.1139251856520059,0.23106758447135703,[7.01  8]
564,26.244205624912226,0.010674980887074336,0.053069794753868096,[-7.67  -5.23  -4.9  -2.4600000000000004  -2.1300000000000003  0.3099999999999996  2.7499999999999996  5.1899999999999995]
565,46.463215754578904,0.006624873885285182,0.030281666757362213,[-5.76  -3.5199999999999996  -1.2799999999999994  0.9600000000000009  3.200000000000001  8]
566,0.09157103988133576,0.09529437801418866,0.26766850557059785,[-7.63  -7.26  -6.89  -6.52  -6.1499999999999995  -5.779999999999999  -5.409999999999999  -5.039999999999999]
567,0.08022282906704384,0.0949959586731773,0.27325589945231377,[4.23  8]
568,0.18994817804066763,0.11162424487209612,0.23318452949724233,[-7.89  -7.779999999999999  -7.669999999999999  -7.559999999999999  -7.449999999999998  -7.339999999999998  -7.229999999999998  -7.119999999999997]
569,0.0726565249014851,0.10953267166426939,0.2737494265074878,[2.25  8]
570,32.028223778797624,0.01034561100339017,0.04485329220033117,[-4.91  -1.8200000000000003  1.2699999999999996  4.359999999999999  5.18  7.09  8]
571,61.33641264059783,0.003283500960197063,0.019545646102067216,[-6.45  -4.9  -3.3500000000000005  -1.8000000000000005  -0.25000000000000044  1.2999999999999996  2.8499999999999996  4.25]
572,0.25863201916211737,0.11883778340231343,0.21852052035629513,[7.66  8]
573,57.80217307099229,0.00359597438911348,0.021940332012410635,[-6.34  -4.68  -3.0199999999999996  -1.3599999999999997  0.30000000000000027  1.9600000000000002  3.62  5.28]
574,14.502699306828204,0.027545630519868816,0.07356506715317512,[-4.41  -0.8200000000000003  2.7699999999999996  6.359999999999999  8]
575,59.82111244522067,0.0033204145862750704,0.0205787103707602,[-6.42  -4.84  -3.26  -1.6799999999999997  -0.09999999999999964  1.4800000000000004  3.0600000000000005  4.640000000000001]
576,0.2781594980686,0.12009705301500925,0.21517285265217848,[7.83  8]
577,34.41371531628995,0.00994229105625554,0.04196088556985045,[-4.76  -1.5199999999999996  1.7200000000000006  4.960000000000001  8]
578,52.97292692182559,0.0046585990304038065,0.025309900898274673,[-6.67  -5.34  -4.01  -2.6799999999999997  -1.3499999999999996  -0.019999999999999574  1.3100000000000005  2.6400000000000006]
579,19.59005999420166,0.00990095916265861,0.06544758902371783,[-3.04  -2.52  -2.0  -1.48  -0.96  2.56  3.08  3.6]
580,8.711511118931496,0.033205994595763934,0.09338703959093864,[-4.279999999999999  -0.5599999999999992  3.160000000000001  4.610000000000001  8]
