#{"t_start": 1689179343.2585473, "env_id": "None"}
r,l,t
29.385357,8,666.631342
18.356789,8,666.728045
20.205522,8,666.837103
25.024089,8,666.958132
30.200129,8,667.064096
29.820033,8,667.157985
25.987062,8,667.253021
26.762874,8,667.356312
16.47523,8,667.449934
28.767809,8,667.555333
21.226733,8,667.661015
8.428131,8,667.75703
26.639698,8,667.852242
20.350191,8,667.945027
16.841302,8,668.049055
23.758531,8,668.146858
16.496126,8,668.247293
29.310765,8,668.348292
25.877213,8,668.455792
13.371637,8,668.558312
22.481248,8,668.652525
27.460658,8,668.744115
14.53727,8,668.844301
22.198607,8,668.936109
44.169787,8,669.037213
15.809548,8,669.137271
28.472099,8,669.244816
17.53946,8,669.34244
11.142259,8,669.442062
25.65462,8,669.550594
21.629768,8,669.65424
16.355748,8,669.752757
16.580322,8,669.854408
39.809768,8,669.950763
15.150984,8,670.046171
17.11814,8,670.141317
22.43937,8,670.236083
18.497897,8,670.330358
17.228687,8,670.42586
24.943603,8,670.535465
12.32073,8,670.631337
15.539121,8,670.726227
25.684606,8,670.825432
26.59296,8,670.923621
20.673603,8,671.018209
21.193949,8,671.117646
10.227805,8,671.221285
22.749222,8,671.319297
17.75798,8,671.414368
10.368469,8,671.510221
31.960528,8,671.617381
20.910144,8,671.712813
16.424145,8,671.812564
22.548187,8,671.911127
27.556975,8,672.016221
15.64148,8,672.133539
18.654184,8,672.236332
22.690968,8,672.332286
13.761588,8,672.428279
24.781366,8,672.521209
17.883541,8,672.628371
14.005234,8,672.72333
25.576281,8,672.823096
29.984281,8,672.921516
19.302556,8,673.025296
36.771158,8,673.125496
17.514438,8,673.223343
19.359014,8,673.322312
15.544992,8,673.41716
31.607912,8,673.517259
20.714597,8,673.612927
12.585282,8,673.712419
31.532157,8,673.807517
32.338238,8,673.905508
32.445178,8,673.99721
22.409155,8,674.09654
26.633257,8,674.195475
25.877298,8,674.296676
29.051577,8,674.395491
15.62277,8,674.500462
19.438987,8,674.598221
28.689885,8,674.700536
13.657756,8,674.807204
18.897818,8,674.90213
11.846565,8,674.998121
22.35606,8,675.097301
13.384944,8,675.19487
23.49091,8,675.292369
22.301155,8,675.389462
17.842927,8,675.501318
27.909368,8,675.600038
22.845605,8,675.69989
22.350412,8,675.797363
22.213439,8,675.892282
12.750883,8,676.001418
27.534402,8,676.097514
28.50395,8,676.196438
14.517989,8,676.290357
17.334991,8,676.386446
26.337384,8,676.482953
17.224624,8,676.590622
17.448191,8,676.688267
28.693552,8,676.783975
12.633312,8,676.887269
17.008359,8,676.986667
41.79771,8,677.089936
28.333371,8,677.183859
18.070528,8,677.311398
21.764162,8,677.41672
30.762877,8,677.517587
16.640332,8,677.621225
26.369039,8,677.724649
22.731364,8,677.825347
26.41755,8,677.927506
40.621335,8,678.02516
20.85334,8,678.122183
25.736633,8,678.220658
34.439117,8,678.322505
29.891968,8,678.425583
27.542492,8,678.522385
17.461023,8,678.630764
16.883453,8,678.745486
22.810466,8,678.854306
20.474068,8,678.950418
24.663837,8,679.049285
14.148403,8,679.144721
13.949008,8,679.239817
36.528886,8,679.344092
29.907796,8,679.44355
36.064705,8,679.537827
28.258581,8,679.655454
31.879428,8,679.749248
21.456617,8,679.849517
17.091011,8,679.945279
34.039819,8,680.039245
21.245914,8,680.139511
27.899625,8,680.237803
29.462523,8,680.33922
26.870832,8,680.437545
44.226527,8,680.533442
44.476784,8,680.633646
16.734252,8,680.731655
12.727484,8,680.830569
30.553738,8,680.926578
36.933664,8,681.024945
21.066344,8,681.123432
28.177161,8,681.226327
22.06814,8,681.330373
14.361299,8,681.427428
30.051157,8,681.532541
18.472858,8,681.636011
21.498944,8,681.731423
20.154193,8,681.827805
23.995213,8,681.925817
44.50094,8,682.033349
22.942757,8,682.13978
29.371832,8,682.234365
20.318712,8,682.347553
25.532157,8,682.443449
19.796065,8,682.553129
26.604604,8,682.689163
26.941658,8,682.787004
33.452679,8,682.884575
19.688601,8,682.983311
16.44405,8,683.081432
19.074302,8,683.175714
30.81218,8,683.272536
17.655153,8,683.372377
26.527471,8,683.468393
28.109316,8,683.56551
26.905508,8,683.663538
13.931729,8,683.765935
24.744002,8,683.864262
12.008341,8,683.965511
17.518007,8,684.063548
23.909325,8,684.163395
17.95301,8,684.265705
25.149316,8,684.363238
26.802042,8,684.458414
16.195693,8,684.552127
28.638751,8,684.648543
15.916098,8,684.746535
30.405432,8,684.846351
36.138406,8,684.945574
22.482371,8,685.047579
37.42857,8,685.146652
31.558594,8,685.248353
28.907976,8,685.342483
22.376216,8,685.437104
20.657996,8,685.531465
19.869934,8,685.630425
27.593822,8,685.724176
11.148732,8,685.816356
23.178274,8,685.914626
23.482632,8,686.014415
16.51619,8,686.11144
19.421551,8,686.214604
13.051316,8,686.312642
16.236695,8,686.410071
17.396187,8,686.511581
9.753748,8,686.607771
36.09375,8,686.704351
18.543422,8,686.800817
26.296646,8,686.896551
24.307279,8,686.989393
19.060648,8,687.087911
37.049626,8,687.182981
22.167275,8,687.282667
15.657575,8,689.678855
24.548173,8,689.78965
31.895543,8,689.897286
45.80593,8,690.00758
21.044217,8,690.111404
42.212124,8,690.206536
30.493922,8,690.302468
37.012279,8,690.401803
16.945522,8,690.497387
17.319519,8,690.59202
17.695866,8,690.686708
46.959458,8,690.784733
28.326105,8,690.881331
21.011787,8,690.973487
38.335737,8,691.074759
35.521882,8,691.177993
51.571909,8,691.272191
19.42178,8,691.370898
21.490283,8,691.469601
28.632394,8,691.564651
25.931191,8,691.655663
25.849412,8,691.752089
19.050401,8,691.852671
35.957509,8,691.947619
31.02145,8,692.057616
29.988588,8,692.159992
24.842455,8,692.259059
21.593413,8,692.358386
37.934978,8,692.466856
14.186158,8,692.581497
15.075091,8,692.691892
34.695884,8,692.795627
32.671573,8,692.895707
26.5411,8,692.991433
17.440807,8,693.103663
35.706338,8,693.207615
38.215119,8,693.311547
11.059771,8,693.409907
11.153103,8,693.506911
24.048361,8,693.607217
18.569812,8,693.713989
31.538359,8,693.822674
23.028085,8,693.924708
11.338242,8,694.024518
40.741847,8,694.120243
43.045944,8,694.219325
26.235002,8,694.318475
22.599907,8,694.418071
25.620754,8,694.519626
19.16915,8,694.615858
35.798636,8,694.709591
36.728081,8,694.806042
25.389786,8,694.908406
42.615575,8,695.012916
17.002086,8,695.111286
34.712517,8,695.204525
12.665458,8,695.298664
13.408055,8,695.393646
18.055424,8,695.489622
21.268329,8,695.58482
30.489015,8,695.685852
19.5725,8,695.787508
40.170769,8,695.886096
21.023273,8,695.984282
30.684793,8,696.082735
19.78731,8,696.178475
27.659291,8,696.280589
24.441643,8,696.377448
14.030683,8,696.47157
22.929096,8,696.568581
30.013263,8,696.660695
18.774156,8,696.756869
21.740678,8,696.858912
22.906027,8,696.956589
37.136839,8,697.055705
21.847106,8,697.154982
25.851459,8,697.251233
15.06294,8,697.352674
27.03992,8,697.453562
25.513275,8,697.54882
30.47372,8,697.644121
25.363301,8,697.742148
32.250937,8,697.843578
16.157848,8,697.946436
39.117573,8,698.048834
20.070847,8,698.14749
9.299474,8,698.251865
20.795613,8,698.357925
27.450808,8,698.465729
27.167706,8,698.565529
24.714698,8,698.669954
33.50218,8,698.769521
28.418104,8,698.86646
31.511755,8,698.963426
18.496508,8,699.060647
16.305227,8,699.157146
26.68606,8,699.258442
20.632811,8,699.356015
32.60506,8,699.451651
28.376576,8,699.556551
13.616407,8,699.655806
33.034879,8,699.754687
24.975116,8,699.855773
25.00212,8,699.950601
25.175359,8,700.046839
16.944309,8,700.14398
24.601215,8,700.238108
22.572865,8,700.334517
30.161907,8,700.429493
21.418546,8,700.524716
32.541913,8,700.622957
26.55928,8,700.721784
23.263032,8,700.815636
14.895163,8,700.915726
21.812346,8,701.007572
25.157856,8,701.106593
19.075962,8,701.201598
24.071996,8,701.295774
26.854544,8,701.399532
21.027604,8,701.493532
12.716313,8,701.589627
25.073097,8,701.688886
38.187985,8,701.787896
21.595929,8,701.883759
20.936188,8,701.979732
35.661131,8,702.080716
39.997333,8,702.187562
26.012378,8,702.282562
19.583911,8,702.377646
30.998497,8,702.477193
35.166671,8,702.612825
31.309795,8,702.754722
15.264185,8,702.859809
39.078493,8,702.962482
19.254559,8,703.06083
25.462072,8,703.161624
27.020642,8,703.264423
22.068129,8,703.357806
20.010051,8,703.485507
36.630537,8,703.607901
39.6363,8,703.732368
16.102354,8,703.848239
39.206304,8,703.949832
13.06159,8,704.050694
5.719264,8,704.16264
23.038648,8,704.266747
12.632811,8,704.363918
33.631916,8,704.458687
25.760662,8,704.557812
17.282091,8,704.658858
42.38402,8,704.756556
24.888177,8,704.853786
17.742868,8,704.949251
43.331969,8,705.045852
24.697784,8,705.14805
22.248919,8,705.245814
24.6879,8,705.341332
13.132561,8,705.439364
28.360261,8,705.539566
39.918553,8,705.636797
37.132508,8,705.735367
12.318485,8,705.833205
10.720466,8,705.93884
26.890963,8,706.040977
26.562901,8,706.137172
11.73455,8,706.236579
31.218206,8,706.34164
13.37193,8,706.436059
17.256551,8,706.53998
29.406726,8,706.650215
22.245556,8,706.757816
28.029682,8,706.875583
44.399604,8,706.997648
34.694589,8,707.109841
33.298014,8,707.219935
21.816481,8,707.327527
15.60745,8,707.436559
34.39934,8,707.549695
22.161359,8,707.670979
37.517786,8,707.772939
24.010595,8,707.871012
25.179217,8,707.972042
23.531005,8,708.071056
31.699951,8,708.173379
26.071209,8,708.273717
41.938863,8,708.374506
19.030634,8,708.468831
18.254277,8,708.566441
23.699555,8,708.658768
23.899618,8,708.757935
32.777063,8,708.867052
31.834158,8,708.981229
29.759567,8,709.085653
23.897061,8,709.189312
15.172335,8,709.28404
11.609933,8,709.380609
20.631635,8,709.482975
19.227653,8,709.580611
26.631772,8,709.685596
20.393739,8,709.791651
33.281202,8,709.893154
28.912226,8,709.996853
28.428546,8,710.092682
17.560708,8,710.197414
28.655608,8,710.294719
37.115908,8,710.39131
42.074693,8,710.490146
44.972443,8,710.584661
21.615594,8,710.681783
17.954661,8,710.776518
24.734653,8,710.870071
23.721627,8,710.965888
42.308647,8,711.063679
15.33168,8,711.160678
29.663712,8,711.262997
26.81887,8,711.359118
26.453258,8,711.45611
18.603087,8,711.554291
27.140435,8,711.655593
21.204778,8,711.752613
20.863003,8,711.846144
21.475412,8,711.947963
30.991391,8,712.048543
10.305992,8,712.144794
26.996931,8,712.241788
35.250542,8,712.332511
28.37154,8,712.426773
15.680623,8,712.523722
33.430809,8,712.617737
22.544454,8,712.715946
14.552056,8,712.816849
18.387455,8,712.921853
26.485409,8,713.021137
37.879675,8,713.116228
17.545929,8,713.216039
23.977854,8,713.310769
11.523731,8,713.406739
30.304631,8,713.506244
25.485831,8,713.60275
25.168974,8,713.699841
42.319794,8,713.796842
33.116736,8,713.896735
14.290504,8,714.008946
21.048902,8,714.130845
19.653176,8,714.238773
11.036475,8,714.338931
26.172922,8,714.439466
32.751826,8,714.540637
13.019851,8,714.64472
30.212049,8,714.745974
13.119459,8,714.846789
44.653436,8,714.947512
14.346619,8,715.045344
32.026893,8,715.142971
26.934494,8,715.243834
27.68089,8,715.340805
27.73529,8,718.096206
59.020874,8,718.217409
27.74025,8,718.336962
25.928794,8,718.447052
13.707033,8,718.561942
27.040159,8,718.684047
18.398636,8,718.784428
18.095628,8,718.897876
37.205082,8,719.009808
19.242351,8,719.118883
17.531017,8,719.236013
18.37933,8,719.356982
24.355264,8,719.493656
15.566374,8,719.604955
21.168895,8,719.717157
30.200241,8,719.832026
22.238279,8,719.94721
35.677972,8,720.062891
36.526188,8,720.177752
30.038716,8,720.296938
22.66485,8,720.41382
33.909263,8,720.513934
24.913153,8,720.63976
38.606519,8,720.753013
16.586949,8,720.865347
39.117129,8,720.977729
42.683993,8,721.095107
41.193938,8,721.207389
23.518628,8,721.316182
22.176647,8,721.419376
24.60798,8,721.514906
26.813956,8,721.613037
24.878757,8,721.70819
27.17282,8,721.804238
17.512119,8,721.901562
15.951492,8,722.001056
20.621748,8,722.10095
21.233119,8,722.198948
38.638972,8,722.295397
46.847491,8,722.393342
36.484131,8,722.49246
35.742143,8,722.595181
21.513393,8,722.696081
33.480166,8,722.788865
23.088565,8,722.889154
24.481399,8,722.98422
16.724281,8,723.082237
46.603388,8,723.174589
27.291013,8,723.276072
28.705988,8,723.375062
18.138352,8,723.467962
27.023604,8,723.563103
22.319731,8,723.661868
34.726888,8,723.760974
17.88122,8,723.858562
28.371697,8,723.952834
18.844038,8,724.046051
39.495063,8,724.139258
33.97999,8,724.232801
26.638604,8,724.331286
18.901413,8,724.426189
20.661679,8,724.536338
13.481613,8,724.651814
31.909852,8,724.767793
43.010219,8,724.873794
44.508883,8,724.973117
30.995469,8,725.069215
31.213118,8,725.168153
25.33898,8,725.266858
22.46161,8,725.362892
32.559629,8,725.457803
35.372396,8,725.551239
28.502836,8,725.651921
28.779809,8,725.753055
22.126439,8,725.853951
21.430796,8,725.95114
34.272403,8,726.057885
34.209638,8,726.154988
36.678726,8,726.254059
39.293257,8,726.352857
13.426616,8,726.443256
33.079337,8,726.536209
17.944539,8,726.631524
20.70362,8,726.725095
23.489662,8,726.82102
22.57732,8,726.92484
20.077841,8,727.018066
20.678594,8,727.116902
18.144513,8,727.213029
33.172497,8,727.31155
30.713051,8,727.414113
13.260918,8,727.509149
29.738831,8,727.600006
19.023323,8,727.694607
38.188426,8,727.791152
23.1076,8,727.889976
11.247563,8,727.988062
25.989638,8,728.090244
25.431247,8,728.196957
22.637274,8,728.29455
21.962728,8,728.394046
29.571558,8,728.488208
27.648028,8,728.589001
27.275534,8,728.705029
37.783182,8,728.813998
21.585736,8,728.908913
21.680607,8,729.013957
19.471834,8,729.122865
26.665671,8,729.240335
21.624316,8,729.344962
22.167916,8,729.446974
30.056342,8,729.547867
13.094239,8,729.666029
23.033112,8,729.804044
20.761063,8,729.94883
38.258031,8,730.0904
24.777747,8,730.225851
23.341642,8,730.346523
24.10449,8,730.488912
31.025293,8,730.623883
17.464726,8,730.788845
31.048581,8,730.912268
39.238325,8,731.045317
41.26779,8,731.183057
36.400422,8,731.322301
12.575034,8,731.453221
34.127339,8,731.581878
21.325398,8,731.711079
20.730894,8,731.836539
21.638428,8,731.965971
19.258633,8,732.105533
22.142322,8,732.229363
17.759749,8,732.367733
25.685603,8,732.488384
38.288566,8,732.600083
32.651973,8,732.729874
43.649202,8,732.846458
40.337525,8,732.979109
22.009631,8,733.103667
27.28551,8,733.228348
29.177887,8,733.352291
22.724229,8,733.463894
16.017251,8,733.58517
30.029162,8,733.705377
24.756077,8,733.812047
44.984183,8,733.92399
28.918978,8,734.043406
11.451534,8,734.161613
41.363074,8,734.291502
30.487739,8,734.406146
22.508921,8,734.521936
19.736429,8,734.637198
27.494126,8,734.750579
29.362064,8,734.857098
28.979498,8,734.977384
35.69773,8,735.104109
16.520559,8,735.23931
21.22563,8,735.34106
34.96613,8,735.437759
26.989266,8,735.536419
43.571431,8,735.634112
41.642463,8,735.736236
28.952167,8,735.836185
18.47466,8,735.934357
45.946807,8,736.03024
44.608334,8,736.132345
25.392994,8,736.246258
18.965008,8,736.344166
18.64711,8,736.445182
22.098651,8,736.545378
32.965068,8,736.643387
19.014416,8,736.738969
14.992478,8,736.833121
19.379154,8,736.931173
44.568071,8,737.033303
30.166779,8,737.130323
20.082242,8,737.223379
27.402807,8,737.320631
19.775887,8,737.418984
25.395532,8,737.51668
21.969586,8,737.613447
30.729928,8,737.717168
43.947116,8,737.812484
16.613226,8,737.909612
37.565114,8,738.008531
19.942404,8,738.106735
42.232777,8,738.208071
30.52169,8,738.307514
20.340059,8,738.405307
34.245792,8,738.504155
33.333958,8,738.596223
30.698727,8,738.693676
15.290154,8,738.78961
36.922533,8,738.887481
45.200384,8,738.98649
31.870277,8,739.087173
22.570484,8,739.18637
24.182674,8,739.285285
10.653196,8,739.382675
26.880663,8,739.484086
18.850107,8,739.580482
47.790508,8,739.674163
30.19752,8,739.771837
30.099253,8,739.866724
24.081831,8,739.964268
25.286879,8,740.065003
28.761344,8,740.161616
25.937726,8,740.263278
40.259714,8,740.363268
27.117056,8,740.47638
52.103552,8,740.608345
14.935036,8,740.713159
29.532929,8,740.81082
30.211141,8,740.905769
17.499363,8,741.009181
34.898303,8,741.108341
24.923392,8,741.213229
25.842668,8,741.311839
38.925119,8,741.410341
23.587541,8,741.509431
22.919828,8,741.606971
22.621312,8,741.709977
22.281393,8,741.804874
35.197244,8,741.900269
27.655538,8,741.996631
32.011295,8,742.103998
14.40589,8,742.198182
14.251853,8,742.292027
20.457923,8,742.388662
35.90855,8,742.482393
30.441167,8,742.575243
27.852979,8,742.675092
22.300735,8,742.773962
43.666252,8,742.872211
31.092804,8,742.968486
28.160692,8,743.075869
29.713242,8,743.170204
22.258009,8,743.265284
18.982425,8,743.369154
33.919738,8,743.461278
38.929861,8,743.560351
38.727125,8,743.659086
36.967801,8,743.760189
20.494221,8,743.865309
33.006135,8,743.964417
18.254577,8,744.061452
27.103251,8,744.161414
26.938451,8,744.256651
35.294486,8,744.36383
22.649969,8,744.469542
48.482037,8,744.570524
25.15414,8,744.666562
17.748402,8,744.771321
21.143107,8,744.878312
51.564098,8,744.974375
39.254085,8,745.074534
35.449166,8,747.525152
41.732764,8,747.636435
33.617944,8,747.735309
30.318781,8,747.835737
17.509373,8,747.934419
30.994374,8,748.032992
15.446364,8,748.130345
11.908339,8,748.227398
35.314795,8,748.328193
41.913396,8,748.438186
50.092741,8,748.539203
26.020393,8,748.648488
24.521238,8,748.749674
33.388989,8,748.846641
41.055002,8,748.944216
40.926216,8,749.05255
36.61291,8,749.151181
38.303214,8,749.242469
36.239327,8,749.342601
26.131587,8,749.440372
27.056217,8,749.550567
30.883195,8,749.649325
24.007488,8,749.751564
22.667352,8,749.8513
33.289076,8,749.948983
22.927714,8,750.054003
41.531717,8,750.149509
16.193106,8,750.244101
26.738338,8,750.345529
33.065398,8,750.440716
23.225123,8,750.542903
20.979148,8,750.645266
32.90529,8,750.740876
18.218202,8,750.842327
25.656892,8,750.945108
32.034688,8,751.062354
42.655766,8,751.172154
23.925029,8,751.274216
28.320828,8,751.376503
35.509389,8,751.474573
18.41334,8,751.570038
33.515128,8,751.671533
28.997122,8,751.768931
30.798364,8,751.861407
35.741703,8,751.961586
19.349859,8,752.060052
57.225397,8,752.157526
46.592649,8,752.252403
21.698403,8,752.357167
20.88362,8,752.458481
28.342772,8,752.558361
37.677857,8,752.658429
16.429922,8,752.754008
35.070142,8,752.846549
30.995543,8,752.940943
21.01425,8,753.046504
30.70249,8,753.139043
22.793651,8,753.231473
25.776224,8,753.33044
23.3389,8,753.428282
36.823041,8,753.530313
19.201274,8,753.627362
20.839161,8,753.731213
25.525606,8,753.83118
19.494714,8,753.932359
21.934708,8,754.03832
32.16239,8,754.135316
29.678473,8,754.232341
35.5096,8,754.329445
23.32299,8,754.4285
44.549987,8,754.528579
30.791725,8,754.626614
34.706779,8,754.728316
39.679931,8,754.828462
42.141046,8,754.930433
21.713199,8,755.026486
20.88583,8,755.126546
30.087372,8,755.222462
23.276065,8,755.324244
25.372181,8,755.423398
15.816929,8,755.523497
33.297774,8,755.628506
41.760014,8,755.727713
34.996869,8,755.823473
36.14769,8,755.922653
13.941388,8,756.027419
23.617233,8,756.120457
43.145691,8,756.230192
42.685145,8,756.342722
36.350447,8,756.463657
31.281218,8,756.579248
25.842948,8,756.702392
41.104854,8,756.838303
42.304011,8,756.9445
55.550426,8,757.057491
34.0741,8,757.172758
24.99373,8,757.291044
37.189391,8,757.401541
10.523419,8,757.503543
27.04282,8,757.609983
11.824907,8,757.721519
29.61562,8,757.839767
24.03407,8,757.951425
22.472397,8,758.064589
27.887027,8,758.178589
24.669475,8,758.288252
19.097967,8,758.390406
18.53603,8,758.520483
32.239319,8,758.638337
28.782319,8,758.750794
24.708332,8,758.868458
34.068295,8,758.977325
28.925717,8,759.089781
30.833053,8,759.217576
18.160974,8,759.332726
23.073367,8,759.442299
36.636648,8,759.554379
18.074992,8,759.672575
27.980239,8,759.79868
19.452534,8,759.907596
41.883125,8,760.018291
28.771172,8,760.151649
34.591615,8,760.270531
38.13515,8,760.383556
39.370627,8,760.512647
34.75441,8,760.634667
28.460215,8,760.757586
33.285781,8,760.868346
35.123301,8,760.983339
22.272447,8,761.097528
31.847669,8,761.204597
26.275972,8,761.319664
25.084147,8,761.448578
28.08393,8,761.584829
34.653286,8,761.720658
20.828543,8,761.829577
34.189084,8,761.947523
26.929314,8,762.076434
15.131986,8,762.192593
40.673248,8,762.307603
23.499419,8,762.414598
38.278748,8,762.520632
23.752497,8,762.626623
27.639373,8,762.748411
42.466692,8,762.857767
47.159644,8,762.970309
20.024677,8,763.078662
33.313338,8,763.188428
30.236368,8,763.296789
28.952579,8,763.414927
24.637754,8,763.548882
20.964147,8,763.6626
32.407995,8,763.782411
44.263423,8,763.894336
32.861575,8,764.00057
24.810921,8,764.112625
19.024526,8,764.224629
25.64004,8,764.33536
34.387362,8,764.437724
39.778808,8,764.544601
35.454441,8,764.667616
26.657335,8,764.784151
23.543622,8,764.900012
22.874359,8,765.003788
23.054722,8,765.118118
14.313938,8,765.214297
22.954838,8,765.315437
23.85701,8,765.417468
23.247855,8,765.516591
51.805708,8,765.614621
36.579024,8,765.712297
19.213906,8,765.810474
28.293955,8,765.910408
29.636897,8,766.011073
40.000622,8,766.112523
18.003139,8,766.209143
22.519395,8,766.300057
22.959622,8,766.393654
37.646811,8,766.489568
54.477483,8,766.589374
35.178419,8,766.686727
35.101771,8,766.804731
17.330148,8,766.924598
27.771446,8,767.028681
32.101527,8,767.123583
24.171483,8,767.219529
41.832985,8,767.320684
38.176462,8,767.417659
37.103913,8,767.510474
29.737744,8,767.606443
37.912254,8,767.709594
26.252272,8,767.80589
38.729447,8,767.904837
48.820328,8,768.001169
13.891187,8,768.09775
19.138169,8,768.199319
30.816339,8,768.301502
44.953779,8,768.398834
22.441238,8,768.547886
32.875656,8,768.66147
29.468685,8,768.786431
30.208451,8,768.919675
38.000551,8,769.033864
30.746098,8,769.164728
30.921756,8,769.272522
24.459477,8,769.37281
30.044323,8,769.471909
32.196126,8,769.577789
35.023998,8,769.6776
40.584209,8,769.76983
35.837212,8,769.864567
33.666885,8,769.958504
12.472077,8,770.050453
36.618982,8,770.156787
27.272578,8,770.25454
30.733245,8,770.352468
30.230048,8,770.447668
48.006032,8,770.545667
31.717878,8,770.644495
40.06154,8,770.742647
29.977688,8,770.843521
24.880254,8,770.936603
30.471714,8,771.034694
45.936864,8,771.132039
25.137636,8,771.236769
44.627753,8,771.33284
33.269927,8,771.432537
36.605199,8,771.532133
17.233529,8,771.633684
18.216339,8,771.731346
34.064697,8,771.826987
42.437959,8,771.923968
43.549657,8,772.022497
17.219224,8,772.1331
34.42682,8,772.249746
29.549237,8,772.346865
21.737287,8,772.444285
17.699121,8,772.546818
27.000708,8,772.658558
25.369547,8,772.759549
38.599568,8,772.866581
37.91259,8,772.964555
36.80436,8,773.059611
39.181404,8,773.160684
29.521783,8,773.253341
16.157359,8,773.351695
28.118733,8,773.444716
24.028474,8,773.542514
18.652483,8,773.653515
28.917266,8,773.749988
32.333345,8,773.858233
25.499392,8,773.977651
25.562624,8,774.076853
15.623158,8,774.17464
22.400798,8,774.27585
21.304945,8,774.371771
40.77848,8,776.784399
38.066152,8,776.907612
32.65361,8,777.005258
36.077896,8,777.102583
27.264467,8,777.208717
30.186615,8,777.319828
42.258765,8,777.434933
23.413412,8,777.537648
23.287089,8,777.632907
31.871553,8,777.74507
39.35332,8,777.841667
35.290393,8,777.938863
28.070368,8,778.031623
45.899958,8,778.129815
45.313233,8,778.227072
35.117375,8,778.332819
27.242917,8,778.437575
40.570325,8,778.537534
38.654317,8,778.635566
41.040709,8,778.733784
33.889267,8,778.831635
20.747497,8,778.929692
27.101969,8,779.024874
30.487629,8,779.121314
43.54738,8,779.222679
34.972017,8,779.318688
38.228667,8,779.415564
16.079264,8,779.515826
24.945518,8,779.614634
28.992431,8,779.715714
37.224026,8,779.816829
24.036058,8,779.911463
25.425908,8,780.007766
42.049908,8,780.113085
15.492768,8,780.211062
40.792658,8,780.310897
38.765366,8,780.403932
19.382877,8,780.510801
42.054786,8,780.610598
32.826177,8,780.716861
22.703761,8,780.821589
24.47639,8,780.919367
29.034745,8,781.027789
26.223784,8,781.127834
40.38109,8,781.249396
25.571158,8,781.364578
30.887817,8,781.482446
21.064491,8,781.598684
28.731361,8,781.71016
24.804939,8,781.822641
34.627031,8,781.929937
35.93736,8,782.044003
25.430453,8,782.156916
48.761742,8,782.276126
26.532205,8,782.384991
29.395067,8,782.495054
20.49748,8,782.630651
31.00393,8,782.751889
41.716602,8,782.882818
31.170158,8,782.997845
32.448405,8,783.104392
20.327161,8,783.209932
33.447956,8,783.316417
23.565009,8,783.431492
18.249248,8,783.533904
19.305197,8,783.645345
24.430907,8,783.758885
32.144448,8,783.869986
38.919319,8,783.978535
29.691182,8,784.081119
37.721028,8,784.191362
29.428175,8,784.30351
26.303922,8,784.413903
29.025565,8,784.52386
34.287192,8,784.64447
40.344782,8,784.753552
19.420583,8,784.871398
34.079822,8,785.000735
42.19051,8,785.122932
43.88849,8,785.222933
39.399047,8,785.34192
22.791644,8,785.447957
48.986328,8,785.547144
32.567796,8,785.650752
31.357045,8,785.762639
40.060012,8,785.870145
46.196609,8,785.969898
28.829848,8,786.075515
23.999125,8,786.181891
25.490678,8,786.277824
29.711835,8,786.3795
46.848922,8,786.473197
26.818529,8,786.574637
26.654961,8,786.66895
17.350348,8,786.77255
25.392259,8,786.870989
37.964835,8,786.96988
32.562332,8,787.075557
17.894395,8,787.175723
26.925407,8,787.274837
41.847103,8,787.373063
27.719245,8,787.469828
32.296952,8,787.565167
34.034176,8,787.661162
36.797866,8,787.755546
40.151939,8,787.854926
34.414234,8,787.965096
32.280157,8,788.075294
31.173667,8,788.172971
40.731617,8,788.273674
13.802358,8,788.368939
38.177391,8,788.470844
30.568231,8,788.564174
40.326762,8,788.658838
24.590048,8,788.759844
15.335589,8,788.857913
25.699798,8,788.960294
49.666234,8,789.054917
22.853858,8,789.155049
34.751686,8,789.251159
19.786828,8,789.35175
19.642413,8,789.453775
42.066909,8,789.549912
37.121954,8,789.64755
34.345954,8,789.74599
23.965691,8,789.850724
33.072047,8,789.952811
43.496901,8,790.048702
43.922857,8,790.151801
33.637615,8,790.260895
25.72386,8,790.350756
26.768061,8,790.458628
44.048023,8,790.553519
31.914866,8,790.648986
38.690608,8,790.751172
38.288501,8,790.850785
27.570533,8,790.957784
22.210186,8,791.054924
44.960925,8,791.152983
30.572085,8,791.248037
32.499588,8,791.355142
15.26642,8,791.449098
28.516967,8,791.543788
24.163064,8,791.639883
22.93729,8,791.739725
33.689241,8,791.837009
37.541299,8,791.937884
31.040899,8,792.033151
34.205244,8,792.134804
29.46809,8,792.23218
39.827378,8,792.328436
40.287154,8,792.42606
35.254293,8,792.523661
33.157334,8,792.617961
41.009753,8,792.713744
26.004333,8,792.817078
25.311853,8,792.91371
29.938298,8,793.030751
25.773156,8,793.139771
20.965929,8,793.25593
29.552632,8,793.373921
30.814531,8,793.470022
35.383167,8,793.565757
34.28185,8,793.664129
18.143253,8,793.759012
22.377357,8,793.857018
27.41493,8,793.955055
26.702163,8,794.054882
21.795991,8,794.152052
38.942198,8,794.254017
31.998434,8,794.358811
53.505218,8,794.464887
27.613648,8,794.567765
39.508634,8,794.662348
35.368463,8,794.762846
22.908717,8,794.860583
47.96559,8,794.95321
24.020964,8,795.045984
22.613215,8,795.163842
24.163275,8,795.27107
35.215482,8,795.372027
35.004775,8,795.470633
37.143342,8,795.567007
41.488027,8,795.668039
43.363185,8,795.770221
26.327779,8,795.869101
37.223811,8,795.963793
