#{"t_start": 1689196358.492115, "env_id": "None"}
r,l,t
-9.999306,3,1.013885
-9.996388,3,1.015884
-14.991584,6,1.020841
-14.995965,6,1.027838
-14.998162,4,1.030806
-9.999613,4,1.038591
-9.995364,3,1.04718
-9.98606,5,1.058123
-9.999288,2,1.061151
-9.994738,3,1.064121
-9.994544,3,1.069124
-14.992455,8,1.078066
-9.994791,3,1.081429
-9.984947,5,1.090093
-9.991872,5,1.094064
-9.997915,4,1.097066
-9.993902,4,1.102255
-9.99409,4,1.106588
-9.997782,5,1.111135
-14.991612,7,1.117146
-9.997252,3,1.121882
-9.993545,4,1.125883
-9.989801,6,1.131109
-9.994006,3,1.135757
-14.995926,5,1.141096
-9.994058,4,1.145105
-9.988986,4,1.148586
-14.996109,5,1.154106
-9.995323,4,1.157106
-9.999157,3,1.160106
-9.989128,7,1.167094
-14.992219,6,1.172225
-9.999288,2,1.174227
-9.997641,3,1.176796
-14.996254,5,1.183692
-9.988205,6,1.190369
-14.988982,7,1.201816
-9.997788,3,1.206818
-14.99778,4,1.215005
-14.994942,4,1.222905
-19.984138,5,1.231055
-9.993609,3,1.23494
-14.989122,4,1.23891
-9.995699,3,1.244906
-14.997991,5,1.252805
-9.994694,3,1.255808
-9.994262,3,1.260089
-9.993701,4,1.263932
-9.992936,4,1.268115
-9.997694,4,1.271104
-9.987886,5,1.277773
-14.995629,5,1.282237
-9.995753,5,1.287949
-9.994881,5,1.294931
-24.994,6,1.301091
-9.992892,4,1.306933
-9.996405,5,1.311824
-9.99366,4,1.316287
-9.989477,5,1.323336
-9.990145,4,1.329223
-9.99067,3,1.332769
-9.987316,5,1.339003
-9.99894,3,1.342114
-9.991782,3,1.345007
-9.990412,5,1.350838
-9.997893,3,1.355837
-9.989121,5,1.361842
-9.991936,5,1.369833
-9.979995,8,1.37683
-9.997833,4,1.38081
-19.987685,7,1.388616
-9.999037,3,1.391566
-9.993197,4,1.395032
-9.99435,4,1.400074
-9.989977,5,1.405077
-14.984833,8,1.413805
-14.99977,4,1.418898
-9.998603,4,1.422698
-9.989412,5,1.428444
-9.997097,3,1.43167
-9.9929,4,1.435969
-9.988475,5,1.440945
-9.983045,5,1.447544
-9.99839,4,1.451955
-9.989245,5,1.456955
-14.994879,4,1.462194
-9.995062,4,1.465817
-14.989727,4,1.470273
-9.993051,4,1.475939
-9.999288,2,1.478037
-9.993789,6,1.48404
-9.995817,4,1.489167
-9.997918,4,1.493148
-9.994833,4,1.496658
-9.987695,5,1.505628
-14.994328,7,1.511804
-14.997945,6,1.520802
-14.988437,4,1.525801
-14.988761,6,1.532528
-9.998978,3,1.537525
-9.99795,3,1.540321
-14.993101,5,1.54544
-9.99271,3,1.550727
-19.994197,6,1.55755
-14.988327,6,1.564511
-14.992115,6,1.571039
-7.712211,8,1.698846
-14.997112,6,1.707845
-9.994623,3,1.711862
-9.993584,5,1.720474
-9.9977,3,1.724528
11.592353,8,1.912571
-9.989379,6,1.922662
-14.993766,5,1.931177
-9.997006,5,1.939237
-14.993569,5,1.949279
-14.997876,3,1.957278
-14.995461,5,1.967278
-19.982274,5,1.97828
-14.999024,5,1.989363
-9.996322,6,2.002882
-9.999288,2,2.008881
-14.993997,5,2.018882
-14.991412,5,2.028882
-9.988993,8,2.042798
-14.995977,4,2.050834
-14.994508,5,2.061834
-9.993523,4,2.071836
-9.995705,3,2.078835
-9.999288,2,2.087835
-14.996245,4,2.095839
-14.993971,6,2.108835
-9.99509,3,2.114294
-9.994413,3,2.122297
-14.997876,3,2.128404
-14.992141,5,2.138295
-14.988804,5,2.146081
-14.994864,5,2.156003
-9.995557,3,2.159999
-9.993432,3,2.169003
-9.992686,5,2.180001
-9.993999,5,2.192001
-9.995975,3,2.198004
-14.995427,5,2.210001
-14.994176,5,2.223
-14.989373,6,2.235002
-9.992588,4,2.243004
-14.992889,5,2.251127
-9.994138,4,2.259197
-9.995404,4,2.267199
-9.991941,4,2.276199
-9.996908,4,2.284246
-9.996486,4,2.292196
-9.997664,4,2.3002
-9.99864,3,2.306197
-9.997002,4,2.313298
-9.999288,2,2.319198
21.459915,8,2.541846
-9.991077,4,2.547845
-9.997995,3,2.553169
-9.993835,5,2.561806
-9.990979,7,2.571858
-9.999024,3,2.575858
-9.999288,2,2.57886
-14.992153,5,2.587009
-9.996053,4,2.593528
-9.985196,5,2.601296
-9.995406,3,2.605127
-14.992188,5,2.613296
-9.990682,5,2.621059
-19.996847,6,2.629765
-9.993907,3,2.635262
2.250153,8,2.776797
-19.990352,7,2.784561
-14.980103,7,2.790865
-9.992942,6,2.7968
-14.984404,5,2.802608
-14.999273,3,2.805607
-9.996024,4,2.810375
-9.993117,4,2.812928
-14.9912,4,2.818152
-9.988657,5,2.824292
-14.997849,4,2.827928
-9.995089,3,2.829927
-9.992076,4,2.835848
-9.999251,3,2.838927
-9.991656,5,2.84393
-14.992681,6,2.849483
-14.992159,5,2.856168
-9.997924,3,2.859006
-9.999225,3,2.861849
-9.991104,5,2.86601
-14.997189,4,2.871451
-9.994243,3,2.874792
-9.98088,6,2.879452
-9.994997,6,2.887917
-14.993157,6,2.893106
-9.995842,3,2.8961
-9.995991,5,2.902099
-9.995465,4,2.906097
-9.995796,4,2.909886
-9.995286,3,2.911877
-9.991713,4,2.918879
-19.984819,6,2.92408
-9.990329,5,2.929187
-14.991879,4,2.935239
-14.996112,5,2.940252
-14.994175,4,2.944329
-14.996658,8,2.954484
-9.99403,3,2.957483
-14.993949,4,2.962481
-24.995835,6,2.96848
-9.998448,3,2.971537
-9.999141,3,2.976539
-9.994435,4,2.980563
-9.999288,2,2.983838
-9.99869,3,2.986842
-9.995539,6,2.993922
-9.993403,5,2.997924
-14.998192,5,3.003922
-14.997873,4,3.009116
-9.993647,5,3.013902
-9.993594,4,3.018898
-9.999288,2,3.021958
-9.99765,4,3.025958
-9.98948,5,3.029961
-9.987595,4,3.036579
-9.9929,4,3.041342
-19.978489,8,3.04733
-19.993155,5,3.054281
-9.989087,7,3.060272
-9.990796,5,3.063829
-9.992052,4,3.07112
-14.997744,5,3.076829
-9.994855,3,3.080823
-19.99093,7,3.090397
-9.995941,4,3.094185
-9.996019,5,3.100137
-9.996827,4,3.105956
-9.994709,3,3.108642
-9.994203,3,3.110946
-9.993855,5,3.117727
-14.995487,5,3.122831
-9.997148,4,3.12583
-14.996668,4,3.130835
-9.986378,7,3.13886
-9.994491,3,3.14239
-9.983793,5,3.151063
-9.991557,4,3.158066
-9.983784,8,3.168352
-9.992523,4,3.171809
-9.994079,5,3.178805
-9.995362,4,3.182987
7.727827,8,3.311388
-9.992496,4,3.318135
-9.998746,3,3.322091
-9.995437,3,3.325174
-14.994003,5,3.330074
-14.979264,7,3.337925
-9.995582,4,3.341124
-14.9907,4,3.346326
-9.994916,4,3.351311
-9.985527,5,3.356454
-9.997815,3,3.361288
-9.994914,3,3.364284
-14.990615,5,3.369286
-9.997256,3,3.372283
-14.998434,4,3.377285
-9.999261,3,3.380285
-9.993453,5,3.386286
-9.994412,4,3.390872
-9.987643,6,3.395875
-14.990644,5,3.401911
-9.988996,6,3.409261
-14.984169,8,3.416839
-9.995854,3,3.420969
-19.985383,6,3.42697
-14.995121,5,3.430971
-9.988333,6,3.438253
-9.993769,3,3.441122
-9.995788,5,3.445488
-9.996609,3,3.447843
-9.989303,5,3.455368
-9.998521,3,3.458117
-9.988741,5,3.462133
-9.987749,5,3.469135
-9.99476,3,3.473624
-14.995952,4,3.47831
-9.99361,4,3.484592
-9.998061,3,3.488595
-9.994912,4,3.49206
-9.999288,2,3.49406
-9.996085,4,3.498935
-9.997189,6,3.504961
-9.999547,3,3.507787
-9.99534,3,3.509962
-14.988713,7,3.520289
-14.986841,6,3.525465
6.315646,8,3.639883
-14.990058,5,3.646888
-14.983047,4,3.649914
-14.988854,5,3.655925
-9.988179,6,3.66119
-9.981452,6,3.666924
-9.999288,2,3.668921
-9.993139,5,5.629244
-9.995719,5,5.634346
-14.990997,5,5.637794
-14.980973,7,5.644856
2.223467,8,5.784228
-14.983552,6,5.791273
-9.98063,8,5.799229
-9.992227,4,5.805229
-9.994065,6,5.812309
-9.990856,4,5.817309
-9.993281,6,5.822226
-14.994375,6,5.827225
-9.992691,6,5.83215
-14.992024,5,5.836151
-9.993392,3,5.838148
-9.999212,3,5.840148
-9.984544,6,5.846122
-9.992789,5,5.84994
-9.989945,4,5.852927
-14.991998,6,5.857929
-9.997508,4,5.860927
-9.987975,7,5.865929
-19.992063,6,5.869927
-19.994809,6,5.875931
-9.997357,3,5.877928
-14.989193,5,5.882059
-9.988858,4,5.88493
-9.997702,7,5.890931
-9.994681,4,5.893966
-9.993007,3,5.895964
-9.994912,4,5.899888
-14.994977,6,5.903881
-9.991521,4,5.907883
-9.995372,3,5.909884
-9.997966,3,5.911915
-9.995644,5,5.914909
-9.99162,4,5.917881
-9.993389,4,5.921957
-9.992506,4,5.924957
-9.998641,3,5.927958
-14.993764,7,5.932956
-9.995477,4,5.936959
-9.994215,3,5.938988
-14.996056,5,5.943032
-9.998059,3,5.945033
-9.995688,5,5.949323
-19.98274,6,5.955002
-9.997156,3,5.956996
-9.99544,5,5.959999
-9.991408,4,5.962999
-14.997937,4,5.965968
-14.991931,6,5.971001
-9.988169,6,5.974999
-9.993885,4,5.978001
-9.995424,4,5.981007
-9.99408,4,5.985967
-9.998282,3,5.987967
-9.98647,4,5.9912
-14.989433,4,5.993967
-9.997839,4,5.996967
-9.996693,5,6.001968
-9.997152,3,6.003998
-14.996671,5,6.007998
-9.996023,5,6.011175
-9.991745,5,6.015965
-9.997165,4,6.01902
-9.99028,3,6.021997
-9.984448,5,6.025003
-9.994407,5,6.027999
-9.993058,4,6.032126
-9.988338,4,6.035093
-9.996562,3,6.037126
-9.993438,4,6.04015
-9.994885,4,6.04314
-9.996807,3,6.047149
-14.990007,6,6.051189
-9.997519,5,6.055139
-9.995209,6,6.059139
-14.988863,6,6.0638
-14.998694,5,6.067183
-9.995785,4,6.070175
-9.995529,3,6.073172
-14.992807,4,6.075172
-9.997766,3,6.079137
-9.993138,4,6.083138
-9.996613,3,6.086171
-9.990607,7,6.090171
-9.994035,4,6.094169
-14.990873,5,6.097183
-9.995266,3,6.100171
-9.993246,4,6.103183
-9.99167,3,6.105171
-9.995454,5,6.109138
-14.994341,4,6.112139
-9.991716,4,6.115139
-9.998259,4,6.119173
-14.997224,5,6.122192
-19.987053,7,6.129136
-9.982443,8,6.13417
-14.998565,3,6.136171
-9.995457,6,6.141196
-9.99757,3,6.143231
-9.993953,4,6.146233
-9.995735,4,6.14823
-9.990414,4,6.151945
-9.999248,3,6.153946
-9.988864,5,6.157975
-14.989286,6,6.16191
-14.984147,6,6.166945
-9.992343,6,6.169946
-9.989709,4,6.173913
-9.993097,6,6.178946
-9.995945,5,6.182914
-9.999191,4,6.185913
-14.997876,3,6.18802
-9.99379,6,6.192941
-14.996238,6,6.196942
-9.992345,4,6.200022
-9.999288,2,6.202011
-9.998739,3,6.204979
-14.997771,5,6.209011
-9.994168,4,6.212013
-14.996139,5,6.215765
-9.995673,8,6.222105
-9.994629,4,6.225136
-9.996199,3,6.227136
-14.992732,5,6.231142
-9.993512,3,6.234137
-9.994585,3,6.237172
-14.992707,5,6.241193
-9.991917,3,6.243173
-14.993902,6,6.247145
-19.988395,7,6.253937
-9.997558,3,6.255936
-9.996395,3,6.257936
-9.990746,5,6.261343
-14.993363,4,6.263936
-9.999187,4,6.268939
-9.990013,4,6.273269
-14.990084,6,6.277972
-9.993555,3,6.279972
-9.123469,8,6.382241
-9.98534,5,6.386599
-9.999263,3,6.3886
-9.995686,4,6.392175
-9.993843,3,6.395222
-14.995048,4,6.397211
-9.995231,3,6.400332
-9.994096,4,6.403253
-9.98644,5,6.407309
-19.992766,6,6.411254
-9.989462,3,6.414288
-9.999288,2,6.41529
-9.985578,6,6.420287
-14.995304,7,6.425287
-9.995775,3,6.428288
-9.989273,8,6.434257
-9.993579,4,6.438367
-9.991171,5,6.442341
-9.992862,6,6.446339
-14.994184,5,6.450271
-9.993431,3,6.454202
-9.995664,3,6.456233
-9.998954,4,6.459236
-9.99584,5,6.462234
-14.992748,5,6.466199
-9.999288,2,6.469202
-9.994172,6,6.473723
-9.992718,4,6.476723
-9.994987,3,6.479723
-9.999222,4,6.482723
-9.994375,5,6.487723
-9.999288,2,6.489723
-14.980828,7,6.494724
-9.997106,5,6.499723
-14.994216,4,6.504755
-14.997809,4,6.507755
-9.994351,4,6.509755
-9.997554,4,6.512756
-14.990063,6,6.519724
-14.984637,8,6.525723
-0.010723,8,6.63062
-9.995631,4,6.633484
-14.997087,4,6.636195
-9.992085,4,6.640274
-9.993619,4,6.643252
-9.995083,7,6.647252
-9.994887,4,6.651203
-9.992186,4,6.655156
-9.99555,4,6.657154
-9.989992,5,6.660155
-9.992584,4,6.663155
-9.997715,3,6.665155
-14.982626,5,6.671171
-9.997751,3,6.672886
-9.994145,3,6.675887
-14.991864,6,6.679887
-9.992678,5,6.685023
-19.992328,7,6.689884
-9.99639,4,6.692884
-9.984402,4,6.695884
-14.999247,4,6.699889
-9.997471,4,6.703918
-14.993965,7,6.707921
-9.998965,3,6.709919
-14.997876,3,6.711918
13.860778,8,6.815729
-9.99741,3,6.818762
-9.998226,4,6.820762
-9.997684,3,6.822762
-9.987512,6,6.827762
-9.9876,5,6.831765
-19.997797,6,6.835759
-9.98837,6,6.840721
-9.986318,6,6.845367
-9.994091,4,6.847368
-9.988082,5,6.851281
-9.991906,6,6.856789
-9.986036,7,6.86131
-1.009355,8,6.96311
-9.997403,4,6.968077
-9.982384,6,6.972111
14.731527,8,7.074457
-9.997764,4,7.077002
-9.993345,5,7.081237
-19.986189,6,7.086033
-9.993176,3,7.08957
-9.995974,3,7.09217
-9.997772,4,7.095097
-9.994897,5,7.099061
-14.981652,5,7.103173
-9.988646,8,7.111381
-9.988979,5,7.115416
-9.995046,3,7.119381
-9.990158,5,7.122499
-9.994093,5,7.126499
-9.993042,6,7.130502
36.012185,8,7.239034
-9.989869,4,7.242186
-14.995237,8,7.249048
-9.993621,3,7.251248
-9.99171,4,7.254079
-9.999288,2,7.256079
-9.997259,5,7.259079
-9.99118,4,7.264158
-9.978538,6,7.268158
-9.987136,8,7.274189
-14.996458,7,7.281244
-9.997528,4,7.28419
-9.98817,5,7.287203
-14.997808,4,7.29019
-14.998041,5,7.295217
-7.687533,8,7.39623
-14.992607,5,7.401068
-14.988728,7,7.406067
-19.998567,4,7.40907
-9.987021,5,7.413069
-9.995943,5,7.416049
-14.988418,5,7.421625
-9.992469,4,7.42362
4.475084,8,7.528537
-14.988279,5,7.532536
-14.997982,5,7.536537
-9.995963,4,7.539536
-9.999218,3,7.543294
-9.996113,4,7.546292
-9.993589,3,7.549293
-9.993893,4,7.554105
-14.993766,6,7.56107
-9.999288,2,7.56207
-9.991805,3,7.56507
-9.996036,4,7.569347
-9.9951,3,7.571231
-9.999242,3,7.575072
-14.993306,5,7.579106
-9.994188,3,7.582105
-9.99515,4,7.585627
-9.989562,5,7.590216
-9.987533,5,7.596254
-19.995173,7,7.604956
-14.991257,8,7.609951
-9.992097,4,7.612952
9.30791,8,7.731218
-9.990849,6,7.735885
-14.985308,5,7.739884
-9.989971,6,7.746209
-9.992232,4,7.74921
-9.998915,3,7.753061
-9.997834,3,7.755054
-9.99381,5,7.759023
-14.99765,5,7.763544
-9.994006,3,7.765546
-14.994019,6,7.770576
-9.993204,5,7.775545
-9.992179,5,7.779577
20.173205,8,7.8919
-9.99383,4,7.893927
-19.990183,8,7.900673
-9.98441,7,7.90571
-9.999288,2,7.906709
-9.994386,4,7.909708
-9.994677,4,7.912706
-14.992879,5,7.916677
-19.996368,6,7.92171
-9.996552,4,7.923709
-9.992522,4,7.926709
-14.996455,5,7.931296
-9.993658,5,7.935338
-9.992991,3,7.937293
-9.993916,3,7.939294
-9.991905,4,7.942183
-9.999251,3,7.944182
-14.992161,6,7.950184
-14.996456,5,7.954216
-14.994923,6,7.95722
-9.993257,4,7.960217
-9.999288,2,7.964186
-14.992958,7,7.974217
-14.99765,4,7.97919
-9.995391,3,7.981184
-9.997342,4,7.984182
-9.995983,4,7.987183
-9.999288,2,7.989183
-9.998724,4,7.992221
-14.996701,5,7.996216
-9.999288,2,7.99722
-19.992224,6,8.001372
-9.989917,5,8.005227
-14.998565,3,8.007226
-9.99682,3,8.011231
-9.999288,2,8.013226
-9.994507,3,8.015227
-9.994458,4,8.019227
9.189403,8,8.125361
-14.997371,4,8.128358
-9.993129,3,8.131334
-9.995393,4,8.135409
-14.990889,5,8.13837
-14.988636,5,8.142825
-9.997937,3,8.144827
-9.992491,5,8.150791
-14.984317,6,8.155823
-9.990827,4,8.158827
-9.993498,3,8.160827
-9.994261,3,8.164792
-14.991006,5,8.168792
-9.999288,2,8.171289
-9.993372,4,8.173827
-2.771743,8,8.279129
-9.990203,6,8.283098
-9.99101,4,8.286138
-9.999252,3,8.288134
-9.991527,4,8.293138
-14.994413,4,8.295129
-9.987522,6,8.300618
-14.99529,7,8.305619
-14.99389,4,8.309652
-9.985833,4,8.312654
-9.989872,5,8.316206
-14.994676,5,8.320313
-9.997386,6,8.325301
-14.997821,4,8.328301
-14.991229,6,8.332683
-14.978801,6,8.337299
-14.980023,8,8.342838
-9.99546,7,8.347838
-9.994121,3,8.350049
-14.997477,6,8.355005
-6.602895,8,8.457171
-14.994702,4,8.461177
-9.989657,4,8.464171
-9.986758,4,8.467158
-9.993606,5,8.470162
-9.994442,4,8.474159
-19.990312,8,8.480122
-9.988517,5,8.484123
-14.992349,7,8.488122
-9.999288,2,8.490201
-9.989121,4,8.493233
-9.996202,4,8.496228
-9.992227,5,8.499197
-9.988427,5,8.50323
-14.996635,6,8.508671
-9.98951,4,8.511248
-9.983883,7,8.515196
-9.99715,4,8.518239
-9.997539,3,8.520196
-14.987273,8,8.527222
-14.987285,7,8.53125
-9.995923,3,8.534236
-14.996291,5,8.538188
-14.988913,5,8.541789
-9.999051,4,8.544743
-14.99545,7,8.550142
-9.995373,5,8.554095
-9.991733,7,8.559095
-9.996617,4,8.562097
-9.995036,7,8.567095
-9.995638,4,8.571261
-9.994065,3,8.573168
-24.984459,8,8.578169
-9.999288,2,8.580156
-9.995881,3,8.582436
-14.98706,7,8.588155
-9.994576,4,8.59124
-9.993535,3,8.593171
-14.990873,7,8.598156
-9.991844,4,8.602003
-9.985545,8,8.607003
-9.998756,4,8.610003
-14.998574,5,8.614003
-9.995399,3,8.617177
-14.997754,4,8.620037
-9.994344,3,8.623035
-9.991446,5,8.626481
-14.993781,5,8.630112
-9.996857,3,8.634022
-9.998504,3,8.636026
-9.999262,3,8.638025
-9.999258,3,8.64103
-9.999288,2,8.642035
-9.996782,4,8.645039
-9.994745,5,8.650005
-9.993413,5,8.654035
-9.997525,3,8.656036
-9.997661,4,8.659034
-19.996213,7,8.666001
-9.99435,3,8.668039
-14.992221,5,8.67212
-9.994006,4,8.675033
-9.994412,4,8.679037
-14.983158,5,8.683003
-9.994228,3,8.685036
-9.994622,5,8.68904
-14.99412,4,8.693003
-9.999288,2,8.695035
-14.995367,5,8.698031
-14.987276,7,8.703198
-9.99364,7,8.709198
-14.996131,4,10.642228
-14.997922,6,10.648315
-9.994167,4,10.652837
-9.987133,5,10.658839
-9.993787,5,10.665911
-9.994678,5,10.669911
-9.994566,3,10.672911
-9.993579,3,10.677912
-19.997705,7,10.686428
-14.99414,7,10.695166
-9.995232,6,10.700167
-9.998799,3,10.703167
-9.993359,5,10.707167
-9.998739,4,10.713166
-9.994565,4,10.718167
-14.986562,8,10.727161
-14.992194,6,10.733161
20.969858,8,10.878025
-9.987831,5,10.882495
-14.990679,7,10.887494
-14.991191,5,10.891186
-9.996562,3,10.894193
-14.992335,5,10.900193
-9.994091,5,10.904192
-14.998452,4,10.908194
-9.999288,2,10.911197
-9.991495,5,10.915194
-9.994382,3,10.917197
-19.992888,6,10.922228
-9.994503,6,10.929192
-9.999021,4,10.931192
-9.992386,5,10.936244
-14.994041,5,10.939226
-9.994331,4,10.943192
-9.998909,5,10.947228
-14.992325,5,10.952084
3.229075,8,11.072472
-3.56707,8,11.192142
-14.992866,4,11.196142
-9.989796,7,11.202212
-9.997229,3,11.205247
-9.999217,3,11.210211
-14.996948,4,11.213245
4.70418,8,11.339203
-19.997375,6,11.344237
-9.997272,4,11.347313
-9.994819,4,11.352039
-14.982601,6,11.357039
-24.988541,8,11.365035
-14.993692,4,11.369037
-9.996128,3,11.372036
-9.999217,3,11.376072
-14.997751,4,11.381567
-9.995674,5,11.386569
-9.994023,6,11.39157
-14.987795,6,11.396566
-9.994949,4,11.399988
-9.99326,3,11.403015
-9.996466,5,11.407012
-9.99481,3,11.409981
-9.997324,6,11.415013
-14.99113,7,11.421262
-9.993734,4,11.424979
-14.99882,6,11.430015
-9.999195,3,11.432704
-14.996695,8,11.43898
-14.981314,7,11.446301
-9.992062,3,11.448285
-19.987681,8,11.456609
-9.992041,4,11.461633
8.718795,8,11.587974
-14.99461,4,11.591259
-9.996034,4,11.593972
-14.992861,5,11.598972
-14.986132,6,11.604972
-9.999232,4,11.607972
-9.995572,3,11.609973
-14.997343,5,11.616076
-9.997594,6,11.621972
-9.984968,6,11.625972
-9.991989,5,11.631529
-9.992861,3,11.633931
-9.989919,7,11.63953
-9.994329,5,11.646533
-9.990003,7,11.653736
-9.998608,3,11.655768
-9.999288,2,11.658741
-14.996495,5,11.662308
-9.999249,3,11.664293
-9.983047,5,11.669262
-14.990228,8,11.676293
-9.993525,4,11.678427
-14.997535,5,11.683294
-9.984857,6,11.690298
-0.164488,8,11.809194
-19.987299,7,11.816161
-9.988037,6,11.822193
-9.996273,3,11.82516
-9.999288,2,11.827163
-9.993641,4,11.830176
-9.996839,5,11.835161
-9.994098,4,11.838186
-9.995732,5,11.843162
-14.98651,6,11.847161
-9.992303,5,11.852214
-9.993247,3,11.854213
-14.994124,6,11.859218
-14.98893,6,11.863428
-14.98523,5,11.868421
-9.994012,4,11.872424
-9.978625,7,11.878424
-9.999162,5,11.883389
-14.995166,5,11.886388
-9.986525,5,11.892004
-9.994692,3,11.895005
-9.994988,3,11.899003
-14.987534,6,11.904286
-14.998565,3,11.907321
-9.995461,4,11.910318
-9.987685,7,11.917287
-9.999288,2,11.919286
-9.996194,5,11.923452
-9.99558,4,11.926486
-9.987173,7,11.932475
-9.999288,2,11.935469
-9.999149,5,11.939485
-14.993466,6,11.945489
-9.986165,8,11.954079
-9.994934,4,11.9571
-14.991257,6,11.961245
-9.99042,4,11.964104
-9.997007,3,11.967101
-9.993813,4,11.971282
-9.991113,4,11.9741
-14.994378,4,11.977106
-19.975656,8,11.983067
-9.993859,6,11.989068
-19.977208,8,11.995064
-14.989592,6,11.999488
-9.987425,5,12.005002
-9.998686,3,12.008003
-14.997589,4,12.011331
-9.99989,3,12.013028
-9.993707,5,12.019028
-14.99368,5,12.023555
-9.991228,5,12.027555
-9.991726,3,12.029554
-9.999584,3,12.033826
-9.994807,6,12.038876
-9.983509,6,12.043434
-9.997721,4,12.047354
-14.998077,5,12.052395
-14.99058,6,12.056428
-9.990007,4,12.059428
-9.995766,4,12.063397
-9.987354,6,12.069394
-9.985948,6,12.074429
-9.995453,3,12.07643
-9.9933,5,12.083396
-9.988437,4,12.087396
-9.992027,5,12.091275
-9.993331,4,12.095282
-14.990024,5,12.100347
-9.988628,5,12.103298
-9.997298,4,12.106299
-9.987486,5,12.111265
-14.989549,4,12.114299
-14.99385,7,12.120299
-9.996527,3,12.122267
-9.993873,3,12.125694
-9.997012,3,12.128266
-9.999263,3,12.130266
-9.98088,7,12.136299
-14.982272,7,12.141359
-9.995855,4,12.14439
-14.994496,6,12.149359
-9.992618,8,12.155258
-9.993831,4,12.159222
-14.998621,4,12.16293
