#{"t_start": 1689192164.2901304, "env_id": "None"}
r,l,t
76.600755,8,722.078647
96.663228,8,722.185427
79.470271,8,722.286616
84.927881,8,722.409707
76.245616,8,722.50938
90.333898,8,722.60729
80.747941,8,722.706738
63.588179,8,722.81004
99.961286,8,722.911192
64.735003,8,723.012432
81.569088,8,723.110636
79.442497,8,723.217552
121.870803,8,723.322871
40.713352,8,723.428454
51.960952,8,723.535702
67.9167,8,723.638317
73.378676,8,723.747439
102.329326,8,723.856782
47.842127,8,723.96684
51.425092,8,724.07259
41.37259,8,724.178566
111.639382,8,724.282059
69.167028,8,724.382181
35.714197,8,724.485957
88.099553,8,724.585747
56.279368,8,724.688888
57.203524,8,724.80448
63.698861,8,724.923774
70.563703,8,725.040119
116.443183,8,725.148512
84.055837,8,725.253597
100.787795,8,725.359585
67.504288,8,725.460953
66.163837,8,725.563801
94.23385,8,725.661535
79.93779,8,725.764469
85.206722,8,725.878842
85.887695,8,725.977742
74.555342,8,726.077894
65.22185,8,726.180885
59.822451,8,726.285022
55.050647,8,726.395026
103.534692,8,726.493718
71.095688,8,726.593433
76.060664,8,726.694854
89.213747,8,726.796458
64.754372,8,726.902859
82.298243,8,727.007043
54.112393,8,727.110927
85.899071,8,727.21596
76.149083,8,727.312301
73.049877,8,727.411878
65.037602,8,727.512614
74.462349,8,727.612556
65.731435,8,727.712467
62.095506,8,727.819649
63.103452,8,727.924034
96.90455,8,728.024553
39.612685,8,728.124661
60.771821,8,728.225666
57.283925,8,728.329147
57.405054,8,728.433591
74.486394,8,728.536178
93.323955,8,728.636132
56.394644,8,728.735585
100.362917,8,728.832731
75.465476,8,728.93461
41.010748,8,729.03969
66.97722,8,729.142711
56.955688,8,729.243593
74.6575,8,729.344058
60.673768,8,729.444108
61.684078,8,729.54597
70.041706,8,729.645489
69.584891,8,729.761608
81.337123,8,729.864559
103.610928,8,729.963806
71.60761,8,730.062647
68.344462,8,730.17759
88.322076,8,730.286786
69.39714,8,730.402656
62.58992,8,730.501211
90.44291,8,730.604492
54.305699,8,730.705746
42.148021,8,730.807796
114.117808,8,730.909922
101.468872,8,731.019962
70.246312,8,731.156807
71.922062,8,731.268633
70.159356,8,731.39567
89.616709,8,731.534699
53.899581,8,731.667745
68.638404,8,731.805883
82.633389,8,731.939176
95.806445,8,732.044588
76.897268,8,732.144096
57.487201,8,732.23868
94.274518,8,732.337219
87.739864,8,732.434607
66.88474,8,732.533773
66.122176,8,732.635299
130.229585,8,732.737501
91.640877,8,732.837592
74.479546,8,732.945784
70.941848,8,733.047719
65.273449,8,735.564772
78.200486,8,735.709664
88.246003,8,735.84271
105.497188,8,735.943185
91.869377,8,736.044782
81.536234,8,736.149969
81.095249,8,736.253574
82.557773,8,736.354734
96.929957,8,736.457863
75.73175,8,736.567568
106.857466,8,736.668858
85.158527,8,736.779918
99.462266,8,736.882587
78.253376,8,736.981869
61.949589,8,737.082755
61.009687,8,737.178643
83.548542,8,737.277826
68.753201,8,737.384831
107.309145,8,737.484022
65.778318,8,737.590504
88.251616,8,737.693369
66.05573,8,737.791172
67.969717,8,737.896708
97.680782,8,737.999262
55.696106,8,738.105865
112.975855,8,738.204721
63.788214,8,738.301888
64.079022,8,738.39794
85.697892,8,738.496889
56.612739,8,738.594594
94.625088,8,738.703812
75.568839,8,738.816892
62.686974,8,738.920799
48.402705,8,739.020156
82.411337,8,739.125945
83.089851,8,739.230397
85.594987,8,739.327041
77.489928,8,739.434274
105.653156,8,739.535083
68.86651,8,739.633409
62.902303,8,739.738968
94.759205,8,739.846678
59.98973,8,739.948729
102.949848,8,740.054347
80.1317,8,740.156811
73.135968,8,740.263838
52.842999,8,740.363105
74.817334,8,740.464585
82.952781,8,740.573097
42.397246,8,740.672622
75.677942,8,740.776875
72.580237,8,740.903962
92.460273,8,741.007931
68.538605,8,741.130914
88.807746,8,741.232938
42.898742,8,741.344758
77.436443,8,741.446002
58.044854,8,741.548096
64.964577,8,741.65355
76.780256,8,741.752502
70.74106,8,741.856843
64.839917,8,741.953954
96.789337,8,742.05572
80.735713,8,742.157693
69.087959,8,742.258728
92.923423,8,742.380241
77.832627,8,742.481957
80.371109,8,742.58487
74.237672,8,742.693472
77.149466,8,742.799712
49.705609,8,742.911717
84.400308,8,743.015907
101.453846,8,743.120897
68.648814,8,743.220688
52.857981,8,743.323377
82.438505,8,743.423894
115.497988,8,743.527835
53.377465,8,743.630054
72.384808,8,743.735243
75.917298,8,743.83919
104.956444,8,743.943108
68.452538,8,744.054956
54.236212,8,744.15793
75.005004,8,744.258694
97.767043,8,744.360552
100.180434,8,744.460883
84.398709,8,744.560401
108.90023,8,744.670707
93.732526,8,744.771702
77.166817,8,744.880032
82.395315,8,744.991153
97.844799,8,745.093078
41.52509,8,745.198933
57.000913,8,745.301894
61.928083,8,745.403929
72.928046,8,745.500072
78.281556,8,745.598969
100.994682,8,745.700799
74.560311,8,745.808831
125.088982,8,745.913511
58.203033,8,746.01588
47.919737,8,746.134308
74.224621,8,746.239822
66.838499,8,746.362021
55.445618,8,746.468789
99.440527,8,746.570628
110.57935,8,746.670625
108.114833,8,746.775393
65.557548,8,746.877029
65.358153,8,746.98377
53.593536,8,747.087055
82.809005,8,747.194822
81.028545,8,747.297122
73.383673,8,747.399575
77.268656,8,747.501214
99.088368,8,747.601247
86.278431,8,747.711051
90.205669,8,747.82331
79.198982,8,747.927946
87.942722,8,748.037503
69.115055,8,748.153536
62.344553,8,748.251783
102.633533,8,748.353882
82.808617,8,748.451571
69.566749,8,748.559281
70.41439,8,748.660948
96.804643,8,748.763953
58.773225,8,748.868791
88.346439,8,748.96849
66.250538,8,749.071731
90.460131,8,749.178927
60.350074,8,749.275762
58.241812,8,749.384267
61.782262,8,749.483937
71.319796,8,749.584433
109.633242,8,749.686622
105.510781,8,749.793021
62.792981,8,749.901925
79.081992,8,750.001958
73.310878,8,750.103914
91.210517,8,750.201309
60.729626,8,750.302173
72.020505,8,750.400334
78.656494,8,750.498185
74.774616,8,750.596019
89.449664,8,750.702643
111.947881,8,750.804079
86.052752,8,750.907993
65.569871,8,751.016093
80.997088,8,751.117063
67.99015,8,751.218115
90.887234,8,751.319148
86.213288,8,751.419429
73.633978,8,751.527917
89.845371,8,751.640991
86.308705,8,751.749207
118.470373,8,751.85522
88.803642,8,751.959985
104.445192,8,752.064131
79.560294,8,752.167512
81.243826,8,752.274027
110.822054,8,752.371665
107.810446,8,752.479165
112.345782,8,752.577821
44.796786,8,752.683944
82.204895,8,752.794411
61.703353,8,752.905507
61.014888,8,753.009972
86.677046,8,753.107636
105.087885,8,753.215692
101.595154,8,753.314479
65.18487,8,753.417276
51.674979,8,753.520205
100.054266,8,753.627134
75.311416,8,753.729048
91.706364,8,753.831049
82.005347,8,753.928923
86.395453,8,754.030869
67.410461,8,754.132884
62.388174,8,754.244843
68.803958,8,754.345766
70.140608,8,754.450014
80.319443,8,754.554729
99.793183,8,754.665303
67.361573,8,754.774264
82.210457,8,754.886081
51.567835,8,754.990144
79.545603,8,755.091055
93.566227,8,755.198813
70.452712,8,755.300273
67.274192,8,755.3983
90.729401,8,755.502922
116.260682,8,755.62145
81.218715,8,755.730452
65.538731,8,755.829636
62.438819,8,755.936149
87.521091,8,756.040915
67.571836,8,756.14107
85.679034,8,756.24083
92.003816,8,756.341134
56.345554,8,756.437177
88.402546,8,756.537406
106.182574,8,756.640474
85.301074,8,756.742259
75.918276,8,756.849881
75.705993,8,756.968956
88.566227,8,757.083043
78.349302,8,757.185206
33.361946,8,757.289167
65.003455,8,757.398886
64.814333,8,757.507316
105.414378,8,757.614861
68.651712,8,757.715974
93.804842,8,757.81545
104.463394,8,757.91313
110.994716,8,758.017133
77.233689,8,758.124066
70.434064,8,758.228127
114.913019,8,758.32816
62.96515,8,758.426082
108.400748,8,758.529097
47.482717,8,758.633701
101.661713,8,758.756545
52.375326,8,758.861722
82.088885,8,758.967939
100.436292,8,759.068975
63.072789,8,759.179248
77.11599,8,759.28106
69.841575,8,759.390215
136.932049,8,759.504086
84.324732,8,759.610577
58.029165,8,759.717199
81.018386,8,759.817652
48.667612,8,759.931932
104.755991,8,760.030399
90.957794,8,760.130999
68.025422,8,760.230588
103.061857,8,760.338337
69.317773,8,760.439486
140.422975,8,760.543421
67.795016,8,760.654192
67.591371,8,760.757751
76.125745,8,760.855127
57.909763,8,760.957933
54.333257,8,761.059276
64.525296,8,761.167254
60.708593,8,761.284157
57.588862,8,761.403311
78.499969,8,761.517007
62.713314,8,761.631118
104.206239,8,761.733608
83.497741,8,761.837199
58.620642,8,761.93822
74.940151,8,762.050462
53.23841,8,762.160396
90.861199,8,762.276069
81.824168,8,764.774696
108.24819,8,764.902965
91.940585,8,765.014293
93.600629,8,765.119
46.072243,8,765.221738
102.255113,8,765.322889
69.259988,8,765.425508
78.243674,8,765.525325
78.588115,8,765.628565
86.757059,8,765.734135
89.200851,8,765.835253
79.091581,8,765.93732
95.147444,8,766.036955
79.774905,8,766.13537
93.396509,8,766.248034
111.485543,8,766.354396
115.78329,8,766.473043
90.151835,8,766.591151
72.988965,8,766.707292
81.448061,8,766.823231
70.455745,8,766.935424
102.704133,8,767.051089
104.732065,8,767.167261
79.516326,8,767.27237
80.850261,8,767.404962
113.529334,8,767.539665
78.75065,8,767.678274
61.908601,8,767.803002
103.595801,8,767.919317
59.370117,8,768.042346
64.997697,8,768.162339
71.403653,8,768.268504
63.511184,8,768.383105
49.442435,8,768.50116
82.111178,8,768.625158
63.460313,8,768.741125
129.646603,8,768.864166
85.940862,8,768.982128
46.062897,8,769.100219
107.097819,8,769.21501
72.87405,8,769.32329
82.091861,8,769.441842
76.010401,8,769.560341
93.607727,8,769.677317
60.509582,8,769.795769
79.209107,8,769.903853
76.765541,8,770.022884
82.33223,8,770.136358
51.864989,8,770.249043
61.691224,8,770.368635
68.486699,8,770.490824
73.653296,8,770.633504
43.012377,8,770.761004
99.694025,8,770.879692
77.85139,8,771.00916
106.886399,8,771.131082
64.560784,8,771.246106
74.36074,8,771.359234
107.73321,8,771.481516
61.989729,8,771.587553
73.381363,8,771.68957
78.329089,8,771.79903
109.371804,8,771.901185
73.021891,8,772.00639
94.231536,8,772.110476
86.166786,8,772.211792
103.373353,8,772.316086
80.56631,8,772.418087
72.346427,8,772.519201
79.647942,8,772.620546
109.467543,8,772.727398
105.440557,8,772.84168
70.39126,8,773.002668
85.834713,8,773.105086
79.938356,8,773.211166
99.521504,8,773.318512
94.818132,8,773.415416
104.648358,8,773.512483
85.557436,8,773.610818
89.653074,8,773.718188
69.074395,8,773.826698
81.316583,8,773.936091
119.869448,8,774.036531
124.243671,8,774.145854
84.051176,8,774.244404
88.863735,8,774.344532
96.450116,8,774.445112
105.629592,8,774.548354
85.9757,8,774.65108
81.757382,8,774.766361
93.907043,8,774.869822
110.158282,8,774.982415
114.039323,8,775.087364
64.287241,8,775.190267
77.581459,8,775.291343
94.345579,8,775.391121
69.594119,8,775.492556
56.064031,8,775.588299
89.836034,8,775.684679
84.595284,8,775.788515
91.276419,8,775.891266
98.033471,8,775.993319
82.440406,8,776.096129
83.108797,8,776.199556
62.506874,8,776.302428
107.167888,8,776.407491
72.056821,8,776.504236
102.636492,8,776.608742
85.453156,8,776.71136
77.906344,8,776.811178
99.62306,8,776.917468
95.328649,8,777.017639
90.680243,8,777.117554
85.001502,8,777.219065
96.67921,8,777.323105
85.973997,8,777.425418
61.9119,8,777.523818
90.846958,8,777.628158
72.206817,8,777.734149
119.338443,8,777.842281
57.165736,8,777.942199
75.752486,8,778.059396
115.369768,8,778.17452
86.16436,8,778.299147
63.028398,8,778.405001
59.008191,8,778.520046
65.894089,8,778.622887
88.059708,8,778.731534
54.760409,8,778.834224
87.21655,8,778.932202
62.442532,8,779.036415
72.71014,8,779.131313
72.81701,8,779.23115
62.479345,8,779.334382
116.407834,8,779.436358
120.175751,8,779.539151
65.921315,8,779.65535
80.853689,8,779.759507
98.049104,8,779.866285
114.307128,8,779.973239
50.930126,8,780.08256
83.733788,8,780.190403
79.109214,8,780.289937
65.175,8,780.385557
76.442452,8,780.490744
76.166847,8,780.591887
47.924865,8,780.688591
79.953682,8,780.790675
49.836138,8,780.892377
75.637113,8,780.99929
87.607684,8,781.101374
107.158209,8,781.205492
77.001834,8,781.305572
69.554167,8,781.409786
70.890728,8,781.513369
43.513614,8,781.616242
53.531067,8,781.721501
72.002949,8,781.820925
107.519021,8,781.926195
102.706092,8,782.027518
108.126281,8,782.129766
64.543685,8,782.24035
85.797767,8,782.341905
93.580584,8,782.444509
71.52667,8,782.548218
69.678036,8,782.655329
90.181695,8,782.756141
73.082917,8,782.857784
71.056653,8,782.957495
95.942088,8,783.059255
47.630246,8,783.16332
87.129563,8,783.265295
89.446571,8,783.372313
114.465637,8,783.500465
63.500532,8,783.627542
55.12551,8,783.731662
98.312043,8,783.83039
110.718174,8,783.931461
82.895975,8,784.033417
82.637694,8,784.133379
75.031501,8,784.228388
75.173495,8,784.329545
83.982314,8,784.432355
52.071645,8,784.535228
58.04116,8,784.636666
94.326083,8,784.73861
76.604944,8,784.839206
73.015703,8,784.937781
78.28023,8,785.042507
95.504154,8,785.14935
98.055719,8,785.261609
72.876129,8,785.362335
95.531744,8,785.467596
95.813519,8,785.57549
92.200436,8,785.673043
104.401037,8,785.77333
78.292038,8,785.873768
98.47191,8,785.975535
51.467485,8,786.077518
91.89676,8,786.1765
74.32097,8,786.278546
102.191887,8,786.378459
70.701546,8,786.478199
119.716239,8,786.581335
112.459274,8,786.681257
44.446243,8,786.780799
85.134002,8,786.883463
108.415303,8,786.989651
97.848554,8,787.098447
91.463621,8,787.201313
92.165806,8,787.3042
101.821015,8,787.415707
71.022043,8,787.550864
99.129234,8,787.66478
95.287253,8,787.797572
101.550437,8,787.92383
67.347779,8,788.042381
123.263573,8,788.165549
66.338916,8,788.2905
86.168172,8,788.394578
66.806407,8,788.497093
77.59807,8,788.60348
60.338667,8,788.714379
70.697529,8,788.820565
84.253098,8,788.941503
95.973523,8,789.04948
102.153623,8,789.153142
76.555443,8,789.259312
78.699463,8,789.364369
129.262029,8,789.461386
122.8379,8,789.562457
78.091078,8,789.662044
61.108822,8,789.769873
112.476629,8,789.865443
73.231341,8,789.966539
81.797377,8,790.068272
94.049698,8,790.180337
112.500861,8,790.28205
111.106862,8,790.389408
124.316934,8,790.48911
74.248188,8,790.595321
113.607105,8,790.697032
80.373981,8,790.803497
105.967055,8,790.916421
120.459274,8,791.045621
60.124069,8,791.165094
84.400421,8,791.27628
89.783986,8,791.386621
87.118116,8,791.488656
71.853934,8,791.591183
102.381713,8,791.693692
50.471892,8,791.796706
86.759673,8,791.901619
56.455032,8,792.000614
67.271298,8,792.100436
70.302313,8,792.19735
82.360972,8,794.781517
118.700272,8,794.904499
114.178541,8,795.013398
101.79116,8,795.15935
96.740969,8,795.280485
107.865263,8,795.387572
90.900955,8,795.488644
108.022142,8,795.584483
114.802349,8,795.689651
103.478101,8,795.806276
101.136667,8,795.916632
112.483672,8,796.020952
66.227008,8,796.133185
79.965447,8,796.232215
75.158824,8,796.335162
124.452385,8,796.434881
70.734865,8,796.542084
86.453301,8,796.645921
60.721839,8,796.750804
109.589195,8,796.849571
91.265591,8,796.964286
85.085077,8,797.069495
112.97014,8,797.170034
76.138963,8,797.269108
106.213438,8,797.374336
83.989856,8,797.476633
86.22115,8,797.575054
81.85512,8,797.675826
87.635933,8,797.792476
65.593491,8,797.89474
115.030085,8,797.996023
85.470981,8,798.101738
83.450375,8,798.200078
62.241181,8,798.298761
93.500021,8,798.398413
50.820878,8,798.50071
94.602301,8,798.602684
92.745068,8,798.702566
105.716987,8,798.802131
54.36991,8,798.904553
75.206155,8,799.013525
78.69332,8,799.121434
90.018854,8,799.224427
59.146955,8,799.331236
103.527941,8,799.443747
88.791991,8,799.563041
78.109413,8,799.683596
90.078186,8,799.796655
86.426235,8,799.902766
77.060494,8,800.008887
90.051048,8,800.107543
122.063991,8,800.212594
108.961045,8,800.318682
91.731919,8,800.41912
75.865143,8,800.51662
75.416333,8,800.615786
89.74737,8,800.715889
85.512165,8,800.811419
73.943832,8,800.924271
79.596768,8,801.024709
58.361389,8,801.126041
85.290293,8,801.227738
119.25418,8,801.338348
106.263452,8,801.446783
74.172795,8,801.556859
96.72668,8,801.658872
58.750888,8,801.763432
114.667407,8,801.865589
81.355697,8,801.974442
83.134413,8,802.078953
70.937411,8,802.182634
80.811347,8,802.279636
90.742702,8,802.379548
103.125139,8,802.483828
103.761737,8,802.585727
109.473139,8,802.686702
104.405918,8,802.786754
94.227949,8,802.898766
78.86374,8,803.004047
74.294574,8,803.099679
80.170458,8,803.200637
95.045783,8,803.299593
77.355257,8,803.400616
78.03508,8,803.507036
84.582046,8,803.608628
100.04774,8,803.715743
70.599589,8,803.816025
74.987622,8,803.920856
69.250119,8,804.036621
115.742038,8,804.136987
102.338853,8,804.236017
59.574827,8,804.338793
83.830845,8,804.439545
73.117824,8,804.539609
66.067371,8,804.63836
79.98259,8,804.759256
89.860031,8,804.884952
62.610574,8,805.009929
68.514934,8,805.126544
75.653609,8,805.231423
51.679405,8,805.330601
66.13715,8,805.431626
87.210065,8,805.53483
102.339523,8,805.633654
87.043441,8,805.735936
97.967188,8,805.833597
102.116044,8,805.932893
71.501122,8,806.034095
54.615073,8,806.137383
94.649256,8,806.241373
67.019359,8,806.345403
82.552804,8,806.450844
92.677237,8,806.552302
88.553844,8,806.652344
80.723983,8,806.757907
45.438774,8,806.859681
82.701619,8,806.958053
104.328882,8,807.062699
80.174326,8,807.164655
86.298305,8,807.271528
60.913714,8,807.378106
73.597974,8,807.47887
56.418993,8,807.587028
107.78548,8,807.687804
92.226791,8,807.791102
82.876962,8,807.891756
83.216126,8,807.992778
98.691945,8,808.095968
58.863363,8,808.200823
67.829203,8,808.307005
79.260294,8,808.407949
103.49235,8,808.504665
63.549746,8,808.609588
85.177292,8,808.712801
80.460519,8,808.818715
70.508494,8,808.913889
110.157988,8,809.017873
63.867068,8,809.116104
67.126557,8,809.221647
66.636363,8,809.317558
86.945827,8,809.416606
68.869357,8,809.522608
81.201706,8,809.619646
104.627085,8,809.725866
87.377613,8,809.827828
59.499667,8,809.928037
62.874265,8,810.034731
110.576448,8,810.148332
63.59159,8,810.272599
93.941624,8,810.382949
91.420215,8,810.493563
105.944942,8,810.592259
106.954051,8,810.699651
82.584067,8,810.805789
73.952084,8,810.907689
106.769721,8,811.010928
84.438324,8,811.114701
89.185242,8,811.218593
114.558031,8,811.322275
76.332531,8,811.422677
76.561405,8,811.519082
107.890975,8,811.615639
66.713459,8,811.715018
56.105653,8,811.817873
85.628074,8,811.916486
72.078456,8,812.023123
98.936096,8,812.125869
70.160784,8,812.225751
106.665792,8,812.32299
71.535768,8,812.428047
93.787895,8,812.524897
92.489721,8,812.623717
103.115926,8,812.727744
80.081038,8,812.826757
86.234737,8,812.927921
83.505639,8,813.028618
66.642401,8,813.130084
66.742654,8,813.232857
108.200001,8,813.340187
111.411859,8,813.439011
91.936357,8,813.543756
94.652229,8,813.645878
84.273099,8,813.750861
99.129906,8,813.853541
78.542547,8,813.955068
91.71079,8,814.056949
81.9195,8,814.159235
78.27736,8,814.258819
87.445339,8,814.359669
100.320298,8,814.462039
81.806111,8,814.562681
65.031444,8,814.664054
109.556382,8,814.766741
72.043361,8,814.870698
76.443623,8,814.97011
84.124925,8,815.070591
91.311844,8,815.167863
96.386668,8,815.266977
94.463601,8,815.369045
53.48799,8,815.48582
77.842368,8,815.600142
81.446895,8,815.724001
53.533856,8,815.862808
93.596277,8,815.969762
95.884387,8,816.072819
104.790372,8,816.168443
86.145945,8,816.270953
93.679325,8,816.37094
54.468416,8,816.479676
68.472557,8,816.583755
55.983881,8,816.680338
59.628671,8,816.790359
84.324057,8,816.890632
57.257868,8,816.990821
90.69185,8,817.091847
105.020077,8,817.191855
99.319001,8,817.302665
68.091857,8,817.406757
75.72541,8,817.512951
88.579525,8,817.637955
78.921089,8,817.76398
115.842732,8,817.89675
98.290735,8,818.00932
66.227597,8,818.112907
104.660347,8,818.216356
69.591579,8,818.315905
89.80747,8,818.414359
100.449378,8,818.513081
78.999708,8,818.613835
60.595046,8,818.712873
108.123213,8,818.819062
76.353825,8,818.919826
77.198039,8,819.018343
99.040562,8,819.120803
96.648601,8,819.227176
65.461534,8,819.328002
104.39656,8,819.433549
55.461821,8,819.533933
91.20932,8,819.635116
56.759859,8,819.736589
83.053537,8,819.835805
61.009339,8,819.937939
87.750481,8,820.040352
96.0501,8,820.139349
99.381197,8,820.244975
104.335691,8,820.364831
71.749687,8,820.470966
85.737511,8,820.575011
92.494673,8,820.679054
71.804755,8,820.780044
83.651301,8,820.920614
104.634786,8,821.038813
92.739409,8,821.169776
87.749771,8,821.274967
56.722031,8,821.377423
80.00086,8,821.478106
111.663467,8,823.921521
90.796987,8,824.048097
80.173852,8,824.159607
104.188622,8,824.262662
80.252695,8,824.371642
96.130448,8,824.469033
80.943213,8,824.566283
96.174273,8,824.664276
109.856988,8,824.769093
93.614054,8,824.862937
87.389449,8,824.965976
81.348947,8,825.06692
112.08938,8,825.184426
104.536737,8,825.288042
100.459571,8,825.394044
110.847933,8,825.506765
117.0129,8,825.610261
85.290448,8,825.717125
98.65686,8,825.819456
83.635191,8,825.924572
96.152539,8,826.034963
89.588503,8,826.140531
110.296872,8,826.254086
91.237203,8,826.377075
85.770423,8,826.493441
58.21246,8,826.594154
115.025237,8,826.706984
68.123101,8,826.81999
92.995985,8,826.931929
112.454491,8,827.033764
97.082142,8,827.128372
61.295934,8,827.23306
97.190423,8,827.336886
101.665632,8,827.434569
79.060714,8,827.539145
63.216008,8,827.647874
96.509913,8,827.777597
120.957024,8,827.878627
96.104569,8,827.987577
89.031483,8,828.090817
114.505896,8,828.196155
109.346262,8,828.298869
86.215386,8,828.396232
76.919129,8,828.502192
98.036221,8,828.604634
76.493038,8,828.707217
91.962508,8,828.811877
86.127475,8,828.914689
103.175562,8,829.024185
121.801763,8,829.122055
71.493999,8,829.234201
84.391768,8,829.343181
106.403872,8,829.439921
98.61705,8,829.540099
96.103544,8,829.644091
103.01849,8,829.754133
103.843368,8,829.85643
66.471667,8,829.962066
121.275905,8,830.069892
77.223598,8,830.170049
112.08401,8,830.269922
56.87426,8,830.379584
88.688543,8,830.486009
97.602867,8,830.58216
97.710764,8,830.689995
108.935823,8,830.796737
61.348497,8,830.911058
85.608481,8,831.041883
101.9033,8,831.158354
96.492888,8,831.270167
103.129006,8,831.388171
92.348741,8,831.504725
87.271734,8,831.644646
93.685444,8,831.794106
107.301923,8,831.926003
92.958171,8,832.05223
85.401554,8,832.171936
81.773464,8,832.293067
117.181823,8,832.404859
69.748689,8,832.52148
89.335372,8,832.643162
75.036555,8,832.779973
103.993752,8,832.904067
76.877136,8,833.010345
104.463343,8,833.126297
100.344241,8,833.248949
89.351044,8,833.368167
91.118662,8,833.478503
84.817333,8,833.599011
73.440675,8,833.722228
83.739655,8,833.838126
96.677254,8,833.958138
71.353893,8,834.078063
71.779609,8,834.199147
100.351874,8,834.321009
81.558483,8,834.436247
78.601316,8,834.550106
79.286383,8,834.676642
60.774762,8,834.812896
96.170199,8,834.925031
111.840214,8,835.054204
114.338322,8,835.172136
117.326394,8,835.305202
71.282755,8,835.426365
65.171162,8,835.537963
108.952678,8,835.642969
105.489281,8,835.767189
75.81777,8,835.885291
98.114221,8,836.012147
102.867088,8,836.141895
77.637288,8,836.266227
79.223068,8,836.374786
73.974125,8,836.480383
93.699676,8,836.576334
58.653512,8,836.674893
110.483913,8,836.77702
71.503492,8,836.883991
88.668277,8,837.01402
119.861758,8,837.138369
86.849651,8,837.247182
104.774646,8,837.349991
88.142631,8,837.455294
107.94939,8,837.556221
105.479274,8,837.658972
118.027372,8,837.766142
105.654774,8,837.868205
68.700537,8,837.973594
116.039889,8,838.088477
82.757478,8,838.191996
105.966837,8,838.292949
86.651353,8,838.398845
121.531453,8,838.500865
69.027978,8,838.613384
88.36188,8,838.720707
53.883746,8,838.828207
57.058812,8,838.934333
96.345916,8,839.029966
82.708624,8,839.129748
64.653643,8,839.227644
84.694362,8,839.332021
90.995861,8,839.441023
80.59164,8,839.540398
91.625366,8,839.647149
107.629979,8,839.748243
96.621258,8,839.851686
68.501078,8,839.950397
102.302584,8,840.053375
116.55575,8,840.149246
80.521928,8,840.252239
76.363084,8,840.351026
91.118837,8,840.452807
87.698013,8,840.556094
85.834308,8,840.657147
103.743293,8,840.757605
98.632672,8,840.858931
88.302003,8,840.960305
91.619746,8,841.064265
98.060324,8,841.174065
79.193104,8,841.274684
105.832035,8,841.381326
80.293581,8,841.501276
87.217935,8,841.599183
93.471098,8,841.716159
76.762591,8,841.820042
81.113726,8,841.925994
69.659426,8,842.034556
78.468048,8,842.138264
72.434891,8,842.250663
99.315146,8,842.379012
127.868723,8,842.499133
112.288163,8,842.607359
105.668889,8,842.714131
100.312327,8,842.814702
58.422882,8,842.916242
85.063936,8,843.021451
78.629703,8,843.126668
99.149238,8,843.22625
97.463704,8,843.328252
96.679956,8,843.428322
116.208393,8,843.531035
83.053467,8,843.63027
84.451374,8,843.735718
74.56613,8,843.845419
84.824363,8,843.94435
88.574784,8,844.043451
76.53352,8,844.141162
99.30552,8,844.249072
92.953862,8,844.361032
53.801839,8,844.459324
64.765975,8,844.561478
75.426202,8,844.664389
85.05021,8,844.76939
95.725602,8,844.869704
83.320614,8,844.970026
129.887909,8,845.068428
112.978353,8,845.169019
84.756437,8,845.270169
57.876738,8,845.367837
87.981493,8,845.47754
82.138798,8,845.580352
75.515323,8,845.686274
67.158944,8,845.795132
96.669231,8,845.895017
81.043328,8,846.000961
106.602613,8,846.099265
85.720327,8,846.20569
100.549137,8,846.309101
82.959754,8,846.416543
76.480101,8,846.518685
126.489574,8,846.621869
104.518622,8,846.726169
104.222368,8,846.824237
104.721056,8,846.926382
88.399386,8,847.030227
122.321252,8,847.132243
117.16203,8,847.255104
91.283409,8,847.359456
77.041905,8,847.462468
86.025588,8,847.576404
82.134445,8,847.693103
94.935446,8,847.810858
76.313582,8,847.924299
101.933182,8,848.025304
111.991909,8,848.127233
84.649027,8,848.229515
79.538158,8,848.333563
101.278219,8,848.443073
129.839933,8,848.550357
97.157513,8,848.648623
106.753309,8,848.748516
94.43043,8,848.854154
93.708663,8,848.954316
89.983977,8,849.05951
107.449667,8,849.164109
112.820284,8,849.272403
69.392469,8,849.378405
106.180219,8,849.483317
102.040972,8,849.588202
88.368173,8,849.695235
104.662679,8,849.800991
97.860475,8,849.912965
85.693716,8,850.026734
67.953114,8,850.130182
114.397437,8,850.234332
63.69818,8,850.334421
105.41535,8,850.438596
88.728693,8,850.553566
61.973645,8,850.651322
86.837672,8,850.756488
92.606214,8,850.865327
98.228741,8,850.968431
69.131753,8,851.073127
79.662697,8,851.183483
106.379511,8,851.285343
77.480698,8,851.387574
100.33867,8,851.493519
79.539763,8,854.079488
90.29056,8,854.206466
108.479071,8,854.319114
103.261177,8,854.423299
105.817368,8,854.530436
102.742224,8,854.637276
119.1993,8,854.74192
103.970439,8,854.840509
76.761412,8,854.948572
82.285172,8,855.056783
91.213118,8,855.202964
69.053626,8,855.311218
83.546599,8,855.419566
114.292817,8,855.525109
97.335881,8,855.642565
80.333475,8,855.767226
89.309429,8,855.884211
76.467053,8,855.991143
109.689224,8,856.092246
87.831134,8,856.192326
85.504984,8,856.296248
120.460806,8,856.4025
130.602261,8,856.504724
99.758245,8,856.610355
99.918681,8,856.711529
58.8919,8,856.814845
61.826852,8,856.915786
88.602826,8,857.014273
83.357588,8,857.115644
87.911768,8,857.218839
101.946503,8,857.321828
84.198019,8,857.428499
51.005388,8,857.527353
78.90462,8,857.63334
120.622932,8,857.738364
